iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,1196.7349994260737,-94.15849462234769,698.375,103.18081538637058,71
2,200000,1208.9874781863582,592.5682320726955,134.3125,1060.6482874007695,24
3,300000,1227.3712228459185,1164.949738850061,122.4375,1434.0428627872639,26
4,400000,1219.2941218773694,1765.0822393552571,120.25,1962.538949798707,25
5,500000,1216.470164915138,2204.0270370107455,119.1875,2423.125155207259,24
6,600000,1226.8302030295854,2488.89695124619,116.875,2132.981453823652,25
7,700000,1103.7953908872912,2673.090117891973,114.3125,2634.929349708783,25
8,800000,1088.2616447989917,2749.703782213548,115.125,2936.420275787312,23
9,900000,1099.620878784443,2863.023837337533,113.4375,2525.8460623256506,27
10,1000000,1098.2816302415383,2920.9672570462053,109.75,2424.6766347813173,27
11,1100000,1102.428701474261,2836.8773394095642,112.6875,3210.5236825779652,22
12,1200000,1104.1385885734016,2910.002098362547,109.8125,2997.8931057654704,24
13,1300000,1104.994642313835,3041.346876262677,107.5,3128.200202325249,23
14,1400000,1097.0110055527362,3035.6085288393415,107.4375,3283.829131452487,22
15,1500000,1103.4486496820118,3147.932721360119,108.1875,3225.1747223669454,23
16,1600000,1095.4627303912514,3076.197060413052,109.0,2888.6900423065176,24
17,1700000,1098.791826684868,3186.125209370484,106.9375,3192.0769947741633,22
18,1800000,1114.8527174129695,3120.9965679908223,106.9375,3318.0238040153954,21
19,1900000,1100.1939950911865,3214.9013523849567,108.375,3439.2411442740263,22
20,2000000,1096.6184835957388,3091.420774023746,110.5625,3092.8029513627775,22
21,2100000,1095.8514168029224,3055.8319234707797,112.5625,3431.9835141338663,21
22,2200000,1106.2203234307808,3033.3196545841297,112.6875,2935.090227836629,24
23,2300000,1094.448466539943,3047.442661631055,112.3125,2665.7827686123596,25
24,2400000,1085.7959010861277,3182.703947263627,108.6875,3456.4308704299565,21
25,2500000,1103.030179195543,3034.3253197267663,112.5,3179.33972592724,23
26,2600000,1104.3701129109934,2971.2687040473556,113.8125,3020.0474360551866,21
27,2700000,1098.0127910450105,2973.855726531016,114.5,3013.9505668383854,23
28,2800000,1104.869310300141,3089.605368679072,109.75,3317.682876554119,21
29,2900000,1096.445836578304,3177.0041211927432,109.3125,2894.3636733673998,22
30,3000000,1098.4920435296676,3142.208896542412,110.75,3068.2299436230373,23
31,3100000,1102.9471600644124,3137.525142457293,109.625,3199.9554727925693,21
32,3200000,1111.8481353629313,3107.2308725325206,110.75,3096.3668841894973,23
33,3300000,1099.6390928554347,3157.8536561025767,108.625,3184.1189734748727,22
34,3400000,1098.5390480134276,3170.6928045574823,109.0,3342.9783536751847,21
35,3500000,1088.3853952180245,3215.8090912053467,108.75,3097.461061346613,23
36,3600000,1090.9941395427993,3158.100202737929,110.75,3487.828562263085,22
37,3700000,1109.911177532768,3197.2235752839983,108.9375,3419.1721064862227,21
38,3800000,1098.246138617803,3149.708873506236,110.1875,3359.654728635776,22
39,3900000,1093.1431681945398,3093.36416480918,110.8125,3091.952788474424,24
40,4000000,1117.4295417723706,3250.4526659456533,108.8125,3121.7659575721464,23
