iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,1251.0179640718563,1607.3652694610778,501,334,1159.067000528653,594.2740205526931,0.8020009899999999,-0.0055440309216479,-0.0055440309216479,1.005544030921648
2,2000000,2615.99173553719,2063.284457478006,242,341,1158.586639665354,527.3115838772428,0.55450099,0.0809589489867986,0.0809589489867986,0.9190410510132012
3,3000000,3221.1494252873563,2466.520467836257,261,342,1156.259624978759,529.1546207394838,0.30700099,0.1193098276426601,0.1193098276426601,0.8806901723573398
4,4000000,3415.438596491228,3096.8562874251497,228,334,1158.8888267175475,528.3297201429724,0.0595009899999999,0.1316225860446293,0.1316225860446293,0.8683774139553707
5,5000000,3413.8311688311687,3370.2258064516127,308,310,1147.9151278446768,526.7190085177155,0.01,0.1315207179461433,0.1315207179461433,0.8684792820538567
6,6000000,3560.104895104895,3536.056782334385,286,317,1150.5196255084245,539.725063104231,0.01,0.1407905760705279,0.1407905760705279,0.8592094239294721
7,7000000,4852.0,4151.9078947368425,230,304,1232.8663596781132,524.806132420535,0.01,0.2226623150289933,0.2226623150289933,0.7773376849710067
8,8000000,4989.453781512605,4858.1021897810215,238,274,1152.0387480229342,528.8362769204157,0.01,0.2313732235820276,0.2313732235820276,0.7686267764179724
9,9000000,5250.772727272727,5382.062256809339,220,257,1227.9568746605596,524.2688611216889,0.01,0.2479338842975206,0.2479338842975206,0.7520661157024794
10,10000000,6280.338164251208,5752.334630350195,207,257,1143.820009246785,530.8412270968458,0.01,0.3131809096771892,0.3131809096771892,0.6868190903228107
11,11000000,6186.179245283019,6397.791164658634,212,249,1232.9483412320524,524.6009404995355,0.01,0.3072137422150904,0.3072137422150904,0.6927862577849095
12,12000000,5623.0,6464.859437751004,230,249,1160.3181331363558,528.9792319683631,0.01,0.271523178807947,0.271523178807947,0.7284768211920529
13,13000000,7140.663265306122,6894.631147540984,196,244,1152.0929012021168,523.676474727166,0.01,0.3677026056152681,0.3677026056152681,0.6322973943847319
14,14000000,7077.225130890052,6946.176470588235,191,238,1150.1140603411188,528.718527081092,0.01,0.3636823176203335,0.3636823176203335,0.6363176823796666
15,15000000,7418.706467661692,7151.069958847736,201,243,1154.4341703854714,527.4759999645796,0.01,0.3853231387345411,0.3853231387345411,0.6146768612654588
16,16000000,6519.580419580419,7288.541666666667,143,240,1228.1416542287386,524.5434137008866,0.01,0.3283424962502246,0.3283424962502246,0.6716575037497754
17,17000000,7245.10752688172,7287.322175732217,186,239,1155.993373260222,526.2252150988909,0.01,0.3743215898400913,0.3743215898400913,0.6256784101599087
18,18000000,7838.4,7427.190082644628,200,242,1157.0570050341034,529.8406110233266,0.01,0.4119205298013245,0.4119205298013245,0.5880794701986756
19,19000000,6808.78640776699,7613.595041322314,206,242,1237.244825967523,528.8958616600138,0.01,0.3466704526611737,0.3466704526611737,0.6533295473388263
20,20000000,7139.661835748792,7568.50622406639,207,241,1217.7234472470918,526.2839189493977,0.01,0.3676391416552357,0.3676391416552357,0.6323608583447642
21,21000000,7265.098039215686,7463.872340425532,204,235,1183.500955306372,522.7422552391698,0.01,0.3755884558582772,0.3755884558582772,0.6244115441417227
22,22000000,7683.969072164949,7730.51282051282,194,234,1148.6961742651188,536.7581676518635,0.01,0.4021337223717449,0.4021337223717449,0.5978662776282551
23,23000000,7764.48087431694,7448.961038961039,183,231,1152.9027715473285,526.5126402250324,0.01,0.4072360261299115,0.4072360261299115,0.5927639738700885
24,24000000,7957.377049180328,7682.532751091703,183,229,1159.5947847573634,528.5153693498497,0.01,0.4194605056675007,0.4194605056675007,0.5805394943324993
25,25000000,7957.905759162304,7424.102564102564,191,234,1228.6559843940274,534.9798367767589,0.01,0.4194940117977315,0.4194940117977315,0.5805059882022685
26,26000000,7881.54255319149,7693.004291845494,188,233,1160.0430119188875,523.5426157191105,0.01,0.4146546185361697,0.4146546185361697,0.5853453814638303
27,27000000,8159.385474860335,7541.888412017167,179,233,1227.4556417199228,528.062662436842,0.01,0.4322624591945458,0.4322624591945458,0.5677375408054541
28,28000000,7735.294117647059,7895.545454545455,187,220,1226.9656493898206,524.9349654527896,0.01,0.405386363170383,0.405386363170383,0.594613636829617
29,29000000,8224.772727272728,7583.160173160173,176,231,1149.5414850246564,525.7357216326375,0.01,0.4364062693540814,0.4364062693540814,0.5635937306459186
30,30000000,8026.836158192091,7753.290043290043,177,231,1225.936439774521,524.3758202815355,0.01,0.4238623630781768,0.4238623630781768,0.5761376369218232
31,31000000,7772.688172043011,7582.105263157895,186,228,1158.969669111162,526.6855133512336,0.01,0.4077561501975988,0.4077561501975988,0.5922438498024012
32,32000000,8451.337209302326,7525.178571428572,172,224,1226.387142976189,525.5460742463482,0.01,0.4507644227828718,0.4507644227828718,0.5492355772171282
33,33000000,8110.734463276836,7255.68281938326,177,227,1236.553442034905,525.2214084107464,0.01,0.4291792809199807,0.4291792809199807,0.5708207190800192
34,34000000,8385.664739884392,7656.47577092511,173,227,1147.9065167985498,528.7833608074163,0.01,0.4466025374621751,0.4466025374621751,0.5533974625378248
35,35000000,7955.762711864407,7792.363636363636,177,220,1161.7861973077088,524.7254297122207,0.01,0.4193581996808775,0.4193581996808775,0.5806418003191225
36,36000000,7956.27027027027,7753.497757847534,185,223,1157.3028858585162,519.338364998345,0.01,0.4193903653645723,0.4193903653645723,0.5806096346354277
37,37000000,8456.95652173913,7607.136363636364,161,220,1152.9065671067735,525.4565026582254,0.01,0.4511205375163427,0.4511205375163427,0.5488794624836573
38,38000000,7445.268817204301,7556.347031963471,186,219,1222.9518420384857,523.2742337628838,0.01,0.3870064841854495,0.3870064841854495,0.6129935158145505
39,39000000,7691.35593220339,7376.913043478261,177,230,1204.2371737485742,524.9013696679488,0.01,0.402601852543071,0.402601852543071,0.597398147456929
40,40000000,7298.730964467005,7660.859728506787,197,221,1201.6163713128287,525.3999327186021,0.01,0.3777198874785009,0.3777198874785009,0.6222801125214992
41,41000000,7479.698492462311,7627.587719298245,199,228,1161.1050327278847,522.338931744284,0.01,0.3891884085340036,0.3891884085340036,0.6108115914659964
42,42000000,8151.722222222223,7790.27027027027,180,222,1200.206928970453,527.732300569503,0.01,0.4317768130943453,0.4317768130943453,0.5682231869056547
43,43000000,7825.265957446809,7344.254385964912,188,228,1144.2703979830408,534.2492477373869,0.01,0.4110881813395107,0.4110881813395107,0.5889118186604894
44,44000000,6947.127659574468,7607.417840375587,188,213,1175.2255504641998,528.9459123186399,0.01,0.3554376031923995,0.3554376031923995,0.6445623968076004
45,45000000,4845.593220338983,7509.777777777777,177,225,1230.5122889747302,534.8179267936765,0.01,0.2222562958483464,0.2222562958483464,0.7777437041516535
46,46000000,5420.357142857143,7232.488687782806,140,221,1231.437658176506,528.4813116781825,0.01,0.2586810192247627,0.2586810192247627,0.7413189807752373
47,47000000,8088.372093023256,7531.521739130435,172,230,1162.5130325382695,529.1287672627047,0.01,0.4277621022860836,0.4277621022860836,0.5722378977139164
48,48000000,7997.765957446809,7423.362445414848,188,229,1228.5345046335144,531.5603795520612,0.01,0.4220200866597046,0.4220200866597046,0.5779799133402954
49,49000000,8508.421052631578,7933.571428571428,171,224,1183.5989263039723,527.6420242332458,0.01,0.4543820179746873,0.4543820179746873,0.5456179820253126
50,50000000,7666.938775510204,7787.488584474886,196,219,1163.7192827806357,520.1795937806056,0.01,0.4010544551798348,0.4010544551798348,0.5989455448201652
