iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2179.13453551924,-181.99051960396025,592,-20.899713795198597,70
2,200000,2277.0901486278526,326.18810014466203,134,394.1556935336797,26
3,300000,2259.9104476424977,551.9290693984491,110,571.3933022623454,24
4,400000,2155.2847970030516,684.3694896476235,111,690.2348389841771,24
5,500000,2088.9364604176403,763.5318006091878,120,718.5757033040932,26
6,600000,2292.6544534778795,624.857716250782,134,698.3674715705505,30
7,700000,2341.0588765896373,626.7711383384706,147,631.7747095007106,28
8,800000,2217.435970536808,622.1346392458125,140,661.862932498345,24
9,900000,2189.2193758053345,834.2122843513208,121,761.9638217000046,25
10,1000000,2171.236427284641,949.6150296285867,119,560.9345783491507,29
11,1100000,2401.250800765286,841.2974563725401,131,930.3910373827297,27
12,1200000,2294.4112282226743,976.9009574058479,134,899.4248264480121,29
13,1300000,2252.833453060188,931.5697348126977,133,816.7494880756528,26
14,1400000,2410.2030381587683,1164.1706281980994,121,1094.4120946357111,26
15,1500000,2256.382885385135,1265.0713751925098,122,1464.3917917543156,22
16,1600000,2274.0507398599957,1202.929105782511,130,1452.0061331143963,21
17,1700000,2245.943940159682,1516.6144328202508,114,1418.2595466818564,23
18,1800000,2258.3651102539566,1521.092198567676,116,1312.0632669766965,24
19,1900000,2287.3841160370343,1511.9933487389794,121,1760.2048546045141,21
20,2000000,2319.668620249353,1483.2150637416507,122,1064.8873838861055,31
21,2100000,2300.8044009533387,1672.6084885481,115,1774.6772805873495,23
22,2200000,2394.9611654990895,1896.5197712037896,112,1816.3542217932406,22
23,2300000,2269.4035242471555,2009.7701930146102,112,2098.0875910493337,21
24,2400000,2448.331808097484,1955.2552173705262,112,2085.174418779412,22
25,2500000,2379.3883437016507,1751.668665537412,114,1923.9380214968373,21
26,2600000,2104.278309788736,1850.3724544327974,114,2112.039688784639,20
27,2700000,2175.9315400643704,1931.3904580939457,113,1954.2043158470922,21
28,2800000,2216.030694994523,1924.498175374329,111,1829.1552960305933,23
29,2900000,2287.0976051709504,1971.279052283964,111,1877.7035043402816,23
30,3000000,2342.5150927080044,1846.5355346514457,116,1893.4048356950466,23
31,3100000,2097.330721269228,2012.7266512500914,110,1946.896077533813,22
32,3200000,2356.5216958607157,1912.92567215419,118,2184.235239121528,21
33,3300000,2396.257958251391,2027.8743264050058,111,2232.2800812093205,21
34,3400000,2313.7781353930695,1907.11316334975,118,1935.5648421511505,24
35,3500000,2230.7683969405634,1907.8780928899196,115,1786.2608049654468,23
36,3600000,2070.5940023900243,1910.4400770000163,116,1703.582319437278,23
37,3700000,2130.5059609581144,1995.4239970309898,110,1987.9451242992798,23
38,3800000,2202.648835854403,1968.2179886225947,118,1935.3902418563196,23
39,3900000,2231.4086329341326,2195.6214461197847,112,2249.984122172697,22
40,4000000,2492.676400504737,2179.2183069000316,114,2185.287657151185,23
