iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,22290.36413783549,2111.1542175141444,0.8020099
2,40000,-200.0,-200.0,100,100,21786.923888746194,2136.821877732695,0.6040098999999999
3,60000,-200.0,-200.0,100,100,22080.46363390899,2109.244485858785,0.4060099
4,80000,-200.0,-200.0,100,100,22170.563110412717,2104.7910499390264,0.2080099
5,100000,-200.0,-200.0,100,100,22036.14696503397,2033.3148070090017,0.0100098999999999
6,120000,-200.0,-200.0,100,100,22224.186642781813,2019.3977393659168,0.01
7,140000,-200.0,-200.0,100,100,22446.17625224085,2003.446323356784,0.01
8,160000,-200.0,-200.0,100,100,22387.523060878608,1999.3775188017632,0.01
9,180000,-200.0,-200.0,100,100,22033.37897833337,1973.7860302913157,0.01
10,200000,-200.0,-200.0,100,100,22031.073747784365,1990.490729511563,0.01
11,220000,-200.0,-200.0,100,100,22140.68516379753,2006.807360281021,0.01
12,240000,-200.0,-200.0,100,100,22150.01259052296,1996.6189522210395,0.01
13,260000,-200.0,-200.0,100,100,22120.683467712617,2012.3649245613333,0.01
14,280000,-200.0,-200.0,100,100,21147.92097205722,1942.2487101306729,0.01
15,300000,-200.0,-200.0,100,100,22031.666568209977,1888.4952851554865,0.01
16,320000,-200.0,-200.0,100,100,21937.888347020056,1893.4729440517488,0.01
17,340000,-200.0,-200.0,100,100,21952.78361054904,1886.314818343203,0.01
18,360000,-200.0,-200.0,100,100,21946.828492467183,1883.6394580621036,0.01
19,380000,-200.0,-200.0,100,100,22090.46167540266,1877.1933266445644,0.01
20,400000,-200.0,-200.0,100,100,22288.196397969616,1827.1752204623824,0.01
21,420000,-200.0,-200.0,100,100,22166.87643310443,1893.6988839594555,0.01
22,440000,-200.0,-200.0,100,100,22155.446445141515,1907.833684337997,0.01
23,460000,-200.0,-200.0,100,100,22326.700413710467,1915.590537755913,0.01
24,480000,-200.0,-200.0,100,100,22361.71314775913,1879.592971976628,0.01
25,500000,-200.0,-200.0,100,100,22377.31839660601,1870.6420193023987,0.01
26,520000,-200.0,-200.0,100,100,22316.424486837517,1814.1167389612367,0.01
27,540000,-200.0,-200.0,100,100,22175.02966902208,1903.1725809274185,0.01
28,560000,-200.0,-200.0,100,100,22120.06453830065,1879.1951151751111,0.01
29,580000,-200.0,-200.0,100,100,22462.13802230475,1851.1693565629168,0.01
30,600000,-200.0,-200.0,100,100,21965.53353427847,1805.107420702891,0.01
31,620000,-200.0,-200.0,100,100,22218.262829045198,1876.2977159265292,0.01
32,640000,-200.0,-200.0,100,100,22376.72167546867,1868.6278530639356,0.01
33,660000,-200.0,-200.0,100,100,22198.29093538701,1893.0767161906865,0.01
34,680000,-200.0,-200.0,100,100,22238.788983377108,1884.8644438392816,0.01
35,700000,-200.0,-200.0,100,100,22131.886427615853,1878.6012237141103,0.01
36,720000,-200.0,-200.0,100,100,22207.206202894748,1883.687619751244,0.01
37,740000,-200.0,-200.0,100,100,22209.42690251815,1877.8401228627492,0.01
38,760000,-200.0,-200.0,100,100,22322.009043301223,1876.4761733166767,0.01
39,780000,-200.0,-200.0,100,100,22311.852926774573,1876.0323126927008,0.01
40,800000,-200.0,-200.0,100,100,21891.146458126943,1871.4174742398768,0.01
41,820000,-200.0,-200.0,100,100,21735.835967197723,1875.349471784335,0.01
42,840000,-200.0,-200.0,100,100,21972.43984345816,1876.336838221982,0.01
43,860000,-200.0,-200.0,100,100,22022.99353583632,1872.8660214558613,0.01
44,880000,-200.0,-200.0,100,100,22064.975585324984,1870.883881701968,0.01
45,900000,-200.0,-200.0,100,100,22034.579853299136,1874.0090688049547,0.01
46,920000,-200.0,-200.0,100,100,21696.718444238988,1866.4037691378844,0.01
47,940000,-200.0,-200.0,100,100,22209.2855601341,1871.2070543540808,0.01
48,960000,-200.0,-200.0,100,100,22108.12205688412,1870.2960036173847,0.01
49,980000,-200.0,-200.0,100,100,23230.996576976304,1936.647315653489,0.01
50,1000000,-200.0,-200.0,100,100,22934.015475367723,1913.3524007523936,0.01
