iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,1161.625708884688,1558.9212827988338,529,343,1151.2616001714,597.0528788219625,0.8020009899999999,-0.0112091188640522,-0.0112091188640522,1.0112091188640522
2,2000000,2894.7619047619046,2052.0749279538904,273,347,1143.9052924847692,526.623506535668,0.55450099,0.0986255524422132,0.0986255524422132,0.9013744475577868
3,3000000,3014.3410852713178,2506.696969696969,258,330,1227.3256242785124,521.7293116647774,0.30700099,0.1062036873963888,0.1062036873963888,0.8937963126036111
4,4000000,3255.5797101449275,3095.046439628483,276,323,1148.1668744487606,513.7862218894078,0.0595009899999999,0.1214917906235893,0.1214917906235893,0.8785082093764107
5,5000000,3646.89393939394,3417.450331125828,264,302,1134.646366816166,519.9089633863371,0.01,0.1462906897806609,0.1462906897806609,0.853709310219339
6,6000000,4054.490566037736,3797.181208053691,265,298,1142.9412487033298,517.4840259066557,0.01,0.1721214592374749,0.1721214592374749,0.8278785407625251
7,7000000,5632.294117647059,4738.599221789883,170,257,1143.9664346625257,517.7831098046938,0.01,0.2721121783102797,0.2721121783102797,0.7278878216897202
8,8000000,5759.036144578313,5327.8969957081545,166,233,1151.4026782653837,517.1299694392238,0.01,0.2801442469392765,0.2801442469392765,0.7198557530607235
9,9000000,6127.957746478874,5877.938596491228,142,228,1143.0946893644837,518.7018992068752,0.01,0.3035240499685588,0.3035240499685588,0.6964759500314412
10,10000000,6155.0,6003.116883116883,190,231,1219.149493768994,519.6579420096667,0.01,0.3052378085490668,0.3052378085490668,0.6947621914509332
11,11000000,6773.659793814433,6204.04,194,250,1146.1196328679007,522.2759586133247,0.01,0.3444443609629223,0.3444443609629223,0.6555556390370776
12,12000000,7261.368421052632,6638.388429752066,190,242,1145.0691081935631,526.2108532630695,0.01,0.3753520974081962,0.3753520974081962,0.6246479025918038
13,13000000,6664.975369458128,7058.786610878661,203,239,1139.0701694278966,525.7595020328299,0.01,0.3375566633580359,0.3375566633580359,0.6624433366419641
14,14000000,6963.6548223350255,6976.853448275862,197,232,1139.534979342941,514.3068622000686,0.01,0.3564849850968044,0.3564849850968044,0.6435150149031956
15,15000000,7716.789473684211,7305.238095238095,190,231,1145.2367440087858,518.3651622120697,0.01,0.404213661629596,0.404213661629596,0.595786338370404
16,16000000,7142.893401015229,7506.595744680851,197,235,1146.336541987227,527.8501995056153,0.01,0.367843936817721,0.367843936817721,0.6321560631822789
17,17000000,8010.157068062827,7652.372881355932,191,236,1144.2888264787766,532.2127189237269,0.01,0.4228053530253067,0.4228053530253067,0.5771946469746934
18,18000000,7562.448979591837,7542.5,196,240,1222.951772941139,527.3559684337549,0.01,0.3944325852905249,0.3944325852905249,0.6055674147094752
19,19000000,7979.787234042553,7492.510460251046,188,239,1140.1987120353792,526.0360305245596,0.01,0.4208807144740044,0.4208807144740044,0.5791192855259956
20,20000000,8063.478260869565,7587.051282051282,184,234,1138.9026917884491,514.7995005015869,0.01,0.4261844963952955,0.4261844963952955,0.5738155036047046
21,21000000,7798.736263736264,7712.863436123348,182,227,1145.961495669909,520.1656316302997,0.01,0.4094069053985401,0.4094069053985401,0.5905930946014599
22,22000000,7994.581005586592,7706.473214285715,179,224,1219.524140398018,517.0432408529671,0.01,0.4218182455455871,0.4218182455455871,0.5781817544544129
23,23000000,7937.752808988764,7609.30735930736,178,231,1136.1182133529785,516.1705966663873,0.01,0.4182168515471823,0.4182168515471823,0.5817831484528176
24,24000000,5967.826086956522,7614.615384615385,161,221,1144.7359115825334,520.7816749614349,0.01,0.2933759679936957,0.2933759679936957,0.7066240320063042
25,25000000,5694.484848484848,7879.372197309417,165,223,1141.5838034199212,529.0319549786653,0.01,0.2760534141439746,0.2760534141439746,0.7239465858560253
26,26000000,7866.573033707865,7803.710407239819,178,221,1140.3339787868874,515.0800741525213,0.01,0.4137059497264086,0.4137059497264086,0.5862940502735914
27,27000000,8045.212765957447,7719.066666666667,188,225,1132.5783127083905,535.9921261801384,0.01,0.4250269505343925,0.4250269505343925,0.5749730494656075
28,28000000,8019.254658385093,7748.37962962963,161,216,1148.2920178556906,511.613325564267,0.01,0.423381897929915,0.423381897929915,0.576618102070085
29,29000000,6946.407766990291,7629.581395348837,206,215,1147.609088132153,529.7973583923027,0.01,0.3553919811774955,0.3553919811774955,0.6446080188225045
30,30000000,7836.045197740113,7989.865470852018,177,223,1148.2044966707977,517.5190351875067,0.01,0.4117712980601484,0.4117712980601484,0.5882287019398516
31,31000000,7311.15,7610.131004366812,200,229,1221.7818097764296,523.7500297474455,0.01,0.3785069235400361,0.3785069235400361,0.6214930764599639
32,32000000,8496.4,8110.046082949309,175,217,1142.557964883086,521.4011845102301,0.01,0.4536202034284989,0.4536202034284989,0.546379796571501
33,33000000,7059.581151832461,7529.732142857143,191,224,1140.086602111907,521.60559748302,0.01,0.36256415931002,0.36256415931002,0.63743584068998
34,34000000,8169.878048780488,7644.434389140271,164,221,1136.7854387727243,513.0269457531962,0.01,0.4329274089027211,0.4329274089027211,0.5670725910972789
