iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,23547.471345486538,2245.580291816404,0.8020099
2,40000,-200.0,-200.0,100,100,23413.784662254497,2250.3385521834125,0.6040098999999999
3,60000,-200.0,-200.0,100,100,23422.940254580262,2261.044472382521,0.4060099
4,80000,-200.0,-200.0,100,100,23313.56123803851,2208.4769017283334,0.2080099
5,100000,-200.0,-199.22,100,100,23457.90580317661,2149.195143590837,0.0100098999999999
6,120000,-200.0,-200.0,100,100,23488.178874621342,2159.255697780894,0.01
7,140000,-200.0,-200.0,100,100,23287.998210737343,2158.336834456945,0.01
8,160000,-200.0,-200.0,100,100,23439.8138484022,2148.5080975212627,0.01
9,180000,-200.0,-200.0,100,100,23462.04527690634,2109.0886428560057,0.01
10,200000,-200.0,-198.9,100,100,23483.568854511308,2092.754170991373,0.01
11,220000,-200.0,-200.0,100,100,23402.646402152943,2115.635130384978,0.01
12,240000,-200.0,-200.0,100,100,23328.443481617294,2110.725496408346,0.01
13,260000,-200.0,-200.0,100,100,23042.80006668147,2116.136734493349,0.01
14,280000,-200.0,-200.0,100,100,23439.194305825604,2093.1539194139373,0.01
15,300000,-200.0,-199.12,100,100,23283.511233305697,2105.5193089465497,0.01
16,320000,-200.0,-200.0,100,100,23411.08900856332,2108.5134024512645,0.01
17,340000,-200.0,-200.0,100,100,23325.10595422678,2100.2275808392665,0.01
18,360000,-200.0,-200.0,100,100,23473.282672110225,2095.0557125773566,0.01
19,380000,-200.0,-200.0,100,100,23333.602894780848,2084.7718024233163,0.01
20,400000,-200.0,-200.0,100,100,23337.386477271422,2062.9046624407056,0.01
21,420000,-200.0,-200.0,100,100,23329.83365608632,2083.347423489322,0.01
22,440000,-200.0,-200.0,100,100,23501.348610781675,2078.578029421844,0.01
23,460000,-200.0,-200.0,100,100,23329.272515736306,2088.7853437610893,0.01
24,480000,-200.0,-200.0,100,100,23399.180104190207,2087.553394061624,0.01
25,500000,-200.0,-199.16,100,100,23450.49961957673,2093.3472427772786,0.01
26,520000,-200.0,-200.0,100,100,23330.134130373957,2110.184947490995,0.01
27,540000,-200.0,-200.0,100,100,23320.58071087189,2109.017485633421,0.01
28,560000,-200.0,-200.0,100,100,23580.86968886597,2098.47235996702,0.01
29,580000,-200.0,-200.0,100,100,22908.844374943557,2076.9161457586283,0.01
30,600000,-200.0,-199.57,100,100,23492.503742324327,2083.5380789308,0.01
31,620000,-200.0,-200.0,100,100,23680.892612033484,2051.9086185201704,0.01
32,640000,-200.0,-200.0,100,100,23451.392513314902,2062.145465743962,0.01
33,660000,-200.0,-199.64,100,100,23480.54582069395,2060.5222184440327,0.01
34,680000,-200.0,-200.0,100,100,23321.730982064568,2050.292360859967,0.01
35,700000,-200.0,-200.0,100,100,23084.98370506836,2043.950444014688,0.01
36,720000,-200.0,-200.0,100,100,22996.30323847076,2056.264961889576,0.01
37,740000,-200.0,-200.0,100,100,23122.070547092728,2030.3050482232557,0.01
38,760000,-200.0,-200.0,100,100,23421.20837213131,2014.2184674628013,0.01
39,780000,-200.0,-200.0,100,100,23489.59924294474,2030.3473931566607,0.01
40,800000,-200.0,-200.0,100,100,23633.66561924737,2019.1336241981555,0.01
41,820000,-200.0,-200.0,100,100,23243.260970941126,2040.523056726803,0.01
42,840000,-200.0,-200.0,100,100,23474.14608548458,2021.1125299677349,0.01
43,860000,-200.0,-200.0,100,100,23520.72320955493,2031.28799294084,0.01
44,880000,-200.0,-200.0,100,100,23173.150690344748,2034.0116172518808,0.01
45,900000,-200.0,-200.0,100,100,23777.348923693604,2013.29845092838,0.01
46,920000,-200.0,-200.0,100,100,23328.155866859503,2038.2195906799648,0.01
47,940000,-200.0,-200.0,100,100,23421.416412712653,2042.2515684178788,0.01
48,960000,-200.0,-200.0,100,100,23514.126724768463,2046.1186817014395,0.01
49,980000,-200.0,-200.0,100,100,23264.497075350424,2041.757306845498,0.01
50,1000000,-200.0,-200.0,100,100,23374.28215387648,2028.913274728641,0.01
