datetime,black,white,game,game_result,game_length
2023-05-31 20:25:00,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,0,B+19.5,103
2023-05-31 20:24:42,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,1,W+2.5,70
2023-05-31 20:25:13,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,2,W+18.5,162
2023-05-31 20:24:39,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,3,B+1.5,52
2023-05-31 20:25:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,4,W+6.5,162
2023-05-31 20:24:52,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,5,B+2.5,112
2023-05-31 20:25:08,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,6,B+3.5,106
2023-05-31 20:25:09,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,7,W+7.5,111
2023-05-31 20:25:02,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,8,W+2.5,94
2023-05-31 20:25:22,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,9,W+7.5,162
2023-05-31 20:24:49,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,10,B+7.5,86
2023-05-31 20:25:07,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,11,W+9.5,162
2023-05-31 20:24:52,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,12,B+5.5,103
2023-05-31 20:24:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,13,W+0.5,54
2023-05-31 20:24:54,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,14,B+2.5,112
2023-05-31 20:25:06,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,15,B+3.5,106
2023-05-31 20:25:03,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,16,W+0.5,119
2023-05-31 20:25:11,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,17,B+1.5,99
2023-05-31 20:25:05,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,18,B+3.5,106
2023-05-31 20:25:32,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,19,W+10.5,162
2023-05-31 20:25:14,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,20,B+3.5,102
2023-05-31 20:25:33,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,21,W+6.5,162
2023-05-31 20:25:07,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,22,B+3.5,77
2023-05-31 20:25:35,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,23,W+2.5,114
2023-05-31 20:25:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,24,B+1.5,67
2023-05-31 20:25:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,25,B+11.5,92
2023-05-31 20:25:27,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,26,W+7.5,109
2023-05-31 20:25:26,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,27,W+0.5,74
2023-05-31 20:25:17,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,28,W+2.5,64
2023-05-31 20:25:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,29,W+3.5,98
2023-05-31 20:25:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,30,B+3.5,94
2023-05-31 20:25:29,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,31,W+0.5,74
2023-05-31 20:25:33,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,32,B+5.5,77
2023-05-31 20:25:35,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,33,B+5.5,102
2023-05-31 20:25:38,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,34,W+1.5,98
2023-05-31 20:25:31,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,35,W+0.5,80
2023-05-31 20:25:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,36,B+11.5,92
2023-05-31 20:25:41,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,37,W+2.5,74
2023-05-31 20:25:41,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,38,W+1.5,89
2023-05-31 20:25:38,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_188000.ckpt,39,B+1.5,80
