datetime,black,white,game,game_result,game_length
2023-05-31 20:36:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,0,W+5.5,119
2023-05-31 20:36:27,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,1,W+11.5,80
2023-05-31 20:36:35,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,2,W+1.5,90
2023-05-31 20:36:44,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,3,B+11.5,113
2023-05-31 20:36:49,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,4,W+11.5,143
2023-05-31 20:36:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,5,W+0.5,139
2023-05-31 20:36:34,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,6,B+3.5,78
2023-05-31 20:36:28,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,7,W+0.5,82
2023-05-31 20:36:22,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,8,W+0.5,54
2023-05-31 20:36:34,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,9,W+0.5,106
2023-05-31 20:36:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,10,W+8.5,99
2023-05-31 20:36:37,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,11,W+4.5,92
2023-05-31 20:36:33,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,12,W+2.5,81
2023-05-31 20:36:37,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,13,W+6.5,109
2023-05-31 20:36:28,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,14,B+3.5,79
2023-05-31 20:36:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,15,W+11.5,80
2023-05-31 20:36:46,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,16,W+0.5,104
2023-05-31 20:36:43,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,17,W+3.5,86
2023-05-31 20:36:47,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,18,W+6.5,86
2023-05-31 20:37:01,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,19,B+5.5,101
2023-05-31 20:36:58,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,20,W+5.5,77
2023-05-31 20:36:55,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,21,W+4.5,85
2023-05-31 20:36:49,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,22,B+2.5,71
2023-05-31 20:37:02,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,23,B+9.5,88
2023-05-31 20:37:12,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,24,B+1.5,105
2023-05-31 20:36:58,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,25,W+1.5,93
2023-05-31 20:36:51,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,26,B+7.5,78
2023-05-31 20:37:09,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,27,W+19.5,89
2023-05-31 20:36:55,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,28,W+0.5,70
2023-05-31 20:37:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,29,W+12.5,162
2023-05-31 20:37:01,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,30,W+3.5,88
2023-05-31 20:36:58,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,31,W+0.5,46
2023-05-31 20:37:14,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,32,W+8.5,90
2023-05-31 20:37:23,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,33,B+3.5,130
2023-05-31 20:37:12,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,34,B+2.5,73
2023-05-31 20:37:16,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,35,B+0.5,126
2023-05-31 20:37:05,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,36,W+8.5,70
2023-05-31 20:37:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,37,B+6.5,137
2023-05-31 20:37:16,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,38,B+5.5,105
2023-05-31 20:37:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,39,W+7.5,84
2023-05-31 20:37:09,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,40,B+4.5,61
2023-05-31 20:37:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,41,B+3.5,83
2023-05-31 20:37:14,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,42,W+0.5,66
2023-05-31 20:37:27,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,43,B+5.5,117
2023-05-31 20:37:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,44,W+12.5,94
2023-05-31 20:37:17,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,45,B+1.5,59
2023-05-31 20:37:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,46,W+11.5,86
2023-05-31 20:37:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,47,W+16.5,162
2023-05-31 20:37:26,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,48,W+3.5,86
2023-05-31 20:37:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_195000.ckpt,49,W+2.5,72
