datetime,black,white,game,game_result,game_length
2023-05-31 20:04:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,0,B+7.5,65
2023-05-31 20:04:54,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,1,B+5.5,129
2023-05-31 20:04:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,2,W+2.5,87
2023-05-31 20:04:38,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,3,W+0.5,94
2023-05-31 20:04:24,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,4,W+2.5,70
2023-05-31 20:04:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,5,B+5.5,93
2023-05-31 20:05:00,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,6,B+2.5,120
2023-05-31 20:04:32,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,7,W+1.5,107
2023-05-31 20:04:23,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,8,B+10.5,68
2023-05-31 20:04:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,9,W+4.5,104
2023-05-31 20:04:44,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,10,B+2.5,140
2023-05-31 20:04:27,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,11,B+7.5,83
2023-05-31 20:04:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,12,W+0.5,88
2023-05-31 20:04:26,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,13,W+2.5,78
2023-05-31 20:04:51,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,14,W+5.5,116
2023-05-31 20:04:26,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,15,W+2.5,80
2023-05-31 20:04:33,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,16,W+4.5,66
2023-05-31 20:04:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,17,W+2.5,68
2023-05-31 20:04:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,18,W+3.5,84
2023-05-31 20:05:01,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,19,B+3.5,152
2023-05-31 20:04:47,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,20,B+2.5,101
2023-05-31 20:04:50,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,21,B+0.5,104
2023-05-31 20:04:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,22,B+4.5,78
2023-05-31 20:04:53,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,23,B+9.5,102
2023-05-31 20:05:03,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,24,W+0.5,86
2023-05-31 20:05:26,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,25,W+12.5,162
2023-05-31 20:04:54,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,26,B+25.5,90
2023-05-31 20:05:06,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,27,B+17.5,95
2023-05-31 20:04:52,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,28,W+0.5,72
2023-05-31 20:04:55,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,29,B+5.5,79
2023-05-31 20:05:08,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,30,W+7.5,91
2023-05-31 20:05:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,31,W+8.5,109
2023-05-31 20:05:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,32,W+5.5,161
2023-05-31 20:05:08,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,33,W+2.5,97
2023-05-31 20:05:09,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,34,B+3.5,97
2023-05-31 20:05:15,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,35,W+5.5,81
2023-05-31 20:05:12,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,36,W+0.5,100
2023-05-31 20:05:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,37,W+0.5,109
2023-05-31 20:05:06,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,38,W+0.5,62
2023-05-31 20:05:18,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,39,B+3.5,81
2023-05-31 20:05:14,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,40,W+8.5,90
2023-05-31 20:05:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,41,W+2.5,80
2023-05-31 20:05:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,42,B+1.5,98
2023-05-31 20:05:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,43,W+2.5,78
2023-05-31 20:05:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,44,W+22.5,162
2023-05-31 20:05:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,45,B+13.5,93
2023-05-31 20:05:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,46,B+3.5,67
2023-05-31 20:05:27,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,47,B+8.5,97
2023-05-31 20:05:29,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,48,B+2.5,110
2023-05-31 20:05:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_175000.ckpt,49,B+2.5,73
