iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
18,18000000,6645.215311004785,6864.876033057852,209,242,1192.0953171489573,518.1431052951945,0.01,0.3363044019775522,0.3363044019775522,0.6636955980224478
19,19000000,7080.974358974359,6951.7213114754095,195,244,1145.0224707013156,512.2934474309212,0.01,0.3639199188170955,0.3639199188170955,0.6360800811829044
20,20000000,7037.142857142857,7143.531914893617,182,235,1139.5926146237448,516.3926744481766,0.01,0.3611421690891889,0.3611421690891889,0.638857830910811
21,21000000,6527.733333333334,7085.061224489796,225,245,1203.2941712764914,522.5446150032659,0.01,0.3288591738225757,0.3288591738225757,0.6711408261774243
22,22000000,7217.009803921569,7302.682926829269,204,246,1205.1943410726085,513.3457198623602,0.01,0.3725409426104483,0.3725409426104483,0.6274590573895518
23,23000000,7808.296703296703,7110.769230769231,182,234,1148.2156327837183,516.5890426685168,0.01,0.4100127826164773,0.4100127826164773,0.5899872173835228
24,24000000,5399.069767441861,7255.889830508475,172,236,1149.2840627560506,518.3528263045221,0.01,0.2573319666302393,0.2573319666302393,0.7426680333697607
25,25000000,7611.269841269841,7175.489361702128,189,235,1146.0966048199816,525.0016984182843,0.01,0.3975265275369841,0.3975265275369841,0.6024734724630159
26,26000000,7664.728260869565,7625.974025974026,184,231,1187.8515875662044,516.1401443485884,0.01,0.4009143674304994,0.4009143674304994,0.5990856325695006
27,27000000,7808.894736842105,7297.198275862069,190,232,1167.77486070621,525.8461382317224,0.01,0.4100506820141389,0.4100506820141389,0.589949317985861
28,28000000,7619.79381443299,7335.603448275862,194,232,1149.8327476198358,517.3428753176746,0.01,0.3980667203924706,0.3980667203924706,0.6019332796075294
29,29000000,7107.953216374269,7614.304347826087,171,230,1207.6359850598935,524.0155542412107,0.01,0.3656296597721264,0.3656296597721264,0.6343703402278735
30,30000000,7673.523316062176,7198.508771929824,193,228,1142.4021728099085,522.7237864035947,0.01,0.4014717396661603,0.4014717396661603,0.5985282603338398
31,31000000,7608.633879781421,7429.739130434783,183,230,1143.571081013737,517.8875622780076,0.01,0.3973594777896271,0.3973594777896271,0.6026405222103729
32,32000000,7410.862944162436,7332.203389830508,197,236,1135.3062253111352,510.8847527418787,0.01,0.3848260682634073,0.3848260682634073,0.6151739317365927
33,33000000,7860.057803468208,7462.15859030837,173,227,1133.9052296169468,505.4948018044951,0.01,0.4132930576677466,0.4132930576677466,0.5867069423322533
34,34000000,7424.62311557789,7408.678414096917,199,227,1126.9829126581096,506.4619541956975,0.01,0.3856980966176298,0.3856980966176298,0.6143019033823702
35,35000000,7940.611111111111,7575.333333333333,180,225,1108.578728061876,505.3035121043387,0.01,0.4183979917685042,0.4183979917685042,0.5816020082314959
36,36000000,6440.0,7326.737288135593,223,236,1123.9320780907065,506.50719895105294,0.01,0.3232992173389524,0.3232992173389524,0.6767007826610476
37,37000000,8023.483146067416,7200.811965811966,178,234,1122.8376810952172,504.6745320914988,0.01,0.4236498714197164,0.4236498714197164,0.5763501285802836
38,38000000,7916.524064171123,7183.739130434783,187,230,1188.2033519685192,510.1747081218361,0.01,0.416871514570875,0.416871514570875,0.583128485429125
39,39000000,7356.898395721925,7357.922077922078,187,231,1176.3988457938735,506.34519795900354,0.01,0.3814061532825454,0.3814061532825454,0.6185938467174545
40,40000000,7774.919786096257,7452.445414847161,187,229,1134.4319100635953,502.6877388583608,0.01,0.4078975750876933,0.4078975750876933,0.5921024249123067
41,41000000,6850.857142857143,7140.131578947368,210,228,1189.8798437338342,510.0986367512076,0.01,0.3493366166771535,0.3493366166771535,0.6506633833228466
42,42000000,7762.872340425532,7515.7692307692305,188,234,1189.6954840866445,502.822110354707,0.01,0.4071340879258234,0.4071340879258234,0.5928659120741766
43,43000000,8011.160220994475,7373.568281938326,181,227,1197.9717989146077,523.3771134764777,0.01,0.4228689262013673,0.4228689262013673,0.5771310737986327
44,44000000,6266.935483870968,7644.008810572687,124,227,1194.7146051526192,513.1716124195199,0.01,0.3123315367325306,0.3123315367325306,0.6876684632674693
45,45000000,7044.9009900990095,7262.767857142857,202,224,1135.2681141215971,505.1502952941855,0.01,0.3616338280743376,0.3616338280743376,0.6383661719256624
46,46000000,7672.5842696629215,7390.803571428572,178,224,1228.6505888892373,526.4585631363235,0.01,0.4014122291367231,0.4014122291367231,0.598587770863277
47,47000000,6836.565656565656,7619.867256637168,198,226,1153.2379914605397,527.3394917850408,0.01,0.3484309171118005,0.3484309171118005,0.6515690828881995
48,48000000,7646.968085106383,7556.126126126126,188,222,1152.1623052956695,529.5521948796287,0.01,0.3997888453440466,0.3997888453440466,0.6002111546559534
49,49000000,8425.421686746988,7672.321428571428,166,224,1143.1760120384522,521.665988158273,0.01,0.449122068934186,0.449122068934186,0.5508779310658141
50,50000000,7912.407407407408,7532.398190045249,162,221,1133.560937358854,534.4135000098283,0.01,0.4166106281826045,0.4166106281826045,0.5833893718173955
