iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
20,20000000,5705.775401069519,5077.021276595745,187,235,1152.94302827173,488.65342352880725,0.01,0.2767689344446604,0.2767689344446604,0.7232310655553396
21,21000000,5466.411764705882,5068.347457627118,170,236,1189.4404574725838,482.9784631052158,0.01,0.2615996555471264,0.2615996555471264,0.7384003444528735
22,22000000,5091.543209876543,5150.472103004292,162,233,1305.3183752132982,480.5024640667456,0.01,0.2378429741041568,0.2378429741041568,0.7621570258958431
23,23000000,5516.901408450704,5305.938864628821,213,229,1160.8045163884312,466.8484560440775,0.01,0.264799354127235,0.264799354127235,0.735200645872765
24,24000000,4853.238636363636,5044.261603375528,176,237,1303.621896913532,465.2061471129148,0.01,0.2227408115823464,0.2227408115823464,0.7772591884176535
25,25000000,5158.373493975903,5313.201754385965,166,228,1172.4718803223843,464.0277979033851,0.01,0.2420782340363068,0.2420782340363068,0.7579217659636932
26,26000000,5755.434782608696,5139.301310043668,184,229,1142.8098327242828,463.8552987631198,0.01,0.2799160165156498,0.2799160165156498,0.7200839834843502
27,27000000,4928.691983122363,5066.406926406927,237,231,1161.4978155815916,468.2455905943658,0.01,0.2275225440047126,0.2275225440047126,0.7724774559952874
28,28000000,5226.268656716418,5574.657534246576,201,219,1289.6775040267466,473.42903859314487,0.01,0.2463809789103848,0.2463809789103848,0.7536190210896151
29,29000000,4135.837563451777,5322.838427947599,197,229,1198.147011189051,482.3359302265543,0.01,0.1772766921291408,0.1772766921291408,0.8227233078708592
30,30000000,3389.8809523809523,5106.228813559322,252,236,1136.6762713638304,488.9197774579894,0.01,0.1300029121569728,0.1300029121569728,0.8699970878430272
31,31000000,5014.705882352941,4771.065573770492,136,244,1199.3960697546063,496.458384803465,0.01,0.232973534164767,0.232973534164767,0.7670264658352329
32,32000000,5905.46875,5140.217391304348,192,230,1215.2000459108217,502.51084368256335,0.01,0.2894241737697646,0.2894241737697646,0.7105758262302354
33,33000000,3682.882096069869,5418.520179372197,229,223,1173.048470190264,489.40366917837,0.01,0.1485713803396729,0.1485713803396729,0.8514286196603271
34,34000000,4941.089108910891,5409.730941704036,202,223,1108.6626979349628,490.3674949514282,0.01,0.2283081915720327,0.2283081915720327,0.7716918084279673
35,35000000,4668.1578947368425,5291.057268722467,228,227,1171.9784976087517,492.3705872652246,0.01,0.2110116223414457,0.2110116223414457,0.7889883776585542
36,36000000,3734.732510288066,5209.484978540772,243,233,1172.5449454930192,490.7676318668106,0.01,0.1518573155225492,0.1518573155225492,0.8481426844774508
37,37000000,5196.294117647059,5070.9051724137935,170,232,1144.9560708762488,491.5563444811695,0.01,0.2444813915299634,0.2444813915299634,0.7555186084700365
38,38000000,6192.471264367816,5447.090909090909,174,220,1244.5376979086473,489.2514716330079,0.01,0.3076124886319475,0.3076124886319475,0.6923875113680524
39,39000000,5758.089171974522,5645.915492957746,157,213,1142.41673414271,478.327269368448,0.01,0.2800842340995926,0.2800842340995926,0.7199157659004074
40,40000000,6012.700729927007,5446.255707762557,137,219,1324.0721051766657,478.3232545661636,0.01,0.2962198250848891,0.2962198250848891,0.7037801749151109
41,41000000,5702.890173410405,5328.333333333333,173,222,1151.0056636303093,466.864613552176,0.01,0.2765860878614914,0.2765860878614914,0.7234139121385086
42,42000000,5219.194630872483,5229.911894273128,149,227,1397.4561584381202,466.66302255797024,0.01,0.2459326740943935,0.2459326740943935,0.7540673259056064
43,43000000,5580.575539568345,5136.304347826087,139,230,1320.9636494174506,466.525551251952,0.01,0.2688345980270823,0.2688345980270823,0.7311654019729177
44,44000000,5873.877551020408,5288.454545454545,196,220,1143.405068890863,475.3963783857574,0.01,0.2874221332121048,0.2874221332121048,0.7125778667878953
45,45000000,4663.430232558139,5345.0,172,222,1145.2751904292256,479.5047333378285,0.01,0.2107120144844982,0.2107120144844982,0.7892879855155018
46,46000000,5174.302325581395,5386.725663716814,172,226,1228.853370980141,483.4975165734233,0.01,0.2430876976825244,0.2430876976825244,0.7569123023174755
47,47000000,4269.836734693878,5347.5,245,220,1215.2190085513469,497.6861918366101,0.01,0.1857686704074196,0.1857686704074196,0.8142313295925804
48,48000000,5752.413793103448,5286.071428571428,174,224,1217.896524591814,490.6197832230507,0.01,0.2797245662475647,0.2797245662475647,0.7202754337524353
49,49000000,5790.125,5293.04932735426,160,223,1142.8203867495229,496.7704686922465,0.01,0.2821144522957001,0.2821144522957001,0.7178855477042999
50,50000000,5064.645161290323,5382.567567567568,155,222,1185.65459365186,493.59006676482704,0.01,0.2361383542755044,0.2361383542755044,0.7638616457244956
