iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,1925.3951890034364,1512.7142857142858,291,350,1151.167289431051,588.2954023047826,0.8020009899999999,0.037193522545292,0.037193522545292,0.962806477454708
2,2000000,2732.8571428571427,2068.4347826086955,259,345,1152.5367966559404,517.4222076605747,0.55450099,0.0883651030043501,0.0883651030043501,0.91163489699565
3,3000000,2891.5841584158416,2522.537313432836,303,335,1193.5044219960405,511.3771327077182,0.30700099,0.0984241679657683,0.0984241679657683,0.9015758320342316
4,4000000,3501.0476190476197,3035.6012658227846,210,316,1225.1354794801323,504.0028054727185,0.0595009899999999,0.1370479178077644,0.1370479178077644,0.8629520821922355
5,5000000,3779.95283018868,3406.4236111111118,212,288,1095.8050214123464,493.2352422235311,0.01,0.1547230793237225,0.1547230793237225,0.8452769206762775
6,6000000,4132.534562211981,3719.518518518519,217,270,1216.261564568063,489.1891025756288,0.01,0.1770673698287006,0.1770673698287006,0.8229326301712994
7,7000000,3877.130434782609,4359.254901960784,230,255,1234.931636024225,483.8159991716562,0.01,0.1608815510493113,0.1608815510493113,0.8391184489506887
8,8000000,4429.208633093525,4761.186440677966,139,236,1329.731608089186,474.541924155202,0.01,0.1958686037639675,0.1958686037639675,0.8041313962360325
9,9000000,4969.634146341464,5204.4394618834085,164,223,1249.9453290161623,484.5555281000112,0.01,0.2301171866245105,0.2301171866245105,0.7698828133754895
10,10000000,5425.723270440251,4968.68085106383,159,235,1301.0484563179327,481.7738008328336,0.01,0.2590210887822967,0.2590210887822967,0.7409789112177032
11,11000000,6160.731707317073,5119.5670995671,164,231,1155.8258611765757,473.5006763417172,0.01,0.3056010461242164,0.3056010461242164,0.6943989538757835
12,12000000,5350.484848484848,5463.348623853211,165,218,1345.416241306309,469.1819157398171,0.01,0.2542529768677618,0.2542529768677618,0.7457470231322382
13,13000000,6099.673202614379,5809.134615384615,153,208,1175.456660098268,463.2085502921858,0.01,0.3017315632697094,0.3017315632697094,0.6982684367302906
14,14000000,5449.428571428572,5782.476190476191,140,210,1400.9631876933406,462.7394992984766,0.01,0.2605233734547084,0.2605233734547084,0.7394766265452916
15,15000000,5682.042253521126,5892.3557692307695,142,208,1221.9487089146476,467.17480017466266,0.01,0.2752648850420562,0.2752648850420562,0.7247351149579437
16,16000000,3986.895306859206,5794.259259259259,277,216,1142.4091340134714,476.5914338492189,0.01,0.1678377202610479,0.1678377202610479,0.8321622797389521
17,17000000,6758.306451612903,5603.502304147465,124,217,1129.886550210237,483.1099065368657,0.01,0.3434713680162808,0.3434713680162808,0.6565286319837191
18,18000000,6676.898395721925,6414.572864321608,187,199,1232.8170988787326,483.21207626687794,0.01,0.33831226564352,0.33831226564352,0.66168773435648
19,19000000,5145.515151515152,6209.90243902439,165,205,1215.024446858641,501.1905968891649,0.01,0.2412633576168542,0.2412633576168542,0.7587366423831458
20,20000000,5873.653846153846,6040.721153846154,156,208,1199.434291184871,488.9807582539443,0.01,0.2874079562821284,0.2874079562821284,0.7125920437178715
21,21000000,5911.4,6215.891089108911,150,202,1107.4231487004513,494.2651501624387,0.01,0.2898000570360277,0.2898000570360277,0.7101999429639723
22,22000000,5050.990566037736,5942.307692307692,212,208,1214.2327907908302,505.1860366819095,0.01,0.2352730166378995,0.2352730166378995,0.7647269833621004
23,23000000,5491.8421052631575,5769.672897196262,190,214,1141.8556672388318,497.4513731245755,0.01,0.2632112617803579,0.2632112617803579,0.7367887382196421
24,24000000,7431.217948717948,6255.637254901961,156,204,1194.125479964743,496.8453092793268,0.01,0.3861160333798883,0.3861160333798883,0.6138839666201117
25,25000000,5734.304635761589,6226.225490196079,151,204,1181.469848479505,485.1016655770644,0.01,0.2785769280244361,0.2785769280244361,0.7214230719755639
26,26000000,6052.645161290323,6076.666666666667,155,207,1298.264064330483,478.11742914768166,0.01,0.2987512380804412,0.2987512380804412,0.7012487619195588
27,27000000,6390.102564102564,5717.830188679245,195,212,1162.36216387797,470.9674117459706,0.01,0.3201370489624237,0.3201370489624237,0.6798629510375763
28,28000000,5757.794117647059,6129.901960784314,204,204,1127.6900884474676,468.810583941412,0.01,0.2800655355142469,0.2800655355142469,0.719934464485753
29,29000000,4755.898617511521,5880.097087378641,217,206,1371.2903728004742,462.801171881342,0.01,0.2165720471188263,0.2165720471188263,0.7834279528811736
30,30000000,6969.512195121952,6119.203980099503,164,201,1386.6155634669722,459.9572090156124,0.01,0.3568561865155392,0.3568561865155392,0.6431438134844607
31,31000000,7687.928571428572,6047.990196078431,140,204,1240.376742042476,465.5201056830413,0.01,0.4023846491605292,0.4023846491605292,0.5976153508394708
32,32000000,6021.266666666666,6458.172588832487,150,197,1179.0207486668703,468.09879644962746,0.01,0.2967626773133918,0.2967626773133918,0.7032373226866082
33,33000000,3958.963963963964,5811.342592592592,222,216,1202.5079339716988,471.4708396182615,0.01,0.1660676170958499,0.1660676170958499,0.8339323829041501
34,34000000,6098.266666666666,5955.217391304348,150,207,1265.4511884645538,473.3008287076141,0.01,0.3016424263548697,0.3016424263548697,0.6983575736451303
35,35000000,5731.79012345679,6361.35,162,200,1156.661461463932,492.8428555857149,0.01,0.2784175749204214,0.2784175749204214,0.7215824250795786
36,36000000,6336.726190476191,6170.478468899521,168,209,1158.5576806631325,499.4745149091875,0.01,0.3167544085982566,0.3167544085982566,0.6832455914017433
37,37000000,7079.020979020979,6444.314720812183,143,197,1193.9827255453963,492.5137292168122,0.01,0.3637961265579378,0.3637961265579378,0.6362038734420622
38,38000000,6111.623036649215,6318.905472636816,191,201,1186.669991374535,489.7684716353687,0.01,0.3024888644538303,0.3024888644538303,0.6975111355461697
39,39000000,6994.5901639344265,6508.706467661692,122,201,1080.777969713789,457.029624238646,0.01,0.3584454617658624,0.3584454617658624,0.6415545382341376
40,40000000,6837.39837398374,6222.2660098522165,123,203,1082.5060955986075,451.926041260158,0.01,0.3484836892159916,0.3484836892159916,0.6515163107840084
41,41000000,5958.765432098766,6359.951219512195,162,205,1105.364780297573,470.5902375477292,0.01,0.2928017638137308,0.2928017638137308,0.7071982361862692
42,42000000,6578.657718120805,6398.226600985222,149,203,1090.445189208181,457.7969302718073,0.01,0.3320864234051018,0.3320864234051018,0.6679135765948981
43,43000000,6145.609756097561,6370.45,164,200,1106.6553980997646,456.02274364282,0.01,0.3046427172025451,0.3046427172025451,0.6953572827974548
44,44000000,6501.222222222223,6132.753623188406,180,207,1092.8288644641082,450.9900167836163,0.01,0.3271790755234464,0.3271790755234464,0.6728209244765536
45,45000000,6220.50505050505,6242.05,198,200,1072.2966278957997,455.48606062293777,0.01,0.3093890839700275,0.3093890839700275,0.6906109160299725
46,46000000,6579.214285714285,6624.974358974359,140,195,1141.5515974770708,445.59511038816015,0.01,0.3321216949658915,0.3321216949658915,0.6678783050341085
47,47000000,7256.474358974359,6429.545454545455,156,198,1159.6061269347454,436.2118572023389,0.01,0.3750419442298145,0.3750419442298145,0.6249580557701855
48,48000000,6015.933333333333,6054.411764705882,150,204,1104.8352336222251,432.407800931356,0.01,0.2964246860377916,0.2964246860377916,0.7035753139622083
49,49000000,6503.013698630137,6018.990384615385,146,208,1173.839286379435,431.7079127616505,0.01,0.3272926074102561,0.3272926074102561,0.6727073925897439
50,50000000,7046.153846153846,6044.207920792079,156,202,1159.3639062043771,423.5600151169545,0.01,0.3617132257773596,0.3617132257773596,0.6382867742226404
