iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,20000,4027.890694941449,24.120481927710845,830,26.37467018469657,758
2,40000,1854.5783036046778,40.1503006012024,499,60.329305135951664,331
3,60000,2199.3656106095145,60.3433734939759,332,86.46320346320347,231
4,80000,2025.4321187747917,66.43377483443709,302,135.17006802721087,147
5,100000,2510.741706879479,81.03614457831326,249,137.57241379310344,145
6,120000,2653.3455804556966,116.90697674418605,172,235.92857142857142,84
7,140000,2722.2106107931145,131.359477124183,153,476.8292682926829,41
8,160000,2806.4912409939075,177.0,114,446.0,44
9,180000,4143.773632468085,192.3846153846154,104,468.4761904761905,42
10,200000,4283.991455080701,270.8933333333333,75,405.8979591836735,49
11,220000,3996.708659787373,454.79545454545456,44,500.0,40
12,240000,1682.7742771043909,477.8333333333333,42,500.0,40
13,260000,1768.7874534597593,500.0,40,500.0,40
14,280000,1649.7708973902659,487.85714285714283,42,500.0,40
15,300000,1696.9725381857131,483.45238095238096,42,500.0,40
16,320000,1458.7495525079885,500.0,40,500.0,40
17,340000,2536.2171421124253,500.0,40,500.0,40
18,360000,1680.3574453268188,500.0,40,500.0,40
19,380000,1875.2855508297753,449.3333333333333,45,500.0,40
20,400000,5008.576089677596,500.0,40,500.0,40
21,420000,4473.979459616806,500.0,40,500.0,40
22,440000,1573.8115669023043,500.0,40,500.0,40
23,460000,2157.7983297285473,500.0,40,500.0,40
24,480000,2109.989160924377,500.0,40,500.0,40
25,500000,1935.88150828972,258.8481012658228,79,500.0,40
26,520000,1876.488050626284,500.0,40,500.0,40
27,540000,1118.8782989321437,500.0,40,500.0,40
28,560000,2405.4214094766057,370.7037037037037,54,500.0,40
29,580000,1909.9787116552377,500.0,40,500.0,40
30,600000,4333.022353763429,500.0,40,500.0,40
31,620000,1926.654481098641,500.0,40,500.0,40
32,640000,1612.7067295359925,494.4878048780488,41,500.0,40
33,660000,4728.5073421711995,485.4047619047619,42,500.0,40
34,680000,2961.4091287038677,500.0,40,500.0,40
35,700000,1942.7381682172672,500.0,40,500.0,40
36,720000,1697.102763634175,486.6666666666667,42,500.0,40
37,740000,2256.007883705912,500.0,40,500.0,40
38,760000,2552.1504968224463,500.0,40,500.0,40
39,780000,3495.6699822308883,485.5238095238095,42,500.0,40
40,800000,4555.299396428186,466.6279069767442,43,500.0,40
41,820000,2834.0429368822674,488.6341463414634,41,500.0,40
42,840000,1805.9849890499506,500.0,40,500.0,40
43,860000,2751.7492260663785,500.0,40,500.0,40
44,880000,2522.7324795465793,500.0,40,500.0,40
45,900000,3104.9552152922743,457.79545454545456,44,500.0,40
46,920000,4127.19112907149,500.0,40,500.0,40
47,940000,2176.032566371026,500.0,40,500.0,40
48,960000,2206.8716081876223,489.9268292682927,41,500.0,40
49,980000,3084.2375522101797,500.0,40,500.0,40
50,1000000,3979.941290222802,414.6326530612245,49,500.0,40
