datetime,black,white,game,game_result,game_length
2023-05-31 20:17:06,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,0,B+8.5,100
2023-05-31 20:17:11,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,1,W+0.5,95
2023-05-31 20:17:06,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,2,W+0.5,91
2023-05-31 20:17:03,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,3,W+10.5,80
2023-05-31 20:17:04,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,4,B+1.5,67
2023-05-31 20:17:31,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,5,B+14.5,162
2023-05-31 20:17:04,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,6,B+3.5,81
2023-05-31 20:17:23,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,7,B+1.5,142
2023-05-31 20:17:12,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,8,W+0.5,103
2023-05-31 20:17:10,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,9,B+1.5,79
2023-05-31 20:17:10,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,10,W+1.5,83
2023-05-31 20:17:06,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,11,W+0.5,86
2023-05-31 20:17:13,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,12,W+0.5,85
2023-05-31 20:17:13,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,13,B+3.5,87
2023-05-31 20:17:08,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,14,W+0.5,68
2023-05-31 20:17:11,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,15,W+2.5,79
2023-05-31 20:17:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,16,B+13.5,92
2023-05-31 20:17:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_183000.ckpt,17,W+1.5,162
