iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,20000,4126.9013545812595,29.587278106508876,676,164.43801652892563,121
2,40000,4509.465995883924,72.56159420289855,276,296.14925373134326,67
3,60000,7487.753246668923,131.59868421052633,152,369.1509433962264,53
4,80000,3259.258822603856,179.63392857142858,112,233.2235294117647,85
5,100000,3793.7280586564116,218.32608695652175,92,433.32608695652175,46
6,120000,3101.829232032949,255.32911392405063,79,497.4,40
7,140000,3960.3676819037323,278.958904109589,73,496.875,40
8,160000,4649.087843450956,334.46666666666664,60,497.625,40
9,180000,6737.693685943892,323.8225806451613,62,500.0,40
10,200000,2592.846021882103,365.60714285714283,56,491.825,40
11,220000,3298.3242949540418,452.0,45,489.525,40
12,240000,4419.0458249176645,454.1777777777778,45,500.0,40
13,260000,3988.1862387582823,484.85714285714283,42,500.0,40
14,280000,3007.3795268621443,489.0975609756098,41,500.0,40
15,300000,5660.320188423694,496.5365853658537,41,500.0,40
16,320000,3057.7630195349448,500.0,40,500.0,40
17,340000,2619.5302381920683,486.6190476190476,42,500.0,40
18,360000,2521.9259062292813,490.9512195121951,41,500.0,40
19,380000,3893.44051832819,500.0,40,500.0,40
20,400000,2717.552217409147,500.0,40,500.0,40
21,420000,1949.6842651840595,500.0,40,500.0,40
22,440000,1843.5870261204957,500.0,40,500.0,40
23,460000,2259.5138822889535,500.0,40,500.0,40
24,480000,1895.6682935086283,500.0,40,500.0,40
25,500000,1997.9860594217298,500.0,40,500.0,40
26,520000,4239.244007813544,500.0,40,500.0,40
27,540000,6496.741529114278,500.0,40,500.0,40
28,560000,5119.806889722446,500.0,40,500.0,40
29,580000,2674.8058773340135,500.0,40,500.0,40
30,600000,2407.845678996572,500.0,40,500.0,40
31,620000,1791.4917962133918,500.0,40,500.0,40
32,640000,3901.4921668945785,500.0,40,500.0,40
33,660000,2987.7716312324424,500.0,40,500.0,40
34,680000,2471.9196680277128,500.0,40,500.0,40
35,700000,2639.208729996472,500.0,40,500.0,40
36,720000,2652.2164838489853,500.0,40,500.0,40
37,740000,2512.7600335329835,500.0,40,500.0,40
38,760000,2471.5843773039182,500.0,40,500.0,40
39,780000,2902.8461915097296,500.0,40,500.0,40
40,800000,2745.3604268728545,500.0,40,500.0,40
41,820000,2559.69393694277,500.0,40,500.0,40
42,840000,6243.422018388749,500.0,40,500.0,40
43,860000,3435.9245261807014,500.0,40,500.0,40
44,880000,4469.633521031974,500.0,40,500.0,40
45,900000,4928.145459724844,500.0,40,500.0,40
46,920000,2123.0500932577884,500.0,40,500.0,40
47,940000,2579.075689569654,500.0,40,500.0,40
48,960000,3777.687870995071,500.0,40,500.0,40
49,980000,2400.0114219452876,500.0,40,500.0,40
50,1000000,2770.5760144495243,500.0,40,500.0,40
