datetime,black,white,game,game_result,game_length
2023-05-31 20:02:58,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,0,W+4.5,106
2023-05-31 20:02:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,1,W+1.5,86
2023-05-31 20:02:56,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,2,W+7.5,107
2023-05-31 20:02:56,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,3,W+0.5,127
2023-05-31 20:02:49,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,4,W+5.5,99
2023-05-31 20:02:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,5,B+11.5,58
2023-05-31 20:03:12,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,6,W+2.5,121
2023-05-31 20:02:44,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,7,W+0.5,62
2023-05-31 20:02:43,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,8,W+2.5,68
2023-05-31 20:02:44,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,9,W+5.5,77
2023-05-31 20:02:39,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,10,B+3.5,52
2023-05-31 20:02:48,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_174000.ckpt,11,W+3.5,76
