iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
26,26000000,6192.594936708861,5600.541871921182,158,203,1156.4850832007926,482.9417978248154,0.01,0.3076203261642549,0.3076203261642549,0.6923796738357451
27,27000000,4626.869565217391,5568.431372549019,230,204,1102.1878635216449,481.6656595498304,0.01,0.2083950419986305,0.2083950419986305,0.7916049580013694
28,28000000,6552.986111111111,5727.562189054726,144,201,1112.2665258417042,481.5940712903325,0.01,0.3304595273051181,0.3304595273051181,0.6695404726948819
29,29000000,6494.251497005988,5595.6,167,200,1445.8767632204583,479.8612296643755,0.01,0.3267373172157539,0.3267373172157539,0.6732626827842461
30,30000000,6075.441176470588,5647.171717171717,136,198,1181.3581169629508,487.8048044611639,0.01,0.3001958982521999,0.3001958982521999,0.6998041017478001
31,31000000,3926.5346534653454,5514.264705882353,202,204,1240.8509324441611,487.34279902723006,0.01,0.1640124625916756,0.1640124625916756,0.8359875374083243
32,32000000,6400.774647887324,5731.005025125628,142,199,1242.9913743509971,496.5377064505127,0.01,0.3208133748146217,0.3208133748146217,0.6791866251853782
33,33000000,5486.571428571428,5553.73786407767,140,206,1361.397625662432,500.13762621952793,0.01,0.2628772412669241,0.2628772412669241,0.737122758733076
34,34000000,5575.348837209303,5455.951219512195,172,205,1207.6170205452495,492.32216491520313,0.01,0.2685033643150482,0.2685033643150482,0.7314966356849518
35,35000000,5361.069182389937,5742.323232323232,159,198,1219.5174860208804,495.7859387216848,0.01,0.2549237417148792,0.2549237417148792,0.7450762582851207
36,36000000,6037.181208053691,5722.75,149,200,1162.8895780332805,495.43218283241305,0.01,0.2977712353403904,0.2977712353403904,0.7022287646596095
37,37000000,6373.243243243243,5774.059405940594,148,202,1349.1524035375246,496.5194387725404,0.01,0.3190686170818621,0.3190686170818621,0.6809313829181378
38,38000000,5512.054794520548,5665.7,146,200,1195.1175987444633,493.2033476435751,0.01,0.2644922078976234,0.2644922078976234,0.7355077921023766
39,39000000,7158.515625,5563.73786407767,128,206,1194.8660992792004,488.3631696567332,0.01,0.3688339697075319,0.3688339697075319,0.6311660302924681
40,40000000,4875.421686746988,5556.363636363636,166,209,1134.9329579455218,481.6172647728491,0.01,0.2241466261128038,0.2241466261128038,0.7758533738871962
41,41000000,6038.671875,5740.891089108911,128,202,1119.9639357527778,484.2001262273956,0.01,0.2978657039196425,0.2978657039196425,0.7021342960803574
42,42000000,4227.57281553398,5276.77570093458,206,214,1452.5197465271542,482.5748926011651,0.01,0.1830902636670351,0.1830902636670351,0.8169097363329649
43,43000000,3962.5142857142855,5442.884615384615,175,208,1282.381056566135,489.5226679112919,0.01,0.1662926129290716,0.1662926129290716,0.8337073870709284
44,44000000,5648.216560509554,5358.529411764706,157,204,1327.784039853484,490.659807952449,0.01,0.2731212370803608,0.2731212370803608,0.7268787629196392
45,45000000,4432.404371584699,5190.424528301887,183,212,1235.822980213408,491.30259038650667,0.01,0.1960711284631768,0.1960711284631768,0.8039288715368231
46,46000000,6415.379310344828,5273.142857142857,145,210,1321.946022436243,505.12895829339584,0.01,0.3217389214071946,0.3217389214071946,0.6782610785928054
47,47000000,6411.783439490446,5391.538461538462,157,208,1167.2512867790133,497.8260381254561,0.01,0.3215110389740135,0.3215110389740135,0.6784889610259865
48,48000000,5285.441176470588,5279.065420560748,136,214,1336.7426367900073,495.86875516437794,0.01,0.2501309405539205,0.2501309405539205,0.7498690594460795
49,49000000,5702.269938650306,5250.616113744076,163,211,1182.916569436395,494.1370654264538,0.01,0.2765467814981657,0.2765467814981657,0.7234532185018343
50,50000000,5388.324022346369,5350.093896713615,179,213,1367.517556228959,495.572612836748,0.01,0.2566509726129705,0.2566509726129705,0.7433490273870295
