iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,289.3478260869565,25.623076923076923,69,780,30626.48360338802,4099.036598631362,0.8020099
2,40000,295.7761194029851,56.1123595505618,67,356,31097.097321656267,2041.2751129020248,0.6040098999999999
3,60000,316.8253968253968,129.11688311688312,63,154,33494.49527930669,1984.2862063625848,0.4060099
4,80000,291.2647058823529,249.775,68,80,33558.31842349232,2212.582824395552,0.2080099
5,100000,275.06944444444446,288.463768115942,72,69,33744.67922961128,2295.4931152429367,0.0100098999999999
6,120000,237.32142857142856,258.02597402597405,84,77,32977.99401875851,2287.647910306298,0.01
7,140000,489.55,304.38461538461536,40,65,31966.63430121513,2296.5138599816414,0.01
8,160000,123.57142857142856,217.31521739130437,161,92,33433.86573568252,2282.341146697968,0.01
9,180000,500.0,161.00806451612902,40,124,33340.09109191243,2252.4226186000446,0.01
10,200000,500.0,450.75,40,44,32052.68122268354,2245.87995282168,0.01
11,220000,26.23753280839895,68.02721088435374,762,294,32805.0277707356,2211.000483345445,0.01
12,240000,463.7441860465116,226.64772727272728,43,88,33818.37552621682,2252.912299994073,0.01
13,260000,449.3863636363636,481.2682926829268,44,41,33330.01605235919,2214.104466262728,0.01
14,280000,180.16216216216216,172.36206896551724,111,116,33019.44400480742,2204.973379903061,0.01
15,300000,500.0,487.75,40,40,33572.576605983,2223.8674977120463,0.01
16,320000,452.27272727272725,355.8363636363636,44,55,33588.43531624975,2231.6439457413194,0.01
17,340000,45.85550458715596,53.21066666666667,436,375,33231.48056238053,2238.5607313105206,0.01
18,360000,500.0,327.7377049180328,40,61,33645.384460949135,2229.180614215172,0.01
19,380000,500.0,327.1967213114754,40,61,32304.49722890801,2221.69891017744,0.01
20,400000,500.0,500.0,40,40,31844.52108743338,2083.30066696175,0.01
21,420000,500.0,327.7049180327869,40,61,33105.53837231946,2157.695024571154,0.01
22,440000,157.251968503937,223.07865168539325,127,89,33688.1418403119,2256.29479974578,0.01
23,460000,453.8181818181818,50.326530612244895,44,392,33357.78770506678,2251.966965824068,0.01
24,480000,192.1153846153846,360.6909090909091,104,55,33302.30274721105,2249.96765789606,0.01
25,500000,90.18099547511312,188.43396226415092,221,106,33019.87658048735,2244.2321157584825,0.01
26,520000,480.7073170731707,266.5,41,74,33463.87227381473,2213.906083261579,0.01
27,540000,374.8867924528302,319.66129032258067,53,62,31563.715367293036,2262.270930518824,0.01
28,560000,9.617123617123616,84.01680672268908,2079,238,30739.83303730257,2155.761121491487,0.01
29,580000,500.0,37.40909090909091,40,528,31752.16727272486,2145.981735720464,0.01
30,600000,343.2758620689655,361.0545454545455,58,55,31841.41290053388,2147.4468796926035,0.01
31,620000,328.2,469.45238095238096,60,42,31507.862314362807,2170.910863237282,0.01
32,640000,500.0,315.85483870967744,40,62,31537.617304367464,2212.163571487504,0.01
33,660000,206.5625,229.5287356321839,96,87,31671.73157307988,2182.1472044659863,0.01
34,680000,194.3921568627451,395.58,102,50,31976.286488285383,2188.336918957518,0.01
35,700000,194.58823529411765,285.3,102,70,31843.40148821005,2181.320544153996,0.01
36,720000,375.7547169811321,155.11811023622047,53,127,31860.96578024342,2187.773625018205,0.01
37,740000,346.7543859649123,332.9833333333333,57,60,31808.713087196254,2181.237038561868,0.01
38,760000,206.23958333333331,375.4150943396226,96,53,33603.7275754732,2183.532127893891,0.01
39,780000,500.0,396.38,40,50,33679.97703126658,2247.3621200849284,0.01
40,800000,272.17808219178085,311.15625,73,64,33166.753974818,2256.5158235337904,0.01
41,820000,470.04761904761904,350.0357142857143,42,56,33497.53316040325,2233.272325898043,0.01
42,840000,500.0,290.6470588235294,40,68,33529.12902933269,2213.537626484789,0.01
43,860000,500.0,213.95698924731184,40,93,31882.801321986597,2171.165772084356,0.01
44,880000,481.609756097561,434.5869565217391,41,46,31843.389776543423,2157.9988474347206,0.01
45,900000,233.8470588235294,266.41333333333336,85,75,29127.854437796446,2166.1755390912103,0.01
46,920000,492.425,294.9253731343284,40,67,32072.71865459758,2174.302864785402,0.01
47,940000,500.0,224.42696629213484,40,89,31483.85355365631,2123.603949081577,0.01
48,960000,305.1230769230769,496.025,65,40,31985.40288563683,2135.1180779653887,0.01
49,980000,209.65263157894736,406.9183673469388,95,49,30841.383664402365,2159.0301742591964,0.01
50,1000000,500.0,291.3134328358209,40,67,31879.06206001154,2128.354311882227,0.01
