iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
39,39000000,4895.479452054795,2844.1237113402062,146,291,1354.0932785827767,250.05555921156687,0.1,0.2254177541781929,0.2254177541781929,0.7745822458218071
40,40000000,4365.243902439024,3592.909836065574,164,244,1363.034555191639,244.6866063120378,0.1,0.1918149435938416,0.1918149435938416,0.8081850564061583
41,41000000,5039.675324675325,3070.6642066420663,154,271,1369.0316889908254,244.38581239929283,0.1,0.234555931726311,0.234555931726311,0.7654440682736889
42,42000000,5901.739130434783,3720.204081632653,138,245,1297.9152169737963,242.96197890838255,0.1,0.2891878152308237,0.2891878152308237,0.7108121847691763
43,43000000,5071.324503311258,3369.5801526717555,151,262,1350.1173696729898,257.4194781905942,0.1,0.2365616466498468,0.2365616466498468,0.7634383533501532
44,44000000,5462.532467532467,3756.8312757201647,154,243,1300.349752352511,259.90990015341004,0.1,0.2613538114346124,0.2613538114346124,0.7386461885653876
45,45000000,5879.575757575758,3609.251968503937,165,254,1292.896450120672,268.1182959117115,0.1,0.2877832477312816,0.2877832477312816,0.7122167522687184
46,46000000,4173.333333333333,3309.926470588235,156,272,1324.0947139738917,273.0319716758711,0.1,0.179652925208868,0.179652925208868,0.820347074791132
47,47000000,4948.6781609195405,3535.627376425856,174,263,1340.5933038492417,276.86049468152584,0.1,0.2287891353287202,0.2287891353287202,0.7712108646712799
48,48000000,5590.068493150685,3953.765690376569,146,239,1312.0568194148575,279.4686222830968,0.1,0.2694361984315526,0.2694361984315526,0.7305638015684474
49,49000000,5406.585365853659,3611.737451737452,164,259,1314.3920891145788,252.23104783995453,0.1,0.2578082553853835,0.2578082553853835,0.7421917446146165
50,50000000,3806.190476190476,3485.708955223881,126,268,1263.8580608846885,270.5259725773953,0.1,0.1563858472188901,0.1563858472188901,0.8436141527811098
