datetime,black,white,game,game_result,game_length
2023-05-31 20:42:48,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,0,W+2.5,77
2023-05-31 20:42:52,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,1,W+0.5,68
2023-05-31 20:43:09,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,2,W+0.5,109
2023-05-31 20:43:00,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,3,W+1.5,95
2023-05-31 20:42:53,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,4,B+6.5,87
2023-05-31 20:42:50,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,5,B+7.5,81
2023-05-31 20:43:04,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,6,W+0.5,138
2023-05-31 20:42:57,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,7,B+7.5,81
2023-05-31 20:43:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,8,B+8.5,132
2023-05-31 20:42:48,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,9,B+13.5,71
2023-05-31 20:43:03,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,10,W+2.5,105
2023-05-31 20:43:28,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,11,W+11.5,162
2023-05-31 20:42:53,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,12,W+8.5,95
2023-05-31 20:42:54,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,13,W+2.5,70
2023-05-31 20:42:57,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,14,W+0.5,106
2023-05-31 20:43:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,15,W+11.5,162
2023-05-31 20:43:05,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,16,B+4.5,90
2023-05-31 20:43:29,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,17,W+18.5,162
2023-05-31 20:43:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,18,W+4.5,162
2023-05-31 20:43:16,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,19,W+1.5,77
2023-05-31 20:43:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,20,W+2.5,85
2023-05-31 20:43:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,21,W+2.5,112
2023-05-31 20:43:10,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,22,B+1.5,53
2023-05-31 20:43:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,23,B+5.5,98
2023-05-31 20:43:41,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,24,W+1.5,121
2023-05-31 20:43:12,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,25,W+2.5,72
2023-05-31 20:43:30,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,26,W+3.5,127
2023-05-31 20:43:16,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,27,W+0.5,69
2023-05-31 20:43:23,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,28,W+3.5,92
2023-05-31 20:43:47,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,29,B+9.5,115
2023-05-31 20:43:34,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,30,B+4.5,82
2023-05-31 20:43:31,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,31,W+2.5,107
2023-05-31 20:43:37,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,32,W+2.5,100
2023-05-31 20:43:32,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,33,W+0.5,87
2023-05-31 20:43:42,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,34,W+3.5,94
2023-05-31 20:43:39,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,35,B+11.5,99
2023-05-31 20:44:04,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,36,W+12.5,162
2023-05-31 20:43:32,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,37,W+2.5,68
2023-05-31 20:44:04,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,38,W+26.5,162
2023-05-31 20:43:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,39,W+4.5,86
2023-05-31 20:43:44,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_199000.ckpt,40,W+2.5,88
