iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,22447.31186880119,2176.2402128097183,0.8020099
2,40000,-200.0,-200.0,100,100,22488.601354429,2180.193298102733,0.6040098999999999
3,60000,-200.0,-200.0,100,100,22419.7206301923,2171.471605789346,0.4060099
4,80000,-200.0,-200.0,100,100,22105.26969989165,2125.057245416301,0.2080099
5,100000,-200.0,-200.0,100,100,22332.02706235247,2072.155155805098,0.0100098999999999
6,120000,-200.0,-200.0,100,100,21956.487947378864,2068.457826464649,0.01
7,140000,-200.0,-200.0,100,100,22368.71651247297,2071.0539318184883,0.01
8,160000,-200.0,-200.0,100,100,21971.313291023016,1972.0319452475887,0.01
9,180000,-200.0,-200.0,100,100,22155.498452293414,2037.219410484308,0.01
10,200000,-200.0,-200.0,100,100,23701.088058647638,2044.6607475328133,0.01
11,220000,-200.0,-200.0,100,100,23762.44065501235,2126.098795390444,0.01
12,240000,-200.0,-200.0,100,100,23394.301909772614,2130.7828160766257,0.01
13,260000,-200.0,-200.0,100,100,23361.44364451838,2114.7809702913514,0.01
14,280000,-200.0,-200.0,100,100,23502.363392374693,2113.977437075297,0.01
15,300000,-200.0,-200.0,100,100,23636.90009514951,2111.4128465052354,0.01
16,320000,-200.0,-200.0,100,100,24024.50148393675,2113.7930850837856,0.01
17,340000,-200.0,-200.0,100,100,23628.36976793012,2119.9249621651084,0.01
18,360000,-200.0,-200.0,100,100,23712.1441309866,2128.438379807731,0.01
19,380000,-200.0,-200.0,100,100,23572.71781472172,2130.166174544449,0.01
20,400000,-200.0,-200.0,100,100,23592.360540276477,2131.5160109674243,0.01
21,420000,-200.0,-200.0,100,100,23342.23110005016,2132.6916242813386,0.01
22,440000,-200.0,-200.0,100,100,23461.95951437533,2129.6941301770594,0.01
23,460000,-200.0,-200.0,100,100,23624.973838886348,2103.119230624089,0.01
24,480000,-200.0,-200.0,100,100,23614.10483516678,2120.3802261411047,0.01
25,500000,-200.0,-200.0,100,100,23626.44493474929,2078.49724659048,0.01
26,520000,-200.0,-200.0,100,100,23769.31645441485,2090.186785384696,0.01
27,540000,-200.0,-200.0,100,100,23538.09214232544,2098.1674979700347,0.01
28,560000,-200.0,-200.0,100,100,23624.12145125785,2100.425195037439,0.01
29,580000,-200.0,-200.0,100,100,23741.360188132203,2099.8302782885107,0.01
30,600000,-200.0,-200.0,100,100,23401.423323709387,2089.177279036552,0.01
31,620000,-200.0,-200.0,100,100,23321.471325598948,2091.885395987877,0.01
32,640000,-200.0,-200.0,100,100,23458.5848326232,2093.314977195237,0.01
33,660000,-200.0,-200.0,100,100,23777.05768086865,2094.306762525821,0.01
34,680000,-200.0,-200.0,100,100,23887.42745010408,2103.09124088988,0.01
35,700000,-200.0,-200.0,100,100,23480.883932381344,2104.670647247868,0.01
36,720000,-200.0,-200.0,100,100,23394.44341332716,2110.924760092287,0.01
37,740000,-200.0,-200.0,100,100,23570.97326945687,2113.7219643702374,0.01
38,760000,-200.0,-200.0,100,100,23445.28077433864,2105.5415118124106,0.01
39,780000,-200.0,-200.0,100,100,23586.17222113867,2126.6526847369555,0.01
40,800000,-200.0,-200.0,100,100,23459.286685361865,2125.9124134793806,0.01
41,820000,-200.0,-200.0,100,100,23685.388799612723,2134.768584591478,0.01
42,840000,-200.0,-200.0,100,100,23444.42585887589,2123.4742550542965,0.01
43,860000,-200.0,-200.0,100,100,23693.05436725128,2116.097800937177,0.01
44,880000,-200.0,-200.0,100,100,23402.441268958137,2109.4304899286376,0.01
45,900000,-200.0,-200.0,100,100,23427.73813739228,2113.1982272479418,0.01
46,920000,-200.0,-200.0,100,100,23408.173837488845,2116.586307342003,0.01
47,940000,-200.0,-200.0,100,100,23434.38511251521,2114.594553817006,0.01
48,960000,-200.0,-200.0,100,100,23593.756351697844,2087.707880325829,0.01
49,980000,-200.0,-200.0,100,100,23544.672729077487,2091.175550750542,0.01
50,1000000,-200.0,-200.0,100,100,23649.283583975328,2091.101700566325,0.01
