iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,1699.703358598286,-90.89777847006707,585.125,130.6087117950876,56
2,200000,1789.1865791786945,467.9240038484896,128.25,651.7206838816184,23
3,300000,1728.0597004452366,843.2419347577143,115.625,944.8744017878147,28
4,400000,1777.688773592548,1138.3251224402206,129.25,1259.9204747740673,29
5,500000,1801.2618808311322,1597.8773670478254,124.25,2151.26099464646,23
6,600000,1833.991680547486,2201.9924080803803,115.25,2002.3700052075299,28
7,700000,1786.2924415486052,2502.049372989699,113.5,2108.68978961478,25
8,800000,1809.7658649270852,2621.9751059172277,110.75,2479.8016190467843,25
9,900000,1792.6966862014287,2649.3248816768914,109.75,2339.328333206914,25
10,1000000,1711.6571996575008,2553.0155647238207,112.5,2178.67744848596,28
11,1100000,1793.370281092146,2778.7877482203135,108.875,2496.3532338922346,23
12,1200000,1810.4892186434643,2799.9719499312287,107.625,2671.7094638520507,24
13,1300000,1776.237246799241,2794.5996854706964,107.5,2681.504412962759,24
14,1400000,1711.6769881710418,2792.474514550424,109.25,2685.53412725273,24
15,1500000,1793.995652374364,2871.411327368932,107.75,2805.2497486601314,24
16,1600000,1778.1670646917264,2781.218210555399,108.125,2844.928356363066,23
17,1700000,1805.5559558344362,2826.8700304352446,109.25,3060.8796981908004,22
18,1800000,1790.8559024635197,2839.848157132644,109.25,2653.459482670699,23
19,1900000,1776.280108870255,2910.4718633594193,109.0,2922.7490116148356,23
20,2000000,1781.7206523791615,2889.808615403944,110.5,2983.1054566571324,22
21,2100000,1776.3127158765806,2884.3726341467573,108.875,2899.1039134614307,24
22,2200000,1811.462234094825,2911.353375867347,110.25,2868.234258607204,24
23,2300000,1817.8504489440788,2813.415566564215,110.75,3072.6553108009757,21
24,2400000,1831.7483621413767,2910.0498125343984,109.125,3119.4684305397623,22
25,2500000,1799.7705901456939,2979.0663743951072,108.875,3065.963887917207,22
26,2600000,1804.5504000433416,2932.311796298349,109.25,2877.484682249389,24
27,2700000,1802.201093028888,2951.865817746325,112.875,3157.9397697140757,22
28,2800000,1742.6115746928547,2937.302705323906,111.375,2969.2217764858906,23
29,2900000,1824.0511036222133,2939.2383551314406,113.0,2793.8338815145185,23
30,3000000,1782.0302928041845,2918.6967505778257,111.25,2870.424047121036,24
31,3100000,1826.9126808652982,2851.390239535466,112.5,3106.176531632763,22
32,3200000,1690.2105645340491,2867.6096947594797,110.875,2988.6662404827316,21
33,3300000,1748.6250865307456,2917.075549240819,110.375,2862.3033668571024,23
34,3400000,1769.0730352585551,2947.3882739808223,107.625,2454.8717368988637,24
35,3500000,1746.6924905297483,2782.0536375202755,110.5,2838.186146361765,23
36,3600000,1757.0177860783929,2858.1746014082846,108.625,3019.0922836789236,22
37,3700000,1743.5181189833868,2922.3706264145576,106.125,2642.109074319625,25
38,3800000,1734.4147928029624,2947.1740102675553,107.625,2871.063124342791,24
39,3900000,1726.5544513883947,2951.8351978032215,106.375,3306.9219410955743,21
40,4000000,1732.1352673140013,2977.4134630480976,106.25,3116.4532271644075,21
