iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,23930.29049902119,4894.377220320442,0.9010099
2,40000,-200.0,-200.0,100,100,19749.679565885344,2699.1890672566765,0.7030099000000001
3,60000,-200.0,-200.0,100,100,21525.16289874225,2729.919882560961,0.5050099
4,80000,-200.0,-200.0,100,100,24971.499185184428,2590.985527773332,0.3070099
5,100000,-200.0,-198.96,100,100,19373.790707959048,2525.9346650714388,0.1090099
6,120000,-200.0,-198.009900990099,100,101,19321.8615525398,2730.3150398800003,0.01
7,140000,-200.0,-195.94117647058823,100,102,19300.72878654964,2805.769127026861,0.01
8,160000,-200.0,-198.68,100,100,19269.175458140344,2846.58318395662,0.01
9,180000,-200.0,-198.68,100,100,19340.33210053833,2835.616732091151,0.01
10,200000,-200.0,-199.88,100,100,20428.66954294717,2917.0035946807257,0.01
11,220000,-200.0,-200.0,100,100,20368.483920604755,2890.111039553064,0.01
12,240000,-200.0,-198.0,100,101,20209.23157031284,2867.526252040436,0.01
13,260000,-200.0,-199.59,100,100,20241.414001058904,2934.1141191745637,0.01
14,280000,-200.0,-197.2970297029703,100,101,20254.92791509449,2924.3851319639325,0.01
15,300000,-200.0,-198.64,100,100,20270.61352161262,2851.6784842749635,0.01
16,320000,-200.0,-198.6,100,100,20400.807525167194,2915.4549022972456,0.01
17,340000,-200.0,-196.14851485148515,100,101,22777.222243859265,2849.1257015172537,0.01
18,360000,-200.0,-197.4851485148515,100,101,25114.88742465256,2804.889201020051,0.01
19,380000,-176.61946902654867,-186.7570093457944,113,107,24239.389323996627,2822.988562227715,0.01
20,400000,-135.7074829931973,-170.73275862068965,147,116,24257.08757836738,2813.6848043788086,0.01
21,420000,-200.0,-157.44094488188978,100,127,24242.67948111322,3250.044354045733,0.01
22,440000,-178.33928571428572,-140.2887323943662,112,142,24149.626127978776,3242.030271789897,0.01
23,460000,-178.09821428571428,-140.11971830985917,112,142,24093.19821523604,3261.133281191297,0.01
24,480000,-141.59574468085106,-143.46043165467626,141,139,24055.28375691539,3266.788218128705,0.01
25,500000,-159.664,-156.66141732283464,125,127,23227.793644806,3225.1071745118475,0.01
26,520000,-147.3037037037037,-159.8,135,125,23944.95206850507,2973.236344659231,0.01
27,540000,-180.0,-171.77586206896552,111,116,24057.26929184908,2789.4024081448847,0.01
28,560000,-183.3796296296296,-178.45945945945945,108,111,24035.633480401862,2806.327155081954,0.01
29,580000,-197.2970297029703,-167.58823529411765,101,119,24034.077341454547,2804.14953881788,0.01
30,600000,-158.2301587301587,-151.6412213740458,126,131,23916.08726048477,2789.130329635335,0.01
31,620000,-131.20394736842104,-138.67361111111111,152,144,23939.4015035047,2784.0832456880057,0.01
32,640000,-134.77027027027026,-136.07534246575344,148,146,23906.198312574517,2794.233833479424,0.01
33,660000,-139.02797202797203,-138.70833333333334,143,144,23847.816191187503,2795.083694922186,0.01
34,680000,-132.78,-132.04635761589404,150,151,23824.26765609177,2794.5506384948185,0.01
35,700000,-136.6164383561644,-146.61764705882354,146,136,23807.931909186227,2804.4362395881176,0.01
36,720000,-145.43065693430657,-142.3357142857143,137,140,24023.521593364363,2796.1566584021807,0.01
37,740000,-142.65,-144.2391304347826,140,138,23745.28233329421,2790.166088082344,0.01
38,760000,-159.88,-151.42748091603053,125,131,23857.877877116414,2796.654893004214,0.01
39,780000,-144.90510948905109,-154.93798449612405,137,129,23976.61262702769,2792.927568443912,0.01
40,800000,-155.1328125,-157.24409448818898,128,127,23853.087100061577,2782.348201664832,0.01
41,820000,-156.7007874015748,-154.45736434108528,127,129,23794.75165941708,3197.690296020017,0.01
42,840000,-153.6,-162.34959349593495,130,123,23932.548619847537,3033.1769139567464,0.01
43,860000,-163.31147540983608,-155.90625,122,128,24212.74601928073,2808.1856399114745,0.01
44,880000,-158.416,-150.16666666666666,125,132,24057.731839508877,2807.491099637344,0.01
45,900000,-145.69117647058823,-154.92248062015503,136,129,24013.640958352666,2808.291846586516,0.01
46,920000,-147.62222222222223,-159.864,135,125,24059.70472509309,2809.9455090519464,0.01
47,940000,-149.34586466165413,-154.71317829457365,133,129,24045.522251739792,3261.020210173041,0.01
48,960000,-151.07575757575756,-153.58461538461538,132,130,23872.440792436297,3268.3392287646334,0.01
49,980000,-163.31147540983608,-151.22727272727272,122,132,23924.013028323843,3223.78144213953,0.01
50,1000000,-151.6030534351145,-147.78358208955223,131,134,24012.830698994367,3241.0027833933927,0.01
