iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,22676.28232346506,3194.415028895598,0.8020099
2,40000,-200.0,-200.0,100,100,22166.72754888032,1973.582901322451,0.6040098999999999
3,60000,-200.0,-200.0,100,100,22280.43165712249,1957.4916795343229,0.4060099
4,80000,-200.0,-199.42,100,100,22440.64711395933,2055.144191015227,0.2080099
5,100000,-200.0,-196.1683168316832,100,101,22464.197270007822,2061.3066000765184,0.0100098999999999
6,120000,-200.0,-193.7766990291262,100,103,22605.303065975528,2064.676935982528,0.01
7,140000,-200.0,-194.23529411764707,100,102,23852.85339799536,2143.132837378847,0.01
8,160000,-200.0,-194.15533980582524,100,103,23522.476895727752,2130.4654722880296,0.01
9,180000,-200.0,-192.94174757281556,100,103,22365.359003964662,1947.225536051221,0.01
10,200000,-164.19834710743802,-184.0648148148148,121,108,22715.910848188225,2034.465791386605,0.01
11,220000,-140.77304964539007,-159.776,141,125,22702.658066836484,2028.5458612662376,0.01
12,240000,-198.86,-155.703125,100,128,23853.96360174817,2005.2258851512613,0.01
13,260000,-163.45081967213116,-140.91489361702128,122,141,23940.98919643064,2035.944382258573,0.01
14,280000,-149.82706766917292,-134.2972972972973,133,148,23605.137768699245,2053.134289223753,0.01
15,300000,-180.0900900900901,-132.3774834437086,111,151,23279.84717442365,2077.1323509075337,0.01
16,320000,-141.4822695035461,-135.97278911564626,141,147,23764.87523895787,2085.88027180032,0.01
17,340000,-140.49295774647888,-134.09395973154363,142,149,23908.38292364278,2082.896107838113,0.01
18,360000,-135.68027210884352,-127.0828025477707,147,157,23852.549265066475,2071.6990701572786,0.01
19,380000,-172.2155172413793,-123.72670807453416,116,161,23908.661272730475,2082.939820870866,0.01
20,400000,-107.03763440860214,-114.84482758620688,186,174,23908.603996116344,2089.238304681948,0.01
21,420000,-105.75132275132276,-109.36813186813188,189,182,23801.411750015264,2125.7898385031635,0.01
22,440000,-108.6141304347826,-108.64673913043478,184,184,23971.45254098128,2125.689931886512,0.01
23,460000,-113.2840909090909,-106.46524064171123,176,187,23839.46308169612,2128.991874934557,0.01
24,480000,-108.8688524590164,-107.29032258064515,183,186,23812.11400058195,2126.091507794017,0.01
25,500000,-110.18232044198896,-108.6304347826087,181,184,23875.6340759752,2124.19144167587,0.01
26,520000,-106.66310160427808,-116.91812865497076,187,171,23974.358512531013,2116.277708161806,0.01
27,540000,-114.86206896551724,-108.4945652173913,174,184,23651.653303545943,2118.218860940397,0.01
28,560000,-108.90710382513662,-108.8415300546448,183,183,23879.034741552063,2115.429608863676,0.01
29,580000,-119.62048192771084,-107.29032258064515,166,186,23781.017023126387,2114.666896829793,0.01
30,600000,-114.28,-109.87912087912088,175,182,23723.03842284592,2117.244078054024,0.01
31,620000,-112.7175141242938,-105.29629629629628,177,189,23782.94902540648,2108.802565016689,0.01
32,640000,-109.99447513812154,-105.9627659574468,181,188,23689.73842391676,2084.896083480853,0.01
33,660000,-106.66844919786097,-104.01047120418848,187,191,23898.74605082605,2085.851574334489,0.01
34,680000,-119.54491017964072,-105.23684210526316,167,190,23848.20901142301,2094.132086895336,0.01
35,700000,-107.09139784946235,-105.47089947089948,186,189,23688.032094722148,2076.590528592961,0.01
36,720000,-117.97633136094674,-126.14556962025316,169,158,23621.941605652417,2076.109001038738,0.01
37,740000,-111.86516853932584,-113.22727272727272,178,176,23662.837653539504,2074.8742370586897,0.01
38,760000,-107.98378378378378,-108.7103825136612,185,183,23730.979747298155,2077.143076109928,0.01
39,780000,-108.375,-106.93048128342248,184,187,24080.418599944,2071.566088089196,0.01
40,800000,-112.23595505617978,-106.37433155080214,178,187,23790.75273566428,2077.4669758113105,0.01
41,820000,-119.1556886227545,-105.62962962962963,167,189,23730.697382524733,2076.966018635021,0.01
42,840000,-109.55494505494504,-104.58638743455498,182,191,23811.01440736941,2098.444121249496,0.01
43,860000,-123.11728395061728,-105.73015873015872,162,189,23936.58341167416,2072.998648411264,0.01
44,880000,-114.8793103448276,-106.66310160427808,174,187,23879.395745878526,2072.6836532731004,0.01
45,900000,-118.42261904761904,-109.62087912087912,168,182,23646.56189548437,2067.7398955055555,0.01
46,920000,-116.19186046511628,-107.26344086021506,172,186,23768.583951658828,2070.0940528561664,0.01
47,940000,-116.49122807017544,-105.63492063492065,171,189,23590.137830548352,2058.6967020995094,0.01
48,960000,-107.25806451612904,-105.78835978835978,186,189,24094.004299789445,2058.032397122596,0.01
49,980000,-109.05464480874316,-102.25128205128205,183,195,23792.502568211334,2056.419923870239,0.01
50,1000000,-128.83870967741936,-102.24615384615385,155,195,23646.46468593543,2088.620880951432,0.01
