iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2291.528867255476,-150.32101451617743,426.25,119.55272435368836,31
2,200000,2207.0069645656695,779.0236096443757,102.0,850.2355778405739,21
3,300000,2253.2456994818667,1025.3447579040003,105.75,1216.0173875691623,22
4,400000,2246.182123717124,1240.0951153519586,111.0,1094.233119056648,25
5,500000,2253.077630078733,1342.2907338051764,115.5,1351.3625746334408,24
6,600000,2261.8744207724585,1392.8038871381539,119.5,1645.8607888799036,21
7,700000,2273.4368034185627,1617.872077857276,115.25,1503.1555817454364,22
8,800000,2417.5611811383483,1497.8201322022687,124.0,1664.378226177213,22
9,900000,2264.902079659886,1620.1165050337986,116.75,1665.4972012012322,24
10,1000000,2263.848116236949,1530.03940656327,118.0,1264.3467560234208,28
11,1100000,2263.9590110057584,1562.8795456837306,120.0,1741.8723924060941,24
12,1200000,2285.7664208994784,1671.6010130439167,113.5,1597.9732751339864,24
13,1300000,2344.4368199749615,1611.0271107388407,116.5,1593.4510568597345,24
14,1400000,2343.143680692364,1559.6834002745593,113.75,1688.6786200733152,22
15,1500000,2274.0450365741513,1676.0072560320743,111.5,1622.5502958810087,23
16,1600000,2244.429429403368,1653.8947858347478,113.25,1427.5404822138014,25
17,1700000,2248.527299008615,1634.259444930438,113.5,1748.9270399361128,23
18,1800000,2355.8249953729173,1696.0370569601027,114.0,1662.5459828380322,23
19,1900000,2394.183847587489,1630.2532537349207,114.75,1839.1528539091198,23
20,2000000,2282.2265698153624,1663.1929753521397,115.25,1825.6100744456828,23
21,2100000,2278.4581717954993,1696.8346408636235,114.5,1529.6916776429546,26
22,2200000,2304.2936802947943,1577.7488395504392,117.5,1516.825685971723,27
23,2300000,2271.081489427142,1571.4232855314751,116.75,1487.069932145666,25
24,2400000,2315.6588788492104,1573.6635511624534,111.75,1830.3795440973877,21
25,2500000,2431.974233765839,1591.7986866203978,113.25,1673.111965713922,23
26,2600000,2384.4318559734274,1616.157542689648,112.5,1709.2325008428425,22
27,2700000,2347.272389409499,1596.4751820207662,111.0,1659.2396684690277,22
28,2800000,2367.9824115800106,1635.6797811985934,109.25,1367.1396878349226,26
29,2900000,2283.496868678587,1499.4727212090454,113.25,1483.629593834755,24
30,3000000,2281.7617992900987,1511.1386267069279,112.25,1430.0644117149875,27
31,3100000,2397.749329270797,1559.2667661173896,110.75,1650.669809906047,21
32,3200000,2296.4605084166733,1564.4433120375347,112.5,1700.8689031700078,22
33,3300000,2302.678152594326,1593.3861123024903,109.5,1431.107528041685,24
34,3400000,2279.5588052556095,1383.7345891395826,118.0,1363.3069387490787,25
35,3500000,2293.368989056466,1425.3102795679422,118.75,1537.1916585678812,23
36,3600000,2303.894882652253,1367.7129008434079,116.25,1413.5628000733798,23
37,3700000,2310.019907076526,1402.2408518487168,117.25,1504.0642717931134,25
38,3800000,2261.60735101027,1366.8075121251945,119.75,1536.4504322388646,23
39,3900000,2315.314911058585,1448.549748714744,120.5,1264.5676837176213,31
40,4000000,2301.1402855602573,1480.0474018832485,119.75,1189.8607042967878,31
