datetime,black,white,game,game_result,game_length
2023-05-31 19:52:22,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,0,B+2.5,91
2023-05-31 19:52:11,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,1,W+2.5,62
2023-05-31 19:52:37,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,2,W+20.5,162
2023-05-31 19:52:17,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,3,B+4.5,84
2023-05-31 19:52:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,4,B+18.5,73
2023-05-31 19:52:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,5,B+3.5,71
2023-05-31 19:52:26,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,6,W+6.5,101
2023-05-31 19:52:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,7,B+9.5,65
2023-05-31 19:52:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,8,W+4.5,86
2023-05-31 19:52:21,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,9,B+1.5,95
2023-05-31 19:52:23,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,10,W+6.5,76
2023-05-31 19:52:24,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,11,W+1.5,99
2023-05-31 19:52:23,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,12,W+6.5,92
2023-05-31 19:52:30,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,13,W+1.5,102
2023-05-31 19:52:24,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,14,B+10.5,108
2023-05-31 19:52:22,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,15,W+1.5,102
2023-05-31 19:52:42,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,16,W+0.5,113
2023-05-31 19:52:39,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,17,B+3.5,105
2023-05-31 19:52:30,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,18,B+1.5,43
2023-05-31 19:52:50,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,19,W+11.5,100
2023-05-31 19:52:42,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,20,W+0.5,106
2023-05-31 19:52:50,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,21,W+7.5,107
2023-05-31 19:52:34,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,22,B+9.5,69
2023-05-31 19:52:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,23,W+8.5,102
2023-05-31 19:52:42,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,24,W+2.5,68
2023-05-31 19:52:41,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,25,B+3.5,67
2023-05-31 19:52:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,26,B+7.5,94
2023-05-31 19:52:52,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_167000.ckpt,27,W+2.5,102
