iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,1000000,838.2332387131248,-20.278388278388277,273,-20.66891891891892,148
2,2000000,787.358114737061,-20.131687242798353,243,-18.578034682080926,173
3,3000000,837.4478181782179,-17.652173913043477,184,-5.969387755102041,98
4,4000000,836.3915076454476,-11.024590163934427,122,-8.339130434782609,115
5,5000000,840.3163966277489,5.1192660550458715,109,18.542056074766354,107
6,6000000,839.3669305569308,13.584745762711865,118,19.257142857142856,105
7,7000000,820.3021700707425,12.745901639344263,122,16.768421052631577,95
8,8000000,829.644023075592,15.688,125,18.98076923076923,104
9,9000000,836.7350930784743,14.15,120,17.872549019607842,102
10,10000000,846.201744835055,8.248062015503876,129,-20.73758865248227,141
11,11000000,852.3570358491247,16.6796875,128,11.695652173913043,92
12,12000000,840.0826929081111,17.30708661417323,127,17.85148514851485,101
13,13000000,836.407024300258,17.203252032520325,123,19.64423076923077,104
14,14000000,832.0811004131383,15.28225806451613,124,14.447058823529412,85
15,15000000,838.4632528262288,16.1900826446281,121,17.77906976744186,86
16,16000000,814.8368942198983,15.105263157894736,133,18.654205607476637,107
17,17000000,804.4855385865798,11.7,140,18.4811320754717,106
18,18000000,809.0702866519401,17.885496183206108,131,6.438095238095238,105
19,19000000,796.7411704028762,13.895522388059701,134,16.74468085106383,94
20,20000000,815.1183945958694,15.084615384615384,130,19.37735849056604,106
21,21000000,832.121538329649,15.953125,128,8.260162601626016,123
22,22000000,798.0914589984611,16.03053435114504,131,19.02803738317757,107
23,23000000,806.1148625602654,17.623076923076923,130,19.527272727272727,110
24,24000000,783.418637791002,16.68595041322314,121,17.75728155339806,103
25,25000000,806.5196708501356,16.75,120,17.71276595744681,94
26,26000000,775.2471031204926,16.23076923076923,117,19.485981308411215,107
27,27000000,754.7640385564245,18.126984126984127,126,19.693693693693692,111
28,28000000,825.5584954960103,16.691666666666666,120,17.953488372093023,86
29,29000000,800.1160152581713,14.845528455284553,123,9.407766990291263,103
30,30000000,799.2902914392888,18.881481481481483,135,19.678899082568808,109
