iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2424.5221158145696,126.29455785739229,2699,156.1839964091267,429
2,200000,2388.4273002461578,215.678273209908,1660,175.66741607077648,350
3,300000,2261.7847665452277,199.88042887095625,1558,164.20879842726043,312
4,400000,2356.685660761002,194.16573964905004,1347,124.7716407310159,311
5,500000,2311.7364627856023,235.00747909063554,1202,121.9616480494427,301
6,600000,2245.4494103229113,268.5196910102309,1162,141.08740337831114,259
7,700000,2191.4043792511916,279.0702877302713,1070,123.08857500580616,263
8,800000,2303.913925849554,265.53604317965437,1132,178.17661472695656,252
9,900000,2326.88360915342,275.359701904684,1114,216.048570522019,253
10,1000000,2238.354290328592,325.5138113733326,1013,121.91653611429703,252
11,1100000,2271.784797145851,336.16012007545453,992,99.17245475860382,277
12,1200000,2277.1656403866073,352.7487796231857,1008,119.80056144516838,282
13,1300000,2325.8461698920105,355.7574478190616,1013,148.6350553906478,302
14,1400000,2179.876708348887,379.2063157605929,960,80.04877867317519,291
15,1500000,2233.6718186371,385.1068972465368,977,201.62360302098006,279
16,1600000,2301.05493260296,388.1883519443674,939,35.325933968139694,267
17,1700000,2366.444406718292,386.5646593463058,923,204.0515723285484,269
18,1800000,2345.301964305167,385.0264048364425,933,199.261269891601,267
19,1900000,2246.1952410519807,375.57506337184327,926,231.9875542867923,254
20,2000000,2331.62043920325,382.8211362804976,909,221.4141091614447,278
21,2100000,2358.803697347326,406.36788624005845,850,228.76559302707903,262
22,2200000,2167.1014072541966,431.6949062314643,815,218.26042248829864,283
23,2300000,2169.594226697792,500.20192660430587,728,197.8667899282042,262
24,2400000,2256.0274811456175,504.6023966936571,722,256.8603355193984,270
25,2500000,2254.266345295754,545.00073026366,677,201.170388858405,274
26,2600000,2258.179831449089,592.8032347746945,620,252.8455106250221,276
27,2700000,2236.768264978599,638.5742836527295,578,239.37417477451564,270
28,2800000,2296.7557445726998,697.6834212452939,514,226.49993306586012,265
29,2900000,2222.4629234172307,842.7892769884171,424,209.1484595302207,273
30,3000000,2239.2709580851547,858.0553427340831,410,230.65017556187672,278
31,3100000,2271.66789261062,907.6573073391546,395,237.23827826007076,273
32,3200000,2151.716236715073,1055.542560797377,345,238.81665624079858,258
33,3300000,2192.2720058485497,1093.9754121296432,333,264.64791578132525,260
34,3400000,2207.538936475041,1147.666910925048,316,272.89905630937477,250
35,3500000,2097.2335159797904,1304.3292631296313,276,277.3813719044221,238
36,3600000,2069.7920517722755,1459.9669320984378,243,283.7094014511193,247
37,3700000,2052.198384526328,1421.6782792913052,245,269.028733730884,242
38,3800000,2156.7041086030927,1610.498956604304,215,283.1526956168957,239
39,3900000,2089.2382861429573,1720.770114708732,202,289.08916626888475,229
40,4000000,2124.2891062903277,1845.801671504393,186,291.7949237706771,229
41,4100000,2122.535723521165,1878.544329859765,184,303.1826096886554,215
42,4200000,2134.526187091151,1759.3938000058397,193,295.87825713421563,221
43,4300000,2134.3853445953446,2165.054562406726,156,289.2870432960848,222
44,4400000,2144.237572725722,2181.021492987864,156,300.8579816572766,216
45,4500000,2191.9726394809622,2116.3018614739017,162,318.3030659475576,212
46,4600000,2152.626237234896,2004.9266915637468,172,339.3505617632226,200
47,4700000,2109.0676428644783,2195.1272956293633,157,326.8394454162162,209
48,4800000,2153.7989690981894,2063.617297182799,167,309.85886122932783,218
49,4900000,2170.1184350011476,2219.7456125668577,156,315.91355304183,214
50,5000000,2210.108848171226,2006.1013120954433,173,316.78328078469787,217
51,5100000,2245.3783062068665,2131.1964583268104,163,307.95322833850605,227
52,5200000,2292.202871145204,2041.1345707158969,172,296.8579555799035,226
53,5300000,2328.4931847449675,2237.777571396488,157,298.95816584091534,228
54,5400000,2367.413216165378,2242.696390176606,157,310.2770685551976,219
55,5500000,2303.821756683191,2466.819270007773,143,306.40353514464533,222
56,5600000,2363.7437061712753,2306.881273255476,151,312.3776170597385,218
57,5700000,2413.4674420128163,2293.0789052286173,153,302.088513493518,228
58,5800000,2345.20743394823,2235.6898509184493,153,292.2540076298539,234
59,5900000,2135.201681884622,2290.1859915898635,153,293.08891150978815,236
60,6000000,2215.8280239052137,2230.1958917782254,158,292.4306832431078,235
61,6100000,2200.305183835104,2222.014851761944,159,308.542396269896,226
62,6200000,2185.4702198312025,2316.7071634485283,149,291.5512396970992,229
63,6300000,2246.5577091567666,2190.492073384025,157,287.0562160837839,231
64,6400000,2167.481442032978,2345.099451499053,149,299.1648067263368,225
65,6500000,2275.78025604971,2189.7363296502026,161,300.17668441162687,226
66,6600000,2190.0865259024845,2457.8061880170776,145,308.55954684605905,221
67,6700000,2154.187706876275,2309.2853270142746,153,305.8627480297979,220
68,6800000,2168.1031310681537,2307.165525157456,155,321.48064057693443,213
69,6900000,2259.429494843089,2262.3285158447525,156,303.3889774001897,222
