iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,21928.988494683606,2170.198617153804,0.8020099
2,40000,-200.0,-200.0,100,100,21944.96278384317,2129.300613312469,0.6040098999999999
3,60000,-200.0,-200.0,100,100,21891.42989782115,2122.390491031832,0.4060099
4,80000,-200.0,-200.0,100,100,21928.387218121385,2117.976589718009,0.2080099
5,100000,-200.0,-200.0,100,100,22035.5316888708,2060.2226339950307,0.0100098999999999
6,120000,-200.0,-200.0,100,100,22095.48585423684,2053.737932587096,0.01
7,140000,-200.0,-200.0,100,100,21978.95750874234,2031.6319563470229,0.01
8,160000,-200.0,-199.65,100,100,22018.89267232209,2048.560165109218,0.01
9,180000,-200.0,-200.0,100,100,21999.143089382887,2055.2853797801567,0.01
10,200000,-200.0,-200.0,100,100,22034.747262797115,2053.9963041714686,0.01
11,220000,-200.0,-199.84,100,100,22147.18644717624,2037.0662158792304,0.01
12,240000,-200.0,-198.51,100,100,21954.84579140954,2007.598246219904,0.01
13,260000,-200.0,-200.0,100,100,22140.873675636383,2013.527958262286,0.01
14,280000,-200.0,-199.72,100,100,21927.203371007643,2013.6489209554647,0.01
15,300000,-200.0,-200.0,100,100,22066.99656894363,2011.3543533817176,0.01
16,320000,-200.0,-200.0,100,100,22062.177426506976,1998.9944636059624,0.01
17,340000,-200.0,-200.0,100,100,22154.329172765025,1999.2688539850064,0.01
18,360000,-200.0,-200.0,100,100,22110.838211399183,1984.5722502780184,0.01
19,380000,-200.0,-200.0,100,100,21987.88127149771,1986.6942766007733,0.01
20,400000,-200.0,-200.0,100,100,22120.178471761126,1992.298551592973,0.01
21,420000,-200.0,-200.0,100,100,21948.823891745255,1988.926125339469,0.01
22,440000,-200.0,-200.0,100,100,21922.520876467657,1979.367696414852,0.01
23,460000,-200.0,-200.0,100,100,21811.198879573185,1977.6716220411613,0.01
24,480000,-200.0,-200.0,100,100,22003.0194149542,1979.83149026572,0.01
25,500000,-200.0,-200.0,100,100,22411.22241064859,1980.732166983195,0.01
26,520000,-200.0,-200.0,100,100,21974.33275316836,1879.5175515902256,0.01
27,540000,-200.0,-200.0,100,100,21839.979602965097,1866.7061816755088,0.01
28,560000,-200.0,-200.0,100,100,22243.997786136893,1865.1378692585004,0.01
29,580000,-200.0,-200.0,100,100,21919.456778521857,1865.1419505245285,0.01
30,600000,-200.0,-200.0,100,100,21971.507570892943,1859.2421517593675,0.01
31,620000,-200.0,-200.0,100,100,21812.188130278795,1835.5195806455515,0.01
32,640000,-200.0,-200.0,100,100,21875.21409683148,1846.76584247692,0.01
33,660000,-200.0,-200.0,100,100,21742.31525857353,1824.535525295672,0.01
34,680000,-200.0,-200.0,100,100,21710.18016909421,1845.362657305372,0.01
35,700000,-200.0,-200.0,100,100,21228.58071496893,1818.9589430902845,0.01
36,720000,-200.0,-200.0,100,100,21924.35921770641,1830.573566421382,0.01
37,740000,-200.0,-200.0,100,100,21962.291667621008,1825.7220149167213,0.01
38,760000,-200.0,-200.0,100,100,21994.475440846607,1830.7024115380684,0.01
39,780000,-200.0,-200.0,100,100,21917.14525256734,1866.5367209685128,0.01
40,800000,-200.0,-200.0,100,100,21928.28799434575,1795.4574063465095,0.01
41,820000,-200.0,-200.0,100,100,21971.215947202138,1772.5114901595584,0.01
42,840000,-200.0,-200.0,100,100,21774.42732582592,1821.4197043281092,0.01
43,860000,-200.0,-200.0,100,100,21644.78188922965,1828.94483397513,0.01
44,880000,-200.0,-200.0,100,100,21631.878265619573,1833.3897358727604,0.01
45,900000,-200.0,-200.0,100,100,22013.046040535013,1864.7019244286848,0.01
46,920000,-200.0,-200.0,100,100,22128.496875356595,1861.7985311914483,0.01
47,940000,-200.0,-200.0,100,100,22008.274721739144,1866.61543807786,0.01
48,960000,-200.0,-200.0,100,100,21866.591366280813,1864.0234837029031,0.01
49,980000,-200.0,-200.0,100,100,22019.506413533807,1878.4298809441743,0.01
50,1000000,-200.0,-200.0,100,100,23036.39329840603,1872.0714772271624,0.01
