iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,235.9404761904762,23.169177288528388,84,863,33367.807617430524,5534.487446789377,0.9010099
2,40000,206.14583333333331,35.66428571428571,96,560,33852.9460387477,2963.0046004205224,0.7030099000000001
3,60000,267.8918918918919,67.96598639455782,74,294,35941.53427996508,3154.10733306453,0.5050099
4,80000,278.4647887323944,168.34745762711864,71,118,36560.07551057386,3123.9349475843023,0.3070099
5,100000,262.9605263157895,252.8481012658228,76,79,35674.951786549405,3186.5058711005054,0.1090099
6,120000,271.2054794520548,281.28169014084506,73,71,36251.72393028688,3271.2259791903566,0.01
7,140000,332.45762711864404,264.9066666666667,59,75,36032.96407976038,3241.0493203709684,0.01
8,160000,492.875,321.75409836065575,40,61,34231.80683832561,3126.653091290063,0.01
9,180000,245.0123456790124,319.30645161290323,81,62,35454.269986132545,2980.5851485123367,0.01
10,200000,485.2682926829268,405.16326530612247,41,49,35547.70308367558,3020.559855226361,0.01
11,220000,192.55339805825244,300.5151515151515,103,66,34158.159986825296,3049.9583589413937,0.01
12,240000,500.0,398.6326530612245,40,49,36077.97964509144,2982.3179995647297,0.01
13,260000,500.0,500.0,40,40,35238.768610658364,3032.749137774007,0.01
14,280000,500.0,454.1136363636364,40,44,33462.572536797015,2408.2936287124767,0.01
15,300000,500.0,460.4418604651163,40,43,34118.3340475741,3467.0700507907545,0.01
16,320000,500.0,293.55882352941177,40,68,33923.52463790905,3432.1615175685693,0.01
17,340000,442.68888888888887,422.7659574468085,45,47,33915.1122647227,3473.600208471695,0.01
18,360000,422.4255319148936,426.10869565217394,47,46,33867.4855008018,3456.4580288461234,0.01
19,380000,230.4883720930233,298.1044776119403,86,67,35875.93022737021,3431.5537733275446,0.01
20,400000,500.0,332.0508474576271,40,59,35648.06599417475,3073.450894005728,0.01
21,420000,500.0,466.8571428571428,40,42,35298.567799870594,3143.466751726384,0.01
22,440000,500.0,500.0,40,40,35600.03610770999,3573.3130863416964,0.01
23,460000,500.0,500.0,40,40,35912.2714133335,3569.705723080164,0.01
24,480000,500.0,494.025,40,40,35890.692248089006,3561.3282039283545,0.01
25,500000,500.0,500.0,40,40,35836.56827655682,3537.52705736795,0.01
26,520000,296.46268656716416,454.1363636363636,67,44,35689.89402975677,3537.1892903259136,0.01
27,540000,317.1111111111111,314.77777777777777,63,63,35914.406882088755,3537.893887986881,0.01
28,560000,487.975,478.8536585365854,40,41,35791.488658398564,3530.777983669157,0.01
29,580000,500.0,433.5217391304348,40,46,35824.05580288477,3522.816371518633,0.01
30,600000,500.0,500.0,40,40,35676.107119395056,3524.193085270995,0.01
31,620000,500.0,487.3414634146341,40,41,35872.68540017764,3511.9733171608427,0.01
32,640000,500.0,488.925,40,40,35789.60410521626,3533.429824176169,0.01
33,660000,470.57142857142856,406.7142857142857,42,49,35892.86437978286,3526.750349025813,0.01
34,680000,496.25,383.8235294117647,40,51,35742.80112955784,3533.3404572780883,0.01
35,700000,500.0,485.0731707317073,40,41,35763.36787125804,3538.2256064481826,0.01
36,720000,500.0,479.9512195121951,40,41,35510.44044049892,3480.15250494696,0.01
37,740000,500.0,500.0,40,40,35583.05863464576,3447.0557398421724,0.01
38,760000,500.0,499.55,40,40,35730.47666084412,3509.0562692700514,0.01
39,780000,500.0,417.51063829787233,40,47,35968.052010864165,3510.2324753578414,0.01
40,800000,498.375,477.3414634146341,40,41,35650.126055127206,3496.1867114264724,0.01
41,820000,500.0,489.825,40,40,36774.18557788177,3336.0975832014337,0.01
42,840000,500.0,497.6,40,40,36056.779208797,3444.8902892266424,0.01
43,860000,500.0,497.225,40,40,35605.90401292726,3405.1795561715685,0.01
44,880000,500.0,500.0,40,40,35868.70838219924,3498.548846019607,0.01
45,900000,500.0,500.0,40,40,35806.49094518825,3472.9960159846423,0.01
46,920000,488.025,500.0,40,40,36045.83127954812,3435.2086163381805,0.01
47,940000,137.4896551724138,249.6375,145,80,35464.31837942768,3507.324738722036,0.01
48,960000,500.0,204.65625,40,96,35726.84376368033,3512.4722213304326,0.01
49,980000,500.0,493.675,40,40,35695.044810340085,3507.8185871965597,0.01
50,1000000,500.0,368.9074074074074,40,54,36001.934743996826,3515.920200849081,0.01
