iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,189.57142857142856,23.58274231678487,105,846,34467.30294721032,5643.114227199701,0.9010099
2,40000,222.12222222222223,37.32897196261682,90,535,34198.57518271339,3055.58829567489,0.7030099000000001
3,60000,246.6172839506173,72.55636363636364,81,275,34237.9649046758,3037.995626486254,0.5050099
4,80000,262.5,172.58260869565217,76,115,34332.74624394872,3032.3003730197097,0.3070099
5,100000,255.65384615384616,242.7439024390244,78,82,34270.615768657255,3016.403022877218,0.1090099
6,120000,246.20987654320987,248.125,81,80,34177.32815459607,3036.149537837889,0.01
7,140000,272.875,236.6309523809524,72,84,34417.76216037624,3027.216781876544,0.01
8,160000,301.7846153846154,297.43283582089555,65,67,34213.51413246434,3010.6963357061245,0.01
9,180000,323.672131147541,298.2985074626866,61,67,34218.33671867545,3474.6666671131816,0.01
10,200000,340.7931034482759,278.3380281690141,58,71,34359.45043206074,3475.320707751333,0.01
11,220000,257.7402597402597,281.5633802816901,77,71,34616.594971323306,3471.7405278677,0.01
12,240000,392.9,307.4923076923077,50,65,34177.4515053301,3461.6598680079715,0.01
13,260000,325.3833333333333,407.9387755102041,60,49,34483.74574764035,3456.437890929091,0.01
14,280000,500.0,426.9130434782609,40,46,34363.13698603533,3461.841072583957,0.01
15,300000,500.0,437.1555555555556,40,45,34092.010456549295,3453.2081089799726,0.01
16,320000,500.0,407.7291666666667,40,48,34251.61754420018,3453.1862220269345,0.01
17,340000,500.0,438.8,40,45,33758.79611596096,3412.3767589912413,0.01
18,360000,383.7884615384616,417.7872340425532,52,47,34377.977036117314,3370.3904840431087,0.01
19,380000,500.0,453.8837209302326,40,43,31829.61535602005,3058.222297407709,0.01
20,400000,498.25,435.44444444444446,40,45,28714.436309197303,3001.4066616065147,0.01
21,420000,500.0,461.72093023255815,40,43,28807.30720624326,3057.7129043405976,0.01
22,440000,500.0,477.8048780487805,40,41,28719.534884602766,3070.4584439632886,0.01
23,460000,500.0,494.85,40,40,28636.59170859272,3042.857259544212,0.01
24,480000,500.0,453.77272727272725,40,44,28655.24877647596,3081.5835909361936,0.01
25,500000,500.0,500.0,40,40,28783.14140552228,3065.6332899581093,0.01
26,520000,412.7916666666667,230.2674418604651,48,86,28964.442163184867,3097.456018036896,0.01
27,540000,334.2542372881356,463.7674418604651,59,43,29016.65448024886,3095.2274750704046,0.01
28,560000,500.0,466.7142857142857,40,42,31957.39639326496,3099.7897634237806,0.01
29,580000,500.0,498.325,40,40,35555.85763811808,3027.356596782748,0.01
30,600000,500.0,500.0,40,40,29106.571347530557,3085.084391922795,0.01
31,620000,500.0,500.0,40,40,28920.22750294034,3131.1457948642847,0.01
32,640000,500.0,493.575,40,40,29059.68145154909,3109.135546486491,0.01
33,660000,181.4909090909091,391.3529411764706,110,51,28733.182969040736,3104.467875068816,0.01
34,680000,194.07766990291265,200.56565656565652,103,99,28706.281578297865,3107.282736047336,0.01
35,700000,281.0845070422535,253.66666666666663,71,78,28838.00315891148,3078.328825617583,0.01
36,720000,500.0,376.11538461538464,40,52,28688.230817977063,3044.9637135184,0.01
37,740000,276.43055555555554,424.0425531914894,72,47,36892.76664333647,2987.0766338379167,0.01
38,760000,500.0,307.890625,40,64,36543.0413689235,3004.759387279242,0.01
39,780000,500.0,500.0,40,40,34852.21122841632,3061.685118603792,0.01
40,800000,486.4146341463415,286.0434782608696,41,69,27529.676926350763,2957.282693226754,0.01
41,820000,500.0,493.625,40,40,27645.70724603861,2973.879151204317,0.01
42,840000,500.0,500.0,40,40,34572.05747025494,2907.714152328714,0.01
43,860000,500.0,500.0,40,40,34393.88553208429,2892.6670038980637,0.01
44,880000,500.0,480.1463414634146,40,41,34399.34885884526,2895.738920598217,0.01
45,900000,346.0701754385965,413.5,57,48,34332.99295546358,2883.785870542039,0.01
46,920000,438.1555555555556,453.34090909090907,45,44,34334.858376720615,2899.977845343849,0.01
47,940000,500.0,325.6885245901639,40,61,34424.39757438379,2878.450620759528,0.01
48,960000,500.0,487.780487804878,40,41,34469.37374684863,2885.807802064092,0.01
49,980000,197.40594059405944,462.1860465116279,101,43,34365.60815850436,2896.6183770848534,0.01
50,1000000,500.0,355.7142857142857,40,56,34650.8250394205,2920.3952523446724,0.01
