iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,107.53513513513514,26.656875834445927,185,749,31226.380853433933,2103.7244325046267,0.8020099
2,40000,359.4909090909091,50.65482233502538,55,394,31117.73000443128,2334.838307610697,0.6040098999999999
3,60000,261.1184210526316,130.55555555555554,76,153,31344.62162549748,2343.6609796080843,0.4060099
4,80000,340.2241379310345,293.22058823529414,58,68,31570.66412344041,2301.2403734284158,0.2080099
5,100000,484.1951219512195,427.6739130434783,41,46,31489.263542727997,2153.737583371211,0.0100098999999999
6,120000,436.7111111111111,449.8636363636364,45,44,31643.92018091309,2098.9307203665203,0.01
7,140000,500.0,439.4222222222222,40,45,31760.816910431764,2080.5853852316404,0.01
8,160000,339.3793103448276,471.4761904761905,58,42,31561.44035373855,2045.1303461862456,0.01
9,180000,459.953488372093,455.1627906976744,43,43,31550.137045293955,2051.8107471444114,0.01
10,200000,500.0,413.1458333333333,40,48,31434.160022573236,2058.7267937754978,0.01
11,220000,192.8640776699029,359.3090909090909,103,55,31105.08650515764,2057.63985326482,0.01
12,240000,455.1162790697674,415.2916666666667,43,48,31520.959983708417,2054.070613516058,0.01
13,260000,500.0,435.4,40,45,31546.882237317208,2062.456111887897,0.01
14,280000,500.0,399.66,40,50,31567.2703028603,2038.943389334774,0.01
15,300000,500.0,342.51724137931035,40,58,31466.351075934657,2011.8727222365212,0.01
16,320000,241.5487804878049,285.3285714285714,82,70,31492.50304982063,2023.0490557077096,0.01
17,340000,366.3518518518519,327.5245901639344,54,61,31884.9961754812,2037.6259984552544,0.01
18,360000,215.18478260869568,359.6909090909091,92,55,31984.95622126137,2038.3207947821395,0.01
19,380000,297.53731343283584,407.5102040816327,67,49,32031.56221014132,2054.031889317951,0.01
20,400000,500.0,415.5416666666667,40,48,32253.10185619122,2042.808136796047,0.01
21,420000,434.2173913043478,414.5208333333333,46,48,32170.23386251795,2025.7420496385228,0.01
22,440000,316.04761904761904,407.3265306122449,63,49,32133.997742290005,2028.1954778419845,0.01
23,460000,375.47169811320754,417.93617021276594,53,47,32016.25068046762,2001.8332839260088,0.01
24,480000,314.015873015873,390.2156862745098,63,51,32169.53711504104,1998.9593723348269,0.01
25,500000,493.675,337.3220338983051,40,59,31904.20672598521,2012.830213343481,0.01
26,520000,245.2469135802469,377.7884615384616,81,52,32033.262160619423,2024.506472900421,0.01
27,540000,47.52619047619048,369.3207547169811,420,53,31570.53056527448,2047.173094995038,0.01
28,560000,201.67676767676767,336.3050847457627,99,59,32155.743901756025,2081.217230132941,0.01
29,580000,499.9,320.35483870967744,40,62,32160.10576762709,2096.136557040217,0.01
30,600000,499.6,447.3181818181818,40,44,32352.914599484426,2097.033558514733,0.01
31,620000,364.6666666666667,405.1428571428572,54,49,32265.877698409306,2086.675096332567,0.01
32,640000,264.5733333333333,372.66037735849056,75,53,32189.37286173048,2060.734934947332,0.01
33,660000,438.3333333333333,371.9056603773585,45,53,32066.81462015534,2068.4801699815607,0.01
34,680000,312.8888888888889,430.2173913043478,63,46,32097.48715561317,2074.316817880548,0.01
35,700000,286.0434782608696,319.8225806451613,69,62,31988.15752345448,2080.468600453501,0.01
36,720000,498.85,388.2941176470589,40,51,32233.313906113315,2067.792193838529,0.01
37,740000,373.4339622641509,328.06666666666666,53,60,32233.09114893509,2081.75604727732,0.01
38,760000,500.0,404.0408163265306,40,49,32104.76823500048,2095.4274312955213,0.01
39,780000,432.5434782608696,428.89130434782606,46,46,32225.38646694017,2068.16832043876,0.01
40,800000,461.5813953488372,450.6363636363636,43,44,32024.519919549017,2077.797056495326,0.01
41,820000,500.0,387.9019607843137,40,51,32258.78081715596,2033.4406372909057,0.01
42,840000,456.7906976744186,294.9253731343284,43,67,32215.46963786013,2032.807215657472,0.01
43,860000,500.0,322.42622950819674,40,61,32082.30152373343,2085.1957030686967,0.01
44,880000,482.8048780487805,342.2280701754386,41,57,31969.53696990992,2099.715125045351,0.01
45,900000,454.6279069767442,426.0434782608696,43,46,32169.51020823219,2100.671533937211,0.01
46,920000,80.93117408906883,149.88721804511275,247,133,31760.49164248904,2073.662237933624,0.01
47,940000,500.0,333.89830508474574,40,59,32000.314883097944,2071.065091686721,0.01
48,960000,500.0,466.8809523809524,40,42,32210.14294085204,2072.0638314182183,0.01
49,980000,500.0,479.7317073170732,40,41,32417.56305698646,2072.869536925619,0.01
50,1000000,255.14102564102564,406.1224489795918,78,49,31951.91834429172,2039.9057812805015,0.01
