iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2646.421255784719,-198.0672945581128,717,-43.32728950549516,77
2,200000,2625.265716601869,247.82133986848532,161,576.6192067028541,22
3,300000,2682.6983602709174,673.4344778370894,105,518.768960098442,27
4,400000,2676.0873113347975,671.6582837794946,122,759.3765840458213,25
5,500000,2651.3738443312677,773.3786283462787,121,605.4333608161277,26
6,600000,2784.8713011359996,807.8927636273232,123,886.1186389773862,25
7,700000,2610.125077720242,880.4795518893449,117,898.5426904891793,25
8,800000,2743.9481908723324,800.6230702473114,137,649.9857919268619,30
9,900000,2753.4123603448506,784.5142205466416,133,838.0429278723284,26
10,1000000,2605.466513149782,774.686869859202,126,854.5168746738817,29
11,1100000,2806.7238098005328,807.0631430541978,132,701.8859140013158,26
12,1200000,2779.639119307706,836.706129319483,138,800.6199671598126,30
13,1300000,2682.2449614784573,824.3028246113312,142,724.9251774839591,34
14,1400000,2705.576759709063,1012.7975302333627,138,1235.492354765926,24
15,1500000,2674.4162876966157,1221.006463697337,131,1133.244230161906,28
16,1600000,2843.537964347499,1167.6252053331332,140,1082.856293698922,33
17,1700000,2755.5771294997444,1383.6135763037244,130,1342.6120555389152,28
18,1800000,2782.475753510602,1459.0619213074342,128,1448.2544237602065,25
19,1900000,2833.111131881846,1568.4096426125982,122,1549.7037937422197,25
20,2000000,2641.5576651704723,1562.5868434774518,135,1737.3828394161453,24
21,2100000,2802.1300191124847,1771.3694040449877,121,2067.792137534458,22
22,2200000,2874.2133804494238,1720.563329401896,132,1679.7026220320695,28
23,2300000,2870.3789808488273,1689.8213507527605,127,1151.755719786754,34
24,2400000,2673.3964640478744,1717.781779759091,128,1629.7470153989673,25
25,2500000,2729.970911055396,2019.376080003143,115,1837.7073221355208,23
26,2600000,2775.7591935814717,1827.5970520796914,118,1704.5681189330655,26
27,2700000,2867.294347413506,1664.605227104128,127,1820.180435890184,25
28,2800000,2707.127845655091,1929.175306852298,119,2250.294031288801,22
29,2900000,2834.7807164183546,1890.150892194168,118,1529.0930535266461,27
30,3000000,2681.9587188101696,1639.6148608156823,125,1649.9681749367955,26
31,3100000,2637.8446012723193,1591.8257433309423,117,1667.487040988383,23
32,3200000,2684.1936477296595,1725.314594212388,116,1560.7036277837788,26
33,3300000,2632.3546117014403,1721.6558309631944,113,1812.2910716422073,23
34,3400000,2702.784149789131,1863.3138322055497,114,1713.6815749044688,26
35,3500000,2747.252551406678,1743.5184617906903,121,1876.6958870221,24
36,3600000,2643.8010875020645,1630.2021322101011,120,1863.4181912084118,23
37,3700000,2637.7769186306973,1753.0196130414374,120,1845.6762392495193,24
38,3800000,2680.7404375074752,1848.1326345760408,118,1991.4898204150588,24
39,3900000,2833.837293095008,2100.041684541833,115,2277.5765330620784,21
40,4000000,2847.3729699153814,2158.691398427442,111,2148.728441239276,23
