iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,1944.9900301871155,143.63755883869766,2475,169.0228941299873,395
2,200000,1727.9215485381653,190.75994742563992,1737,158.09012837135887,379
3,300000,1938.8956033085785,198.21736146934515,1763,201.2739824673028,354
4,400000,1752.7481718251724,231.58673344703217,1672,197.89478010838562,347
5,500000,1780.8372691943966,227.5005891748668,1623,181.03287075216787,325
6,600000,1799.6696440988262,241.71859800616735,1571,226.007229887488,334
7,700000,1777.0381967129151,247.2813399586278,1486,203.50780381841872,306
8,800000,1666.7089697973213,275.6027704089955,1311,194.497717658226,294
9,900000,1620.0634776306354,280.365216635854,1289,230.95241524662157,291
10,1000000,1835.5496067946974,289.51274330130343,1311,265.7308938210497,270
11,1100000,1785.0735344953978,318.36346064652014,1165,240.27003922149402,260
12,1200000,1790.5804882025448,311.58492839105,1119,276.3234247349237,259
13,1300000,1844.8504604711077,319.3377418533059,1109,258.6012126765253,250
14,1400000,1776.2109258812773,315.5239019842097,1087,283.0276201248817,246
15,1500000,1617.8254693077563,341.7429429807218,1051,259.52962948226417,255
16,1600000,1675.2206268877726,369.580562642925,1027,276.3982519991334,267
17,1700000,2116.13507090848,392.170786874357,989,288.58670496953147,261
18,1800000,2273.406434763934,400.25222872250873,964,274.6690069510339,261
19,1900000,2310.507221482958,404.9417013681918,931,296.4863267604812,250
20,2000000,2312.535480286949,426.7858755464686,902,274.4557653291918,267
21,2100000,2291.553664851861,428.52767758229186,890,289.84047449574257,240
22,2200000,2358.7827532489277,421.52850103809743,886,277.4552714579592,256
23,2300000,2322.460279007621,453.2577448390955,817,275.6216027013178,245
24,2400000,2340.887561989738,476.8917211653605,777,314.7659630369238,226
25,2500000,2369.165312561631,504.0294627833272,749,311.4131740632167,231
26,2600000,2287.9801236062535,542.4486873378162,692,298.0077721524047,236
27,2700000,2339.230754167581,543.1302498099584,672,296.45606127974276,231
28,2800000,2275.080206400114,626.5278241741624,582,317.33334960899833,219
29,2900000,2319.335448530692,608.197586433809,593,320.59410615445137,217
30,3000000,2207.5044367392943,657.5283474787258,558,306.6952804397874,228
31,3100000,2306.154238331889,745.7284981033245,494,284.48087603620763,234
32,3200000,2223.5762207352354,811.1523738997911,454,285.485895689152,222
33,3300000,2257.683954219319,800.8852607647664,441,271.0781458188559,233
34,3400000,2306.099766070663,862.0299613465088,408,297.0794343059499,216
35,3500000,2297.724355811674,953.3813944288291,367,291.8960953339902,219
36,3600000,2187.00382654402,1037.4591528610733,337,305.36094979476013,216
37,3700000,1775.840420955822,1238.36413420109,284,276.24179605395716,234
38,3800000,1830.8179370626906,1491.4156353854255,244,274.5428151149803,246
39,3900000,1851.5593052105473,1764.520872141979,208,277.86790200485,247
40,4000000,1811.5471278270657,1783.7015394225655,206,262.6075654112182,259
41,4100000,1822.1250356217251,1706.9766548253547,214,262.8777720959961,257
42,4200000,1807.5375204652544,1711.4582606296854,211,241.5454963608799,274
43,4300000,1706.4942331513173,1615.5811503286718,224,268.08270824472845,263
44,4400000,1946.717407961188,2143.009089609248,172,277.83007903926216,246
45,4500000,1747.6537340250652,2390.6154076890284,155,264.8252036685248,260
46,4600000,1984.3596568838268,2364.0171645083333,159,262.2916328063847,263
47,4700000,1828.2195277373621,2323.625868216863,163,253.36021623131944,267
48,4800000,1855.359362973116,2351.938314599461,162,287.75418191450433,241
49,4900000,2203.282848186561,2308.596120973472,161,267.4662009673474,254
50,5000000,2147.703702051791,2296.97587900008,163,262.20262631168185,253
51,5100000,2131.500481976181,2239.6014292509335,166,266.18743922710274,247
52,5200000,2203.623338782362,2183.9270139803857,170,294.6280401338515,228
53,5300000,2205.1947050761023,2383.940813596322,154,283.5060600588489,231
54,5400000,2187.128865043724,2223.676803584341,164,282.61468106676494,232
55,5500000,2265.6507992186152,2001.7657095277473,183,299.51763343669455,224
56,5600000,2247.17157804188,2058.1549562152645,176,296.592255579197,222
57,5700000,2118.9448581398115,2228.354421260011,166,293.8537284872323,228
58,5800000,2193.1627972093415,1950.3407441480329,187,294.32054823615397,230
59,5900000,2143.1527237714818,1832.9631020830213,201,321.6110633071162,215
60,6000000,2184.4772184865765,1900.2688356113076,196,320.3913196214359,216
61,6100000,2159.129392656345,1868.691732072948,197,310.51869385444155,221
62,6200000,2236.906576729152,1769.8298320430276,209,313.2486327869561,220
63,6300000,2307.3653351296534,1713.7760634223844,218,317.10899212848693,217
64,6400000,2164.3154603288467,2074.388982048101,182,305.8691083921337,224
65,6500000,2185.724957771918,1865.2288610410978,202,330.10927550327864,210
66,6600000,2142.426900651543,1980.3451511365085,193,344.77463273461154,204
67,6700000,2159.158926872336,1734.8069558859822,221,334.61188296666484,208
68,6800000,2101.9795413504535,1769.195303366106,221,332.39932055549406,211
69,6900000,2206.86055560232,2032.698656293073,192,344.12143927097867,203
70,7000000,2181.47809450512,2219.1515698785356,177,351.9363496457483,202
71,7100000,2137.0676007913507,2422.8970525536156,164,345.3804196687262,203
72,7200000,2131.050776642964,2373.013652807366,168,349.0097413330095,199
73,7300000,2243.0950014685714,2296.12083751871,175,369.1589311424551,189
74,7400000,2210.783157640794,2008.992442342071,201,369.01877888100813,189
75,7500000,2321.057406431401,2068.4940650897415,195,335.3271026442538,199
