datetime,black,white,game,game_result,game_length
2023-06-01 09:58:30,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,0,B+1.5,71
2023-06-01 09:58:32,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,1,W+6.5,74
2023-06-01 10:01:07,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,2,W+10.5,138
2023-06-01 09:59:09,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,3,W+1.5,86
2023-06-01 09:58:40,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,4,W+0.5,72
2023-06-01 09:58:49,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,5,W+0.5,68
2023-06-01 09:58:56,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,6,W+0.5,72
2023-06-01 09:58:49,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,7,W+0.5,72
2023-06-01 10:01:12,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,8,W+2.5,122
2023-06-01 09:58:42,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,9,W+5.5,60
2023-06-01 10:02:22,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,10,W+9.5,142
2023-06-01 09:59:12,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,11,W+0.5,76
2023-06-01 10:01:12,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,12,W+5.5,100
2023-06-01 09:59:08,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,13,W+0.5,72
2023-06-01 10:00:03,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,14,W+0.5,92
2023-06-01 10:00:08,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,15,W+0.5,85
2023-06-01 10:00:15,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,16,W+0.5,72
2023-06-01 10:02:59,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,17,W+19.5,162
2023-06-01 10:01:27,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,18,W+2.5,96
2023-06-01 10:02:03,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,19,B+10.5,98
2023-06-01 10:01:42,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,20,B+5.5,87
2023-06-01 10:01:43,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_152000.ckpt,21,W+0.5,94
