iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,2.5259809119830328,1.3139956490210298,943,1379,1168.2586989000415,308.00042911346674,0.8200008999999999,0.0286798927771886,0.0286798927771886,0.9713201072228114
2,2000000,21.48496240601504,3.5191313340227506,266,967,1209.354173177216,249.35318778854707,0.5950008999999999,0.6869778613199665,0.6869778613199665,0.3130221386800335
3,3000000,43.70165745856354,7.875,181,640,1196.010437568866,245.3913548195765,0.3700008999999999,1.4583908839779005,1.0,0.0
4,4000000,60.36746987951807,21.521367521367523,166,351,1206.8748983170167,242.7877046977888,0.1450009,2.037064926372155,1.0,0.0
5,5000000,94.75886524822695,56.98571428571429,141,210,1170.2246635382307,253.0646905923581,0.1,3.231210598896769,1.0,0.0
6,6000000,103.97810218978104,65.00502512562814,137,199,1242.2804299195202,258.0572266062792,0.1,3.55132299270073,1.0,0.0
7,7000000,125.90243902439023,67.505,123,200,1143.730893753308,262.349475464674,0.1,4.312584688346884,1.0,0.0
8,8000000,149.63114754098362,70.39086294416244,122,197,1336.8027373707123,251.7045816558661,0.1,5.136498178506376,1.0,0.0
9,9000000,75.48666666666666,38.38996138996139,150,259,1337.2094135767604,305.3786147488164,0.1,2.5620370370370367,1.0,0.0
10,10000000,116.16546762589928,40.644,139,250,1352.2118261938842,364.3802282426807,0.1,3.974495403677058,1.0,0.0
11,11000000,18.006644518272424,32.64119601328904,301,301,1324.4685020858035,361.7383402060268,0.1,0.5662029346622369,0.5662029346622369,0.4337970653377631
12,12000000,145.36,35.570945945945944,125,296,1345.6850218298132,357.19064847294595,0.1,4.988194444444445,1.0,0.0
13,13000000,188.6764705882353,77.2051282051282,102,195,1342.9329713050092,346.69042211135246,0.1,6.492238562091504,1.0,0.0
14,14000000,143.65178571428572,86.70984455958549,112,193,1284.5160821086463,318.72047813820296,0.1,4.928881448412699,1.0,0.0
15,15000000,245.18072289156623,90.50761421319795,83,197,1355.48080313015,297.6307473597146,0.1,8.454191767068274,1.0,0.0
16,16000000,178.05357142857142,87.1356783919598,112,199,1393.402108001754,342.9246874100357,0.1,6.123387896825396,1.0,0.0
