iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,3200.7439441689708,-370.6507335796923,867,-384.84314839664626,150
2,200000,3245.6868262637227,-325.4604912306574,783,-246.25486720316985,191
3,300000,3168.751099365716,-258.9096438799814,755,-179.36001165667108,182
4,400000,3057.12579253876,-189.75079646621498,663,-166.92041409843608,109
5,500000,3078.4114719676886,-111.19874757814702,425,-32.70697452025858,42
6,600000,3111.064046711708,227.02796627384723,136,362.70403689613164,28
7,700000,2935.367072235032,608.1779734252723,109,494.3061985888084,21
8,800000,3052.1055331419725,582.4030428248078,111,675.0057490214417,20
9,900000,3060.5962516690092,621.0377517843965,117,460.622763857706,21
10,1000000,3070.2541051758813,588.9872490211673,122,595.4388746314236,24
11,1100000,2975.901556224372,545.4571256921419,112,607.1342066515825,24
12,1200000,3002.4471546968384,701.9949884680658,106,630.7415492832292,20
13,1300000,2921.727611166375,741.9344834919107,106,773.3764141001172,20
14,1400000,2966.9201011566743,742.8559690529104,111,794.056371830631,20
15,1500000,3130.681161178936,878.3328214266214,102,916.2348267249123,20
16,1600000,3105.406561225332,889.176553757624,104,743.75886414394,20
17,1700000,2934.1696175676075,1017.5690951546935,101,972.7005773959891,21
18,1800000,2915.440835709501,1038.7265361253048,103,877.6577738840815,20
19,1900000,2852.139388298584,1036.955028910421,102,1010.3497090154664,21
20,2000000,2877.4753392365715,1048.0235275407344,106,874.7374111046589,22
21,2100000,2835.188028635428,1028.8649532449508,106,1034.9407112030747,20
22,2200000,2859.69246485046,1047.4896054313233,107,1126.9282266448795,20
23,2300000,2906.7728722459924,975.2497919951547,105,929.2032225292182,22
24,2400000,2913.220049522025,1014.947008963259,104,1089.9006548903806,21
25,2500000,2897.951872082919,1100.4828311516756,107,1153.6877314381113,20
26,2600000,2879.6614727595615,1171.3288024825447,104,1127.6068196019698,22
27,2700000,2909.166450070623,1284.3762897994388,103,1322.7723606633185,20
28,2800000,2935.796576110462,1221.235329568443,102,1112.6465184875333,20
29,2900000,2817.987918471564,1229.750864068955,106,1357.608650509667,20
30,3000000,2894.208991882119,1318.7644465125704,103,1266.5349031023698,20
31,3100000,2949.02345378141,1313.452018886516,107,1294.535142355983,21
32,3200000,2727.399658895731,1376.962256217496,102,1342.833252595919,21
33,3300000,2890.7045447021837,1315.1585284859082,107,1219.8829428179392,21
34,3400000,2861.7707681797947,1383.88284301986,104,1561.2726721387198,20
35,3500000,2947.76635906668,1492.3768452508289,102,1346.151844440266,23
36,3600000,2911.4774231856063,1382.082922376783,110,1384.6629366087664,20
37,3700000,2886.3560485386847,1485.1360889917305,106,1396.1555597285023,22
38,3800000,2919.289768282097,1414.92371861862,107,1537.2277322384705,20
39,3900000,2916.6572828701514,1407.583263227252,110,1158.2331196420607,23
40,4000000,2968.1081986752174,1415.9544158873694,107,1309.708162993649,22
