iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,22206.107620025283,3784.897432056824,0.8020099
2,40000,-200.0,-200.0,100,100,22101.41370930273,2037.4776974877004,0.6040098999999999
3,60000,-200.0,-200.0,100,100,17253.454661166426,1944.326543777371,0.4060099
4,80000,-200.0,-200.0,100,100,22063.09431177725,2053.226128752134,0.2080099
5,100000,-200.0,-197.4554455445545,100,101,22248.318436772373,2066.71104015828,0.0100098999999999
6,120000,-200.0,-199.77,100,100,22223.726941389345,2072.6149667399814,0.01
7,140000,-200.0,-197.1980198019802,100,101,22141.49391717159,2069.7942153827057,0.01
8,160000,-200.0,-198.12,100,100,22272.63477194653,2076.7731765774047,0.01
9,180000,-200.0,-190.75,100,104,22200.7869184382,2003.823843940056,0.01
10,200000,-200.0,-182.5321100917431,100,109,22218.5538155504,2004.9242961677528,0.01
11,220000,-200.0,-148.11111111111111,100,135,22280.97437891598,1986.34567292916,0.01
12,240000,-151.6030534351145,-154.93023255813952,131,129,22045.416196201288,1993.398285485516,0.01
13,260000,-139.2937062937063,-163.672131147541,143,122,22225.038505016662,2003.0574352208296,0.01
14,280000,-135.08163265306123,-144.4855072463768,147,138,22258.332904951883,1997.2855180133663,0.01
15,300000,-119.59880239520956,-141.60283687943263,167,141,18290.660448204257,1449.4035844371103,0.01
16,320000,-122.1963190184049,-133.08666666666667,163,150,22448.59230551111,1976.8975412067468,0.01
17,340000,-141.47517730496455,-127.97435897435898,141,156,23354.89819535955,2006.8868787702247,0.01
18,360000,-139.34965034965035,-122.59509202453988,143,163,23434.7317540017,2041.5440636603648,0.01
19,380000,-119.96385542168674,-126.5126582278481,166,158,23288.20649475334,2029.8480407781483,0.01
20,400000,-125.32075471698111,-123.34567901234568,159,162,23351.32189183174,2012.358502301097,0.01
21,420000,-113.42045454545456,-113.93142857142855,176,175,23481.37781624753,2028.408484356172,0.01
22,440000,-113.78857142857144,-110.9888888888889,175,180,23191.168651765143,2024.668850960904,0.01
23,460000,-122.44171779141104,-109.08196721311477,163,183,22812.522085371904,2017.629238444386,0.01
24,480000,-114.64367816091954,-110.63333333333334,174,180,22264.30353705076,1964.0694509491889,0.01
25,500000,-118.6904761904762,-105.52910052910052,168,189,22399.73461869285,2000.5633884585757,0.01
26,520000,-200.0,-105.49468085106383,100,188,22271.75160347284,1989.5256794955844,0.01
27,540000,-131.43421052631578,-142.21428571428572,152,140,22095.43112597744,1995.2275784429648,0.01
28,560000,-107.64864864864865,-118.51190476190476,185,168,22356.87049904082,1984.4915787392165,0.01
29,580000,-143.3956834532374,-119.1497005988024,139,167,22248.41340056585,1997.7388656576895,0.01
30,600000,-127.51282051282053,-122.15337423312884,156,163,22297.980204575317,1986.145771060944,0.01
31,620000,-123.3395061728395,-118.11834319526628,162,169,22102.960858812374,1981.7188379285449,0.01
32,640000,-111.01666666666668,-108.19021739130434,180,184,22228.690771238573,1967.1029047503628,0.01
33,660000,-132.19867549668874,-107.4462365591398,151,186,22553.56733016344,1969.8781422251157,0.01
34,680000,-112.45762711864408,-107.3225806451613,177,186,22162.09864020016,1964.2622285317905,0.01
35,700000,-111.73595505617978,-110.28729281767956,178,181,22276.777803543013,1956.6854099949328,0.01
36,720000,-165.73333333333332,-112.14689265536722,120,177,22255.82337194401,1958.3668248862248,0.01
37,740000,-191.68269230769232,-107.7891891891892,104,185,22215.01201918713,1961.470567856344,0.01
38,760000,-109.86813186813188,-108.1413043478261,182,184,22224.17567787276,1958.285200453758,0.01
39,780000,-113.5056818181818,-107.36559139784946,176,186,22423.046640535416,1949.762246766651,0.01
40,800000,-113.52272727272728,-103.29533678756476,176,193,22277.64668038833,1946.2112110624096,0.01
41,820000,-119.5688622754491,-105.70899470899472,167,189,22261.069296951628,1953.276823209845,0.01
42,840000,-108.29347826086956,-105.03174603174604,184,189,22250.352824122787,1957.764659434128,0.01
43,860000,-106.82352941176472,-104.3089005235602,187,191,22438.77155126256,1955.7910602671973,0.01
44,880000,-115.75581395348836,-105.9308510638298,172,188,22253.66071049433,1951.0702452329,0.01
45,900000,-125.27044025157232,-107.08064516129032,159,186,22286.913405706477,1953.0335951668687,0.01
46,920000,-141.63120567375887,-115.09248554913296,141,173,22295.830270833267,1946.4786626874493,0.01
47,940000,-123.8136645962733,-114.58045977011494,161,174,22181.85558284431,1967.276378234384,0.01
48,960000,-119.11377245508982,-114.13714285714286,167,175,22076.37947800116,2001.7528172390184,0.01
49,980000,-128.12820512820514,-111.79775280898876,156,178,22235.202936045025,1999.545661235308,0.01
50,1000000,-123.29813664596271,-113.1875,161,176,21985.786898906907,1998.8073312537615,0.01
