iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,624.3178973717146,1581.387283236994,799,346,1270.1806279028349,530.3982062146808,0.8020009899999999,-0.0452601224771561,-0.0452601224771561,1.045260122477156
2,2000000,2513.623188405797,2009.1666666666667,276,348,1226.821134327561,458.561377948718,0.55450099,0.0744715097693714,0.0744715097693714,0.9255284902306286
3,3000000,2802.830882352941,2352.4418604651164,272,344,1300.9037681796017,453.73535472292514,0.30700099,0.0927995742801065,0.0927995742801065,0.9072004257198936
4,4000000,3053.981900452489,2653.9076923076923,221,325,1191.0346383381466,451.0012001654609,0.0595009899999999,0.1087158592130605,0.1087158592130605,0.8912841407869394
5,5000000,3378.230452674897,2972.751677852349,243,298,1215.9722562225074,442.0270656490282,0.01,0.1292645807962798,0.1292645807962798,0.8707354192037202
6,6000000,2695.5115511551157,3259.751773049645,303,282,1162.2264859952393,442.28718595003886,0.01,0.0859983872210852,0.0859983872210852,0.9140016127789148
7,7000000,4180.574712643678,3735.133079847909,174,263,1224.7783993459773,449.8452138410751,0.01,0.1801118357770321,0.1801118357770321,0.8198881642229678
8,8000000,4160.846560846561,4253.333333333333,189,237,1139.8143656487262,443.0841676088296,0.01,0.178861596428693,0.178861596428693,0.821138403571307
9,9000000,4392.355371900827,4382.689075630252,242,238,1173.9983742270897,445.381716700102,0.01,0.1935330886213648,0.1935330886213648,0.8064669113786351
10,10000000,4035.5102040816328,4502.212765957447,196,235,1147.0760742049406,446.0863249628348,0.01,0.1709186098470568,0.1709186098470568,0.8290813901529432
11,11000000,4485.338345864661,4678.193832599119,133,227,1241.43605844611,444.8822796282077,0.01,0.1994257324924529,0.1994257324924529,0.8005742675075471
12,12000000,5230.575916230367,4907.30593607306,191,219,1196.8116248065985,442.5151393114066,0.01,0.2466539444361587,0.2466539444361587,0.7533460555638413
13,13000000,4940.3125,5066.822429906542,160,214,1191.4222287373263,441.2531762730464,0.01,0.2282589752527012,0.2282589752527012,0.7717410247472987
14,14000000,6007.039106145251,4979.259259259259,179,216,1353.6636794199094,435.40705445684654,0.01,0.2958610289391458,0.2958610289391458,0.7041389710608542
15,15000000,4814.784688995215,5432.598039215686,209,204,1403.6426978037416,434.0677871486224,0.01,0.2203038555717998,0.2203038555717998,0.7796961444282002
16,16000000,4905.095541401274,5210.516431924882,157,213,1338.5186529387868,433.2335799134858,0.01,0.226027158110287,0.226027158110287,0.7739728418897129
17,17000000,4949.866071428572,5162.910798122066,224,213,1195.0113391930506,433.7124103592398,0.01,0.2288644172140163,0.2288644172140163,0.7711355827859836
18,18000000,4189.176470588235,5485.625,255,208,1332.0725661144068,437.2231631398108,0.01,0.180656958115798,0.180656958115798,0.8193430418842019
19,19000000,4481.455696202532,5424.926829268293,158,205,1224.3631580204178,438.55319994519687,0.01,0.1991796759214507,0.1991796759214507,0.8008203240785493
20,20000000,5605.852272727273,5386.952380952381,176,210,1214.033312867214,444.3308278210756,0.01,0.2704364696427183,0.2704364696427183,0.7295635303572817
21,21000000,2372.427536231884,5557.246376811594,276,207,1202.05085263872,448.4148971548847,0.01,0.0655234662842221,0.0655234662842221,0.9344765337157778
22,22000000,5363.146853146854,5641.940298507463,143,201,1196.0122427880983,445.6201778725968,0.01,0.2550554107003931,0.2550554107003931,0.7449445892996069
23,23000000,5767.761194029851,5672.25,134,200,1178.4721706225296,445.3281585682278,0.01,0.280697182675614,0.280697182675614,0.7193028173243861
24,24000000,6028.764705882353,5637.920792079208,170,202,1209.931707347633,443.2208888075948,0.01,0.2972378532832062,0.2972378532832062,0.7027621467167937
25,25000000,6952.564102564103,5608.823529411765,156,204,1179.9277563360445,451.6953977927571,0.01,0.3557821288737984,0.3557821288737984,0.6442178711262015
