datetime,black,white,game,game_result,game_length
2023-06-01 10:09:40,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,0,W+6.5,118
2023-06-01 10:09:16,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,1,W+2.5,107
2023-06-01 10:11:23,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,2,W+13.5,162
2023-06-01 10:08:12,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,3,W+4.5,58
2023-06-01 10:09:09,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,4,W+2.5,83
2023-06-01 10:09:21,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,5,W+5.5,92
2023-06-01 10:09:14,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,6,W+3.5,84
2023-06-01 10:10:34,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,7,B+3.5,119
2023-06-01 10:09:46,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,8,W+1.5,91
2023-06-01 10:10:02,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,9,B+3.5,103
2023-06-01 10:08:06,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,10,W+2.5,44
2023-06-01 10:12:34,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,11,B+14.5,162
2023-06-01 10:08:43,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,12,W+2.5,54
2023-06-01 10:10:58,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,13,B+8.5,115
2023-06-01 10:11:47,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,14,B+3.5,114
2023-06-01 10:10:30,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,15,B+3.5,90
2023-06-01 10:12:11,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,16,B+3.5,121
2023-06-01 10:10:52,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,17,B+1.5,93
2023-06-01 10:12:34,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,18,B+1.5,98
2023-06-01 10:11:29,./checkpoints/go/9x9_11b128/training_steps_154000.ckpt,./checkpoints/go/9x9_11b128/training_steps_153000.ckpt,19,B+3.5,75
