datetime,black,white,game,game_result,game_length
2023-05-31 20:23:16,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,0,W+9.5,86
2023-05-31 20:23:17,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,1,W+0.5,84
2023-05-31 20:23:32,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,2,W+5.5,97
2023-05-31 20:23:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,3,W+17.5,90
2023-05-31 20:23:15,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,4,B+1.5,70
2023-05-31 20:23:17,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,5,W+0.5,63
2023-05-31 20:23:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,6,B+0.5,68
2023-05-31 20:23:37,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,7,W+19.5,162
2023-05-31 20:23:30,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,8,W+16.5,90
2023-05-31 20:23:24,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,9,W+1.5,100
2023-05-31 20:23:24,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,10,B+32.5,104
2023-05-31 20:23:46,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,11,B+12.5,123
2023-05-31 20:23:18,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,12,B+4.5,61
2023-05-31 20:23:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,13,W+19.5,162
2023-05-31 20:23:18,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,14,B+4.5,61
2023-05-31 20:23:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,15,B+4.5,64
2023-05-31 20:23:32,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,16,B+7.5,88
2023-05-31 20:23:28,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,17,B+3.5,66
2023-05-31 20:23:30,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,18,W+5.5,66
2023-05-31 20:23:50,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,19,W+0.5,98
2023-05-31 20:23:46,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,20,W+1.5,90
2023-05-31 20:23:32,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,21,B+4.5,61
2023-05-31 20:23:44,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,22,W+4.5,78
2023-05-31 20:23:34,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,23,W+3.5,72
2023-05-31 20:23:40,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,24,B+22.5,66
2023-05-31 20:23:39,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,25,B+3.5,52
2023-05-31 20:24:00,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,26,W+19.5,162
2023-05-31 20:23:45,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,27,B+5.5,92
2023-05-31 20:23:48,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,28,B+4.5,61
2023-05-31 20:23:52,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,29,B+0.5,110
2023-05-31 20:23:55,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,30,B+11.5,83
2023-05-31 20:23:52,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,31,W+2.5,92
2023-05-31 20:24:05,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,32,W+2.5,102
2023-05-31 20:23:51,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,33,B+2.5,80
2023-05-31 20:23:57,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,34,W+8.5,99
2023-05-31 20:23:52,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,35,B+0.5,68
2023-05-31 20:24:24,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,36,W+19.5,162
2023-05-31 20:23:59,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,37,W+0.5,87
2023-05-31 20:24:02,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,38,W+3.5,72
2023-05-31 20:24:06,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,39,B+15.5,106
2023-05-31 20:24:08,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,40,W+7.5,108
2023-05-31 20:24:01,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,41,B+8.5,65
2023-05-31 20:24:07,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,42,W+1.5,76
2023-05-31 20:24:08,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,43,W+4.5,78
2023-05-31 20:24:12,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,44,B+1.5,96
2023-05-31 20:24:10,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,45,W+1.5,90
2023-05-31 20:24:11,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,46,W+4.5,100
2023-05-31 20:24:14,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,47,W+5.5,106
2023-05-31 20:24:15,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,48,W+3.5,88
2023-05-31 20:24:20,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_187000.ckpt,49,W+7.5,120
