iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,251.6582278481013,26.857335127860026,79,743,31982.557634159748,2177.6748169494986,0.8020099
2,40000,214.0967741935484,52.87301587301587,93,378,33214.15529772184,2406.3102522754643,0.6040098999999999
3,60000,411.5208333333333,117.71005917159763,48,169,33492.613709772755,2395.582712785114,0.4060099
4,80000,334.4237288135593,326.72131147540983,59,61,33265.75826995847,2218.991658097297,0.2080099
5,100000,486.9268292682927,472.8571428571428,41,42,33378.883158659795,2254.428401466646,0.0100098999999999
6,120000,347.49122807017545,162.02459016393442,57,122,33622.68596592225,2287.737071458177,0.01
7,140000,500.0,383.21153846153845,40,52,33319.18678407147,2264.2952356528426,0.01
8,160000,173.0695652173913,412.6875,115,48,33192.84180898175,2233.5061756022847,0.01
9,180000,500.0,153.7751937984496,40,129,33118.91507414713,2218.9912462111224,0.01
10,200000,500.0,394.3,40,50,33277.76429223456,2194.3212560506604,0.01
11,220000,108.47826086956522,132.09271523178808,184,151,33057.64229351108,2193.767201547324,0.01
12,240000,177.65178571428572,104.54973821989527,112,191,33508.47958714447,2188.190735912436,0.01
13,260000,500.0,379.96153846153845,40,52,33855.74497036326,2179.730062322841,0.01
14,280000,500.0,453.7906976744186,40,43,33527.454557145065,2175.0685775033658,0.01
15,300000,108.0054054054054,158.25396825396825,185,126,32996.131729849614,2172.737538387696,0.01
16,320000,500.0,326.39344262295083,40,61,33444.37171315156,2175.749178785264,0.01
17,340000,500.0,392.04,40,50,33152.942866724814,2149.7838961340344,0.01
18,360000,339.5,127.77777777777776,58,153,33252.29427778531,2150.285537937917,0.01
19,380000,159.56,136.22602739726028,125,146,33241.20820569968,2158.9729432018444,0.01
20,400000,500.0,105.2872340425532,40,188,33253.526808778326,2168.767460454698,0.01
21,420000,411.0208333333333,462.09302325581393,48,43,33371.90786601753,2185.3862249547337,0.01
22,440000,500.0,139.84615384615384,40,143,33140.27065456959,2199.353102820345,0.01
23,460000,284.45714285714286,193.7745098039216,70,102,33956.206229206255,2192.209819241135,0.01
24,480000,488.875,160.78225806451613,40,124,33297.4545491095,2189.019344627711,0.01
25,500000,167.63025210084032,181.8181818181818,119,110,33132.38739175354,2181.8834402064163,0.01
26,520000,149.46616541353384,92.27314814814817,133,216,33153.18016791973,2178.4742267319743,0.01
27,540000,500.0,72.35897435897436,40,273,32916.03389499734,2176.1933641467526,0.01
28,560000,168.17796610169492,123.11180124223604,118,161,33152.64605267128,2178.392995335324,0.01
29,580000,267.5945945945946,232.4,74,85,33327.36323612584,2205.338014466999,0.01
30,600000,170.83620689655172,90.76818181818182,116,220,33239.144621799336,2222.7105462959294,0.01
31,620000,500.0,85.4353448275862,40,232,33701.15782400017,2224.142399729651,0.01
32,640000,470.95238095238096,94.9278846153846,42,208,33266.05489960268,2206.635411976071,0.01
33,660000,207.78125,85.14957264957265,96,234,33217.68507693543,2193.6673366417936,0.01
34,680000,84.38818565400844,99.795,237,200,33176.77610809977,2196.706728158857,0.01
35,700000,500.0,100.5897435897436,40,195,33087.32581233384,2200.5125412905995,0.01
36,720000,113.27272727272728,144.68115942028984,176,138,32973.01532280107,2214.1872069788847,0.01
37,740000,77.0965250965251,97.6372549019608,259,204,33179.88069847588,2248.350759819529,0.01
38,760000,500.0,118.85714285714286,40,168,34088.5703825639,2259.9392804712047,0.01
39,780000,173.8684210526316,237.6190476190476,114,84,33307.18231016926,2257.665640466628,0.01
40,800000,133.41610738255034,85.67965367965368,149,231,33239.890737493166,2247.734724880508,0.01
41,820000,280.01408450704224,170.75213675213675,71,117,33310.5604576524,2241.1187056428557,0.01
42,840000,500.0,130.48344370860926,40,151,33155.37231450733,2236.908033226844,0.01
43,860000,443.6818181818182,220.3,44,90,33383.32112891069,2234.4518628886594,0.01
44,880000,229.8390804597701,105.02105263157895,87,190,33221.32282632952,2233.370587067662,0.01
45,900000,117.12941176470588,227.13636363636363,170,88,32919.66672162197,2233.484877441312,0.01
46,920000,108.4836956521739,100.5858585858586,184,198,33107.25032161708,2222.5380510529817,0.01
47,940000,9.782778864970648,168.05882352941177,2044,119,32069.207299152156,2215.514931700226,0.01
48,960000,210.75531914893617,150.34848484848484,94,132,33227.26718927427,2214.916028349352,0.01
49,980000,458.7674418604651,141.5177304964539,43,141,33092.27710820499,2215.974035977309,0.01
50,1000000,30.251896813353564,154.97674418604652,659,129,32944.978096259474,2219.6872170908864,0.01
