datetime,black,white,game,game_result,game_length
2023-05-31 17:07:43,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,0,W+3.5,112
2023-05-31 17:07:40,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,1,W+6.5,78
2023-05-31 17:07:38,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,2,W+3.5,76
2023-05-31 17:07:34,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,3,W+6.5,62
2023-05-31 17:07:37,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,4,B+5.5,75
2023-05-31 17:07:33,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,5,W+0.5,60
2023-05-31 17:07:40,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,6,W+23.5,95
2023-05-31 17:07:40,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,7,B+1.5,85
2023-05-31 17:07:42,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,8,W+0.5,89
2023-05-31 17:07:59,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,9,B+3.5,119
2023-05-31 17:07:45,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,10,W+11.5,102
2023-05-31 17:07:39,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,11,B+12.5,71
2023-05-31 17:07:45,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,12,W+6.5,85
2023-05-31 17:07:36,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_145000.ckpt,13,B+7.5,67
