iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,1064.126762760822,-104.8907012250161,704.1875,111.57815873571235,69
2,200000,1081.0009613172315,490.13068729026725,140.625,811.8280727488425,26
3,300000,1099.7652310756384,1022.3072718774366,132.375,1607.4257509402364,23
4,400000,1105.757986870569,1704.3032187178117,129.5625,1930.5749242464667,28
5,500000,1096.5260422030874,2366.9246196647564,120.25,2306.8329330654265,26
6,600000,1077.901230475789,2687.0090711749885,113.5,2400.2706896651384,24
7,700000,1091.4530479232385,2778.164946721274,111.9375,2397.327670381979,27
8,800000,1104.3939401684797,2816.946719545611,113.0,3086.1238628075225,22
9,900000,1103.2764855705705,2904.6746419557567,109.6875,2335.87678651362,26
10,1000000,1108.3943492116746,3014.491642547303,108.0625,2885.8728883505846,23
11,1100000,1105.5793054298595,3079.9297641689304,107.5625,3006.710079610771,23
12,1200000,1102.3251588984974,2950.426646858278,110.625,2987.8857625943983,25
13,1300000,1104.438149543948,3052.0912870335687,109.5,3077.3872695117684,22
14,1400000,1099.6361710517976,3053.4798457635975,108.5,3508.03785896187,21
15,1500000,1099.6798768764047,3182.060907877513,107.125,2731.611393964144,25
16,1600000,1113.8277692270685,3092.059040072965,108.375,3386.5173727481238,22
17,1700000,1104.7601123451918,3167.848619506951,107.875,3089.841623426464,22
18,1800000,1084.4673011006096,3252.4747520331875,106.625,3242.489164869677,21
19,1900000,1097.4477703966677,3288.1631771697776,105.875,3550.53614100301,20
20,2000000,1099.7810846311559,3213.3932093355324,107.3125,3391.447596539021,21
21,2100000,1078.3527377062187,3026.933424209252,111.0,2925.695977033187,23
22,2200000,1107.0496110814415,2960.204678365711,112.125,2807.7129867554763,24
23,2300000,1103.4620939687775,3030.3981376383445,112.5625,3244.1469541586926,22
24,2400000,1096.952151053309,3005.3095611896906,113.75,2789.3815128683177,25
25,2500000,1115.033548849969,3136.139456469299,109.8125,2941.93834331325,25
26,2600000,1098.4816792980748,3097.2732906372016,110.375,3338.806164312501,22
27,2700000,1103.6412632528327,3188.096908907216,110.75,3450.4647070298133,22
28,2800000,1091.3071351414455,3159.79335427309,110.625,3495.330031852992,21
29,2900000,1100.0391646768096,3070.996665406872,111.6875,3258.6252167927673,21
30,3000000,1113.5021239760522,3146.300270164539,108.1875,3422.646783157856,22
31,3100000,1117.3417225551775,3220.7576775132984,108.125,3117.098180465307,22
32,3200000,1099.380193874058,3157.5543986585267,108.875,3328.212512751707,22
33,3300000,1093.2437706238074,3060.766709786996,112.75,3444.8148759072687,21
34,3400000,1106.645754424891,3136.2904485370236,109.75,3319.419351462921,22
35,3500000,1097.5164193635367,3084.050731438959,111.9375,2898.2508960011323,26
36,3600000,1090.6358604029595,3169.797240405068,110.0,3279.0631544545677,21
37,3700000,1097.7260314140756,3286.3058786593506,106.875,3629.602244273812,21
38,3800000,1078.7479037293733,3420.463723039292,104.9375,3422.374865517657,21
39,3900000,1080.967436059571,3436.8693540236386,105.9375,3493.7528725722873,22
40,4000000,1083.916801921955,3316.4761115473884,107.625,2978.737371128411,25
