iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,22314.3617923607,2159.59249060701,0.8020099
2,40000,-200.0,-200.0,100,100,22412.190614432388,2157.809623143115,0.6040098999999999
3,60000,-200.0,-200.0,100,100,22367.92412123598,2152.0939889792994,0.4060099
4,80000,-200.0,-200.0,100,100,22456.58972220905,2104.835093815157,0.2080099
5,100000,-200.0,-200.0,100,100,22486.990292312417,2039.8126115496368,0.0100098999999999
6,120000,-200.0,-200.0,100,100,22422.12171551028,2053.2382208233626,0.01
7,140000,-200.0,-199.71,100,100,22419.821008625957,2048.11742983852,0.01
8,160000,-200.0,-200.0,100,100,22650.184240842253,2062.966641016995,0.01
9,180000,-200.0,-200.0,100,100,22441.787056333997,2062.958123856886,0.01
10,200000,-200.0,-200.0,100,100,22495.76416571188,2023.7128107429655,0.01
11,220000,-200.0,-200.0,100,100,22546.71852843478,1980.030586063113,0.01
12,240000,-200.0,-200.0,100,100,22418.60825909816,1967.89934177232,0.01
13,260000,-200.0,-200.0,100,100,22418.20669368958,1972.863239701564,0.01
14,280000,-200.0,-200.0,100,100,22519.19680740188,1984.1632439228829,0.01
15,300000,-200.0,-200.0,100,100,22486.156456800025,1986.459144115229,0.01
16,320000,-200.0,-199.71,100,100,22495.8513600838,1981.4015664688557,0.01
17,340000,-200.0,-199.2,100,100,22510.482152331355,1973.4357072577784,0.01
18,360000,-200.0,-200.0,100,100,22518.936153708117,1973.0516102647052,0.01
19,380000,-200.0,-200.0,100,100,22375.61123891024,1958.856661074883,0.01
20,400000,-200.0,-199.43,100,100,22450.267801946506,1945.5515580996196,0.01
21,420000,-200.0,-200.0,100,100,22383.35910420995,1940.4537406195564,0.01
22,440000,-200.0,-200.0,100,100,22475.25001027116,1940.721452147412,0.01
23,460000,-200.0,-200.0,100,100,22583.134868136876,1942.9893255978616,0.01
24,480000,-200.0,-199.4,100,100,22478.28545924604,1949.949738597653,0.01
25,500000,-200.0,-200.0,100,100,22303.2256792906,1947.005820813019,0.01
26,520000,-200.0,-200.0,100,100,22390.77377240096,1949.2310760917485,0.01
27,540000,-200.0,-200.0,100,100,22521.56114606448,1944.0808246470265,0.01
28,560000,-200.0,-200.0,100,100,22473.608334358432,1926.7125143592648,0.01
29,580000,-200.0,-197.3762376237624,100,101,22554.259209908887,1936.823317432696,0.01
30,600000,-200.0,-200.0,100,100,22585.979740198127,1944.7301641190988,0.01
31,620000,-200.0,-200.0,100,100,22538.375172969198,1941.7102529559509,0.01
32,640000,-200.0,-199.49,100,100,22432.723874134324,1938.4479113993411,0.01
33,660000,-200.0,-200.0,100,100,22418.39061288011,1925.1267087741976,0.01
34,680000,-200.0,-200.0,100,100,22581.081063565623,1924.0153395436064,0.01
35,700000,-200.0,-200.0,100,100,22478.529508906184,1927.7611717827924,0.01
36,720000,-200.0,-200.0,100,100,22606.19484678192,1924.225229460532,0.01
37,740000,-200.0,-200.0,100,100,22426.32709065741,1921.0275208601204,0.01
38,760000,-200.0,-200.0,100,100,22503.973926120823,1923.624776407277,0.01
39,780000,-200.0,-200.0,100,100,22440.91658424581,1921.636569994072,0.01
40,800000,-200.0,-200.0,100,100,22468.181479775896,1920.9805307948905,0.01
41,820000,-200.0,-200.0,100,100,22343.902148005152,1906.3207371793585,0.01
42,840000,-200.0,-200.0,100,100,22146.33620176864,1898.556209440008,0.01
43,860000,-200.0,-200.0,100,100,22248.73059589633,1894.474004815909,0.01
44,880000,-200.0,-200.0,100,100,22398.08702418477,1880.7357024757705,0.01
45,900000,-200.0,-200.0,100,100,20558.86938602921,1883.9111266402851,0.01
46,920000,-200.0,-200.0,100,100,18477.921874011336,1674.1581360603354,0.01
47,940000,-200.0,-200.0,100,100,18299.966475284047,1675.2214401428396,0.01
48,960000,-200.0,-200.0,100,100,18282.731162465392,1670.566078619461,0.01
49,980000,-200.0,-200.0,100,100,18295.822244494007,1656.1938926899202,0.01
50,1000000,-200.0,-200.0,100,100,18227.976671722176,1661.557581061104,0.01
