iteration,step,total_step,train_step_rate,train_episode_return,train_episode_visited_rooms,train_num_episodes,eval_episode_return,eval_episode_visited_rooms,eval_num_episodes
45,11520000,368640000,73.95173531477032,3493.1906852968505,6.751623661421731,26.875,3260.0,6.4,20
46,11776000,376832000,73.79455122022004,3482.2894802585206,6.79821870911848,26.8125,3050.0,6.428571428571429,14
47,12032000,385024000,74.24746926661159,3426.5780845364097,6.717332070285828,25.9375,3631.25,6.8125,16
48,12288000,393216000,73.99337189884646,3531.913292823736,6.898136229790325,25.3125,3655.5555555555557,6.851851851851852,27
49,12544000,401408000,74.37244116939695,3446.9216202979787,6.763155753515807,24.15625,3381.25,7.25,16
50,12800000,409600000,73.95716264416657,3523.1373965855555,6.805992408098679,25.78125,3680.0,7.0,15
51,13056000,417792000,73.41898077779305,3613.513020331916,6.8864974211837495,25.0,3900.0,7.25,16
52,13312000,425984000,73.84106307141379,3650.4445884228494,6.948904766730854,23.84375,3700.0,7.066666666666666,15
53,13568000,434176000,74.51532837317733,3415.102328707343,6.784667176161522,23.90625,3194.7368421052633,6.7368421052631575,19
54,13824000,442368000,74.63910617177041,2897.8386270264104,6.3118567439415045,25.90625,3478.9473684210525,7.052631578947368,19
55,14080000,450560000,73.95551951156708,3486.25700479405,6.7474787381148165,26.3125,3800.0,7.05,20
56,14336000,458752000,72.12049101190932,3674.7885784927116,6.283078200477503,39.5625,3800.0,6.580645161290323,31
57,14592000,466944000,72.04698916599631,4158.666183943506,6.93123782517179,38.53125,5200.0,7.46875,32
58,14848000,475136000,71.71045118264314,6188.655716505338,7.7792370131914295,45.8125,6828.571428571428,7.942857142857143,35
59,15104000,483328000,71.40390194362588,6425.796483126975,7.803870860459158,44.75,6921.0526315789475,8.0,38
60,15360000,491520000,71.6368416047494,6687.116950062882,7.9722843454345895,48.0,6141.025641025641,7.589743589743589,39
61,15616000,499712000,71.3490363262083,6569.675621961471,7.911856514403421,45.90625,6651.428571428572,7.914285714285715,35
62,15872000,507904000,70.56772087369464,6574.835120823582,7.840783929842957,48.0625,6067.64705882353,7.647058823529412,34
63,16128000,516096000,72.1859938861968,6637.663379125947,7.935582967633287,44.375,6544.827586206897,7.689655172413793,29
64,16384000,524288000,72.78375693029334,6627.9339210250255,7.96005174616004,43.8125,6914.285714285715,8.057142857142857,35
65,16640000,532480000,72.33657716443517,6718.089305188987,7.921972764460637,44.75,7000.0,8.03125,32
66,16896000,540672000,72.13669113969496,6630.777428606256,7.854792380471476,44.8125,5993.75,7.25,32
67,17152000,548864000,72.65357662767994,6695.348088885249,7.896547001332571,46.25,6477.777777777777,7.777777777777778,18
68,17408000,557056000,71.52438125810482,6789.544959954363,8.021148429265779,46.625,6911.764705882353,8.176470588235293,34
69,17664000,565248000,72.44938259932071,6812.6522326780505,8.001727074056575,45.875,6578.125,7.6875,32
70,17920000,573440000,72.72626660406894,6695.7845554496,8.156479436923817,37.59375,6168.181818181818,8.227272727272727,22
71,18176000,581632000,71.86982822211995,5302.804454099736,7.301124717836884,34.21875,5329.62962962963,7.2592592592592595,27
72,18432000,589824000,71.9789095902807,6230.494192710767,8.269518763749687,36.21875,6884.615384615385,9.038461538461538,26
73,18688000,598016000,71.75197163060045,6502.872188668356,8.608230363272085,35.71875,6833.333333333333,8.833333333333334,18
74,18944000,606208000,70.47611321501682,6564.735333359446,8.497197063444244,33.09375,7000.0,9.12,25
75,19200000,614400000,73.01018151742652,6850.317990317506,8.696502962160498,35.15625,7000.0,8.892857142857142,28
76,19456000,622592000,72.31544443353009,6642.250037204707,8.586019080000112,35.03125,7000.0,9.0,23
77,19712000,630784000,72.45566487977715,6627.708936578145,8.653501270569688,35.0625,6782.142857142857,8.357142857142858,28
