iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,6.252032520325203,1.294985250737463,615,1356,1123.1609597409015,263.0432386500521,0.8200008999999999,0.158056684733514,0.158056684733514,0.841943315266486
2,2000000,12.517711171662125,3.407826982492276,367,971,1038.6635224065174,208.5031412648336,0.5950008999999999,0.3756149712382682,0.3756149712382682,0.6243850287617317
3,3000000,48.57692307692308,8.006359300476948,182,629,1071.726126161078,205.66315117268587,0.3700008999999999,1.6276709401709402,1.0,0.0
4,4000000,68.35374149659864,24.04360465116279,147,344,1072.2238173804085,203.357830907105,0.1450009,2.3143660241874526,1.0,0.0
5,5000000,113.96694214876032,56.013953488372096,121,215,1115.8655619173323,211.3997534684568,0.1,3.8981577134986223,1.0,0.0
6,6000000,129.76377952755905,69.85567010309278,127,194,1119.5797963327443,213.77303087054293,0.1,4.446659011373579,1.0,0.0
7,7000000,121.1970802919708,85.22751322751323,137,189,1031.992522698563,204.9915883325297,0.1,4.149204176804542,1.0,0.0
8,8000000,198.10377358490567,89.74869109947645,106,191,1052.85202099738,186.9948481763604,0.1,6.819575471698114,1.0,0.0
9,9000000,210.46153846153845,86.56930693069307,91,202,1021.3256908653678,225.06916129064803,0.1,7.24866452991453,1.0,0.0
10,10000000,142.40495867768595,70.44927536231884,121,207,1127.4577405180053,243.9636514576751,0.1,4.885588842975207,1.0,0.0
11,11000000,170.27777777777777,79.06572769953051,90,213,1056.8659663081276,243.0978176128312,0.1,5.853395061728395,1.0,0.0
12,12000000,236.8041237113402,90.36363636363636,97,198,1182.9864810364986,248.28950346776904,0.1,8.16333762886598,1.0,0.0
13,13000000,260.8285714285714,115.64088397790056,105,181,1048.7757438137412,250.01024044569732,0.1,8.997519841269842,1.0,0.0
14,14000000,138.0375939849624,154.96022727272728,133,176,1079.3721386424616,223.10104342333688,0.1,4.7339442355889725,1.0,0.0
15,15000000,315.0,147.0406976744186,73,172,1051.9738595874958,226.3490901748966,0.1,10.878472222222223,1.0,0.0
16,16000000,136.35664335664336,140.3988764044944,143,178,1015.299825387417,229.1153130268671,0.1,4.675577894327895,1.0,0.0
17,17000000,309.9871794871795,158.0561797752809,78,178,1144.7073198691587,239.68906507320875,0.1,10.704415954415955,1.0,0.0
18,18000000,321.6666666666667,152.32022471910113,60,178,1088.15429339611,236.468155905215,0.1,11.109953703703704,1.0,0.0
19,19000000,324.22727272727275,138.4918918918919,66,185,1142.5055221782488,226.9266243163459,0.1,11.198863636363637,1.0,0.0
20,20000000,295.9625,155.8125,80,176,1166.0532236624406,240.33127004651385,0.1,10.217447916666666,1.0,0.0
21,21000000,328.04,170.2058823529412,75,170,1176.4753818949785,234.94166956955232,0.1,11.33125,1.0,0.0
22,22000000,339.9278350515464,181.7514450867052,97,173,1129.00477499077,232.15618038981043,0.1,11.744022050400917,1.0,0.0
23,23000000,234.44915254237287,175.2840909090909,118,176,1088.8608749238565,242.524420621123,0.1,8.08156779661017,1.0,0.0
24,24000000,339.8588235294118,160.40116279069767,85,172,1144.499153444683,225.35768277489595,0.1,11.741625816993464,1.0,0.0
25,25000000,315.5632183908046,169.55172413793105,87,174,1141.7544291418403,221.0008285848136,0.1,10.898028416347382,1.0,0.0
26,26000000,322.9325842696629,168.36065573770492,89,183,1040.7484720243233,226.925082460296,0.1,11.153909176029964,1.0,0.0
27,27000000,344.60215053763443,154.73076923076923,93,182,1140.5127244849446,225.1525689346375,0.1,11.90632467144564,1.0,0.0
28,28000000,351.4925373134328,188.23076923076923,67,169,1072.8722491273331,225.7174244488153,0.1,12.145574212271972,1.0,0.0
29,29000000,364.8333333333333,168.55747126436782,54,174,1098.8449510697546,213.21577103637765,0.1,12.608796296296296,1.0,0.0
30,30000000,262.4157303370786,180.54437869822485,89,169,1115.6024168955466,247.9918523867896,0.1,9.052629525593009,1.0,0.0
31,31000000,324.8933333333333,152.36363636363637,75,187,1099.5292048445908,233.50199654731432,0.1,11.22199074074074,1.0,0.0
32,32000000,348.2121212121212,187.03550295857988,66,169,1116.08547182895,233.0850008752413,0.1,12.031670875420875,1.0,0.0
33,33000000,351.0,186.44252873563215,69,174,998.783584987478,222.23456838880173,0.1,12.12847222222222,1.0,0.0
34,34000000,369.9848484848485,188.51724137931035,66,174,879.5307595068128,213.40002897549107,0.1,12.787668350168351,1.0,0.0
35,35000000,366.6666666666667,178.2840909090909,84,176,1136.5977911304692,218.5867110060917,0.1,12.672453703703704,1.0,0.0
36,36000000,310.8205128205128,162.9608938547486,78,179,1128.1934573626484,244.99585809923445,0.1,10.73335113960114,1.0,0.0
37,37000000,344.17808219178085,187.04624277456648,73,173,926.288496376534,233.9958503807275,0.1,11.891600076103504,1.0,0.0
38,38000000,378.14,194.31764705882352,50,170,1132.3991328004038,213.0527357544963,0.1,13.070833333333333,1.0,0.0
39,39000000,351.9491525423729,200.8,59,175,1087.7029658977356,206.9527096326509,0.1,12.16142890772128,1.0,0.0
40,40000000,364.5138888888889,182.79329608938548,72,179,1075.2032799457193,212.3160942352872,0.1,12.597704475308642,1.0,0.0
41,41000000,367.271186440678,178.19886363636363,59,176,1050.0560101208152,217.42763565758375,0.1,12.693443973634652,1.0,0.0
42,42000000,423.88461538461536,168.54494382022472,52,178,1137.534175725139,222.12416816597468,0.1,14.659188034188034,1.0,0.0
43,43000000,296.25714285714287,212.03636363636363,70,165,1068.8739549517466,221.79843339259608,0.1,10.227678571428571,1.0,0.0
44,44000000,337.7260273972603,165.95027624309392,73,181,1052.258593029293,242.1232934726454,0.1,11.667570395738204,1.0,0.0
45,45000000,377.9583333333333,206.4345238095238,48,168,1358.0678604136488,235.1096256746308,0.1,13.064525462962962,1.0,0.0
46,46000000,361.6567164179105,213.88343558282207,67,163,1345.2052428991417,279.6492478654494,0.1,12.498497097844112,1.0,0.0
47,47000000,383.578947368421,187.81176470588235,57,170,1385.6959588971235,320.22997002896767,0.1,13.25968567251462,1.0,0.0
48,48000000,374.40625,171.1629213483146,64,178,1361.1949542880566,338.0285830267708,0.1,12.94118923611111,1.0,0.0
49,49000000,381.25396825396825,177.45555555555555,63,180,1298.0548396095792,321.27589735983173,0.1,13.178957231040563,1.0,0.0
50,50000000,387.1803278688525,183.86033519553072,61,179,1350.9802137366955,308.0623295464272,0.1,13.384733606557376,1.0,0.0
