datetime,black,white,game,game_result,game_length
2023-05-31 20:29:58,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,0,B+1.5,94
2023-05-31 20:29:57,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,1,W+2.5,62
2023-05-31 20:30:16,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,2,B+10.5,162
2023-05-31 20:30:10,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,3,W+4.5,118
2023-05-31 20:30:03,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,4,W+0.5,80
2023-05-31 20:29:55,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,5,W+0.5,80
2023-05-31 20:30:22,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,6,W+0.5,162
2023-05-31 20:30:22,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,7,W+5.5,130
2023-05-31 20:30:09,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,8,W+7.5,98
2023-05-31 20:30:08,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,9,B+3.5,102
2023-05-31 20:30:23,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,10,B+5.5,141
2023-05-31 20:30:09,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,11,B+7.5,97
2023-05-31 20:30:17,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,12,B+8.5,118
2023-05-31 20:30:01,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,13,W+5.5,92
2023-05-31 20:30:13,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,14,B+3.5,115
2023-05-31 20:30:19,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,15,B+0.5,104
2023-05-31 20:30:07,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,16,W+0.5,69
2023-05-31 20:30:29,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,17,B+1.5,100
2023-05-31 20:30:29,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,18,B+5.5,144
2023-05-31 20:31:04,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,19,B+8.5,162
2023-05-31 20:30:14,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,20,W+0.5,73
2023-05-31 20:30:28,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,21,W+6.5,74
2023-05-31 20:30:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,22,W+1.5,90
2023-05-31 20:30:25,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,23,W+4.5,74
2023-05-31 20:30:30,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,24,W+4.5,110
2023-05-31 20:30:36,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,25,B+3.5,127
2023-05-31 20:30:44,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,26,W+4.5,94
2023-05-31 20:30:33,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,27,B+2.5,101
2023-05-31 20:30:29,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,28,W+0.5,74
2023-05-31 20:30:35,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,29,W+3.5,92
2023-05-31 20:30:35,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,30,B+4.5,61
2023-05-31 20:30:37,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,31,W+11.5,80
2023-05-31 20:30:41,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,32,W+2.5,62
2023-05-31 20:30:39,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,33,B+7.5,72
2023-05-31 20:30:46,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,34,B+1.5,92
2023-05-31 20:30:54,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,35,B+3.5,89
2023-05-31 20:30:57,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,36,B+3.5,117
2023-05-31 20:30:55,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,37,B+7.5,89
2023-05-31 20:30:51,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,38,W+16.5,102
2023-05-31 20:30:53,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,39,W+12.5,103
2023-05-31 20:31:01,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,40,B+7.5,110
2023-05-31 20:30:57,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,41,B+1.5,106
2023-05-31 20:31:07,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,42,B+17.5,162
2023-05-31 20:30:56,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,43,B+0.5,73
2023-05-31 20:30:54,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,44,W+7.5,92
2023-05-31 20:30:54,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,45,W+5.5,86
2023-05-31 20:31:03,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,46,W+2.5,95
2023-05-31 20:30:59,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,47,W+0.5,80
2023-05-31 20:31:02,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,48,W+19.5,84
2023-05-31 20:31:02,./checkpoints/go/9x9_12b64/training_steps_149000.ckpt,./checkpoints/go/9x9_12b64/training_steps_191000.ckpt,49,B+3.5,95
