iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2521.9188844948744,70.94729035902576,4493,77.11840244118967,837
2,200000,2541.7879418259395,89.0137298601617,3710,102.64283589443212,649
3,300000,2563.5822080419634,131.87651832559183,2626,155.8242099162496,454
4,400000,2439.805604696814,194.73523398024565,1879,194.51181157511584,375
5,500000,2323.371058978465,221.27629607007165,1694,223.0897418977907,337
6,600000,2330.9200082152247,239.1876713997179,1612,236.4197096101342,327
7,700000,2338.861450477705,253.72686760530118,1555,241.08577170502198,327
8,800000,2279.902918416819,256.73732711715724,1568,243.48395858955632,329
9,900000,2291.446292482613,248.49029527966493,1632,244.440644972395,330
10,1000000,2347.1388785854174,256.68948160855376,1601,248.38166843919726,328
11,1100000,2343.1492178561443,253.35381431221992,1637,249.98577488302473,328
12,1200000,2331.0153019340933,254.92994255095513,1637,249.07237078495686,331
13,1300000,2363.519239132517,253.75363071459194,1667,252.20704396979156,334
14,1400000,2345.1009458847225,256.6246328006354,1646,258.0804217570374,323
15,1500000,2339.2676182204254,258.41537913118333,1615,256.89497574806296,322
16,1600000,2428.8276420747225,261.4353947285583,1602,257.4579655030948,327
17,1700000,2394.035584045435,264.6586652427653,1596,261.6875873932445,322
18,1800000,2405.898610809883,264.96345992185496,1585,264.04597668168196,316
19,1900000,2359.1763108870814,268.9147199452259,1569,269.69249725274307,310
20,2000000,2389.8260266202274,269.7238663327196,1561,266.72361776598325,312
21,2100000,2425.4181170294646,267.0797559984279,1576,272.42478416577524,307
22,2200000,2479.1599650381904,263.3105557328909,1590,263.9909090711985,314
23,2300000,2477.5637677458117,271.2024663947785,1552,267.39473176077274,312
24,2400000,2602.669761005525,271.5948726941219,1553,268.84572919596786,311
25,2500000,2477.6711756487916,274.8177166377338,1536,263.7658584290295,315
26,2600000,2348.664557186892,276.9124136573494,1520,277.8813501978769,299
27,2700000,2374.5154468870164,279.6808442374222,1522,279.40920436222996,302
28,2800000,2385.8300805612457,276.3252348063888,1530,274.65514822941554,305
29,2900000,2491.3468775575298,275.43395020273437,1521,273.3907248928828,304
30,3000000,2467.927125364757,277.313298715592,1511,275.011736120819,303
31,3100000,2362.8585096658985,276.6184761332593,1506,279.8968560261208,294
32,3200000,2284.800278924846,276.00294419633093,1530,275.02253553795913,307
33,3300000,2267.897549838305,282.6276461680689,1492,285.43254648224314,291
34,3400000,2065.5619859761314,284.28525846487435,1463,290.88557575895265,282
35,3500000,1916.0770864819085,282.729083719568,1478,279.8657415549007,298
36,3600000,2063.1423379267444,276.80127096689654,1508,276.2767826149476,301
37,3700000,2160.721539476065,280.37525891638575,1487,288.60770098640546,286
38,3800000,2068.1603433111777,288.72585468654324,1427,288.3339636042596,283
39,3900000,1980.3867953315307,284.412683314596,1446,288.82838250263893,284
40,4000000,1956.816806492648,286.69707250873176,1453,284.8209024990226,292
41,4100000,2166.667819958982,284.1208471770845,1460,290.69776655832317,284
42,4200000,2412.056938002872,292.2758015658905,1432,291.96610184050274,285
43,4300000,2523.64896624121,288.087745352,1447,286.62459320341236,291
44,4400000,2549.585715988718,292.6380071111373,1438,291.89467546807043,287
45,4500000,2521.7823257509463,295.1871042232906,1414,296.1372263386221,281
46,4600000,2279.9029007533504,296.3291914412463,1408,301.15575658625903,275
47,4700000,2095.943311922668,297.26532777947835,1404,292.1541494281372,281
48,4800000,2215.5319290381885,296.2969849834274,1387,292.5107548604669,281
49,4900000,2233.8925989198633,300.0321431636671,1374,307.012616680545,267
50,5000000,2221.8089876485265,307.4237927167537,1336,315.1848441264733,258
51,5100000,2065.140187921242,313.81176254832127,1307,313.32996164116145,259
52,5200000,2107.9989928770005,308.35239640134216,1326,316.01524912681833,258
53,5300000,2200.4888939035877,314.12873053326433,1297,310.06927255444117,262
54,5400000,2134.9984145885755,314.90682737177974,1302,316.1131780195739,259
55,5500000,2162.554607918518,312.27035844995515,1316,306.7465736201921,268
56,5600000,2171.7867285573507,305.48098069876295,1350,309.1578607093928,266
57,5700000,2215.317972352719,308.7532248202523,1333,303.7613279732735,270
58,5800000,2276.2526590577545,315.61851297219374,1312,318.1239063340956,261
59,5900000,2329.5664152752915,321.1758133650118,1301,321.0182928323686,259
60,6000000,2192.5110703064906,322.5305768816822,1300,321.9164485255444,260
61,6100000,2179.1217739348367,317.2071812136999,1326,329.8115441437804,256
62,6200000,2139.360996157702,323.3239865047111,1301,320.5344809021886,263
63,6300000,2201.0442529030292,317.3125525819847,1337,322.399274556367,262
64,6400000,2259.147114268718,321.4784976342728,1319,323.1501641587122,261
65,6500000,2201.1890777282642,327.1737592695024,1295,334.17258454040467,252
66,6600000,2230.8323857525565,325.48157291407847,1302,331.0369953355906,255
67,6700000,2168.6493944476006,328.31486225955587,1282,321.52740367386434,259
68,6800000,2153.066161759419,328.91443474183313,1267,328.9817768839673,253
69,6900000,2217.088705837225,330.3951633780854,1267,315.8784426300528,262
70,7000000,2312.062345209167,325.209219529947,1280,325.13828216519573,257
71,7100000,2187.7122073694463,320.7653943648348,1289,324.6930182153901,254
72,7200000,2157.4219936008594,318.8077995350017,1292,327.7316198853929,251
73,7300000,2246.435078099738,322.18702200277284,1279,326.37600997543836,251
74,7400000,2168.0682364183754,325.14127461159063,1279,316.0530387464808,261
75,7500000,2081.3112343103508,328.784557679913,1267,331.13318934061505,249
76,7600000,2233.7559912244365,327.4869106289779,1263,335.55192133157396,247
77,7700000,2281.670187719344,331.09841561536797,1256,337.276458547909,248
78,7800000,2220.8139878030893,329.3068103494151,1267,332.550452388473,251
79,7900000,2236.5459540560823,334.79267414327853,1250,333.91332318540896,250
80,8000000,2163.879848009118,333.52299236140624,1251,331.02177723116296,251
