iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,20000,2116.0575656581314,22.790432801822323,878,17.775111111111112,1125
2,40000,2665.396117195125,35.461946902654866,565,395.72,50
3,60000,2877.8346735192467,58.31104651162791,344,171.43965517241378,116
4,80000,5000.328147781564,72.14388489208633,278,178.20535714285714,112
5,100000,5112.1350265509,93.54672897196262,214,177.41071428571428,112
6,120000,5502.263553519937,94.4131455399061,213,313.87301587301585,63
7,140000,5478.413880031962,109.50273224043715,183,360.27272727272725,55
8,160000,4525.34194676101,113.15254237288136,177,500.0,40
9,180000,3219.3530140918674,156.34108527131784,129,500.0,40
10,200000,5111.420102422412,271.50666666666666,75,500.0,40
11,220000,5212.859093541858,398.2549019607843,51,500.0,40
12,240000,5253.22294839805,494.5365853658537,41,500.0,40
13,260000,5154.244860801988,498.4390243902439,41,500.0,40
14,280000,5265.843085313774,500.0,40,500.0,40
15,300000,4799.581717220748,500.0,40,500.0,40
16,320000,4810.025188408544,500.0,40,500.0,40
17,340000,4740.624791378474,500.0,40,500.0,40
18,360000,4741.093430893129,500.0,40,500.0,40
19,380000,5091.591485995269,500.0,40,500.0,40
20,400000,4884.109038972798,500.0,40,500.0,40
21,420000,4701.345451381062,269.58666666666664,75,500.0,40
22,440000,4410.6503929797855,471.6279069767442,43,500.0,40
23,460000,5116.954869209766,500.0,40,500.0,40
24,480000,5076.491770840932,500.0,40,500.0,40
25,500000,4587.739084931966,500.0,40,500.0,40
26,520000,4725.834618764549,500.0,40,500.0,40
27,540000,4911.757636446231,500.0,40,500.0,40
28,560000,4884.028093574767,500.0,40,500.0,40
29,580000,4792.081438887395,500.0,40,500.0,40
30,600000,4548.739667986269,500.0,40,500.0,40
31,620000,5011.227468473871,500.0,40,500.0,40
32,640000,5075.880494818841,500.0,40,500.0,40
33,660000,4769.051318157791,500.0,40,500.0,40
34,680000,4506.801576607492,500.0,40,500.0,40
35,700000,4807.898834683372,500.0,40,500.0,40
36,720000,4887.888677405205,500.0,40,500.0,40
37,740000,4542.052147870698,500.0,40,500.0,40
38,760000,4640.530376204437,500.0,40,500.0,40
39,780000,4816.635668913811,500.0,40,500.0,40
40,800000,4714.057961412303,500.0,40,500.0,40
41,820000,5139.5400503751725,500.0,40,500.0,40
42,840000,5201.402965058676,500.0,40,500.0,40
43,860000,5153.964899829325,500.0,40,500.0,40
44,880000,4886.874565348169,500.0,40,500.0,40
45,900000,5142.338412850608,500.0,40,500.0,40
46,920000,5041.566058517899,500.0,40,500.0,40
47,940000,5029.429080616067,500.0,40,500.0,40
48,960000,5075.855898797575,500.0,40,500.0,40
49,980000,5212.10033663817,483.2142857142857,42,500.0,40
50,1000000,5228.794678541236,500.0,40,500.0,40
