datetime,black,white,game,game_result,game_length
2023-05-31 19:12:26,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,0,W+2.5,89
2023-05-31 19:12:24,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,1,W+0.5,85
2023-05-31 19:12:34,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,2,W+0.5,95
2023-05-31 19:12:32,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,3,B+1.5,103
2023-05-31 19:12:22,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,4,W+1.5,68
2023-05-31 19:12:54,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,5,W+6.5,162
2023-05-31 19:12:22,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,6,B+3.5,74
2023-05-31 19:12:43,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,7,W+3.5,134
2023-05-31 19:12:36,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,8,W+3.5,117
2023-05-31 19:12:26,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,9,W+0.5,88
2023-05-31 19:12:29,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,10,W+4.5,84
2023-05-31 19:12:28,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,11,W+2.5,89
2023-05-31 19:12:20,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,12,B+21.5,62
2023-05-31 19:12:20,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,13,W+4.5,64
2023-05-31 19:12:45,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,14,W+9.5,117
2023-05-31 19:12:21,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,15,W+6.5,63
2023-05-31 19:12:44,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,16,W+1.5,70
2023-05-31 19:12:54,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,17,W+0.5,125
2023-05-31 19:12:43,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,18,B+13.5,64
2023-05-31 19:13:01,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,19,B+3.5,103
2023-05-31 19:12:55,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,20,B+1.5,92
2023-05-31 19:12:53,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,21,W+0.5,95
2023-05-31 19:12:55,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,22,B+1.5,93
2023-05-31 19:12:50,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,23,W+2.5,73
2023-05-31 19:12:56,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,24,W+4.5,89
2023-05-31 19:12:56,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,25,W+2.5,70
2023-05-31 19:13:28,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,26,W+2.5,133
2023-05-31 19:13:02,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,27,W+6.5,72
2023-05-31 19:12:58,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,28,W+3.5,66
2023-05-31 19:13:14,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,29,B+3.5,77
2023-05-31 19:13:10,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,30,W+0.5,84
2023-05-31 19:13:31,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,31,W+8.5,121
2023-05-31 19:13:25,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,32,W+12.5,98
2023-05-31 19:13:16,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,33,W+0.5,82
2023-05-31 19:13:16,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,34,W+6.5,69
2023-05-31 19:13:25,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,35,B+1.5,101
2023-05-31 19:13:21,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,36,B+11.5,84
2023-05-31 19:13:30,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,37,B+1.5,105
2023-05-31 19:13:22,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,38,W+0.5,85
2023-05-31 19:13:49,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,39,B+5.5,162
2023-05-31 19:13:16,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,40,W+0.5,52
2023-05-31 19:13:30,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,41,W+12.5,92
2023-05-31 19:13:27,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,42,B+0.5,59
2023-05-31 19:13:31,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,43,W+0.5,88
2023-05-31 19:13:36,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,44,W+4.5,89
2023-05-31 19:13:45,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,45,W+9.5,120
2023-05-31 19:13:35,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,46,B+12.5,73
2023-05-31 19:13:39,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,47,W+12.5,90
2023-05-31 19:13:40,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,48,W+2.5,102
2023-05-31 19:13:40,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_159000.ckpt,49,W+0.5,86
