iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,5.700996677740863,1.40241145440844,301,1327,1368.151967847277,371.10585760180254,0.8200008999999999,0.138923495754891,0.138923495754891,0.861076504245109
2,2000000,21.31578947368421,3.7611777535441657,228,917,1398.962475277395,300.35920275569856,0.5950008999999999,0.6811038011695906,0.6811038011695906,0.3188961988304094
3,3000000,46.16666666666666,8.876460767946577,192,599,1337.1146836482314,293.87837914013966,0.3700008999999999,1.5439814814814812,1.0,0.0
4,4000000,48.5625,23.737313432835823,176,335,1339.6448446098923,286.53776228534923,0.1450009,1.6271701388888888,1.0,0.0
5,5000000,112.4296875,56.44497607655502,128,209,1349.5142114434443,305.5590750782142,0.1,3.844780815972222,1.0,0.0
6,6000000,121.24031007751938,66.95454545454545,129,198,1342.587939713209,303.6179204789917,0.1,4.150705211024978,1.0,0.0
7,7000000,98.14503816793894,73.2,131,190,1409.958011307824,308.5683286923033,0.1,3.3487860474978794,1.0,0.0
8,8000000,188.38297872340425,96.68508287292818,94,181,1416.4769104557013,334.511483594757,0.1,6.482047872340425,1.0,0.0
9,9000000,208.53012048192767,81.36269430051813,83,193,1481.667609795747,355.0808662273993,0.1,7.181601405622491,1.0,0.0
10,10000000,256.59090909090907,89.35416666666667,88,192,1429.0852733817164,363.1222152152008,0.1,8.850378787878787,1.0,0.0
11,11000000,266.61052631578946,110.0054347826087,95,184,1417.7601523181786,330.2443345100117,0.1,9.19828216374269,1.0,0.0
12,12000000,276.16,101.6282722513089,100,191,1422.9168302869484,326.3455711130572,0.1,9.529861111111112,1.0,0.0
13,13000000,252.3428571428572,110.78191489361704,105,188,1429.874059915976,308.6017876800768,0.1,8.702876984126984,1.0,0.0
14,14000000,301.5903614457831,138.47222222222223,83,180,1427.8434238257234,358.36290842467906,0.1,10.412859772423024,1.0,0.0
15,15000000,294.6585365853659,153.95977011494253,82,174,1423.5696366485265,356.6920576753729,0.1,10.172171409214092,1.0,0.0
16,16000000,304.967032967033,140.09550561797752,91,178,1423.145356435694,338.69310413249553,0.1,10.530105311355312,1.0,0.0
17,17000000,268.0731707317073,148.69540229885058,82,174,1299.7439881263883,304.8400496195844,0.1,9.249068428184282,1.0,0.0
18,18000000,287.51,134.37362637362637,100,182,1356.1550103902314,296.53439215163365,0.1,9.923958333333331,1.0,0.0
19,19000000,257.41284403669727,165.4090909090909,109,176,1349.3361539914338,301.7307720918652,0.1,8.878918195718656,1.0,0.0
20,20000000,330.6046511627907,166.8033707865169,86,178,1347.8891805426008,306.72023014838214,0.1,11.420300387596898,1.0,0.0
21,21000000,303.34939759036143,158.84916201117318,83,179,1339.5697980310283,335.5727713441101,0.1,10.473937416331994,1.0,0.0
22,22000000,321.6575342465753,179.87573964497042,73,169,1412.054549119683,330.24981335306444,0.1,11.109636605783866,1.0,0.0
23,23000000,321.0,177.20118343195267,90,169,1371.345156517938,321.33015180193314,0.1,11.086805555555555,1.0,0.0
24,24000000,227.7450980392157,175.17441860465115,102,172,1376.9723484167916,355.23264798018545,0.1,7.848788126361656,1.0,0.0
25,25000000,221.7981651376147,139.59375,109,192,1337.559830564989,350.65369558596115,0.1,7.642297400611621,1.0,0.0
26,26000000,346.962962962963,185.22988505747125,54,174,1418.0978276098383,358.54603012342744,0.1,11.988297325102884,1.0,0.0
27,27000000,338.9178082191781,186.9360465116279,73,172,1338.2750731708786,349.9826363613713,0.1,11.708951674277015,1.0,0.0
28,28000000,377.05882352941177,197.6449704142012,68,169,1383.4962325855922,356.05229729394074,0.1,13.03329248366013,1.0,0.0
29,29000000,361.8863636363636,201.4909090909091,88,165,1302.7540268641096,344.85692818976923,0.1,12.506470959595958,1.0,0.0
30,30000000,305.44897959183675,183.25294117647056,98,170,1408.7761240989987,339.7169121692907,0.1,10.546839569160998,1.0,0.0
31,31000000,351.5263157894737,199.9467455621302,76,169,1365.6813079168664,323.23276834956187,0.1,12.146747076023392,1.0,0.0
32,32000000,374.6666666666667,175.6271186440678,63,177,1360.657114434623,336.3290050442876,0.1,12.950231481481485,1.0,0.0
33,33000000,358.35,198.53488372093025,60,172,1439.209491494639,358.51019028524155,0.1,12.383680555555555,1.0,0.0
34,34000000,335.87142857142857,173.28571428571428,70,175,1329.2453363716895,342.687554888538,0.1,11.603174603174605,1.0,0.0
35,35000000,385.03389830508473,212.53939393939396,59,165,1347.018797987104,315.78444068347454,0.1,13.310204802259886,1.0,0.0
36,36000000,346.53333333333336,196.4378698224852,60,169,1421.022275776328,303.3248853961422,0.1,11.973379629629632,1.0,0.0
37,37000000,322.68831168831167,197.3372093023256,77,172,1361.9687807650432,352.54981878052735,0.1,11.14542748917749,1.0,0.0
38,38000000,378.02941176470586,214.140243902439,68,164,1442.050308505944,351.67216961795435,0.1,13.066993464052286,1.0,0.0
39,39000000,387.8679245283019,204.7041420118343,53,169,1378.5694893670538,356.9278221542053,0.1,13.40860849056604,1.0,0.0
40,40000000,389.8571428571428,182.0406976744186,56,172,1441.8963770512,355.0268459305239,0.1,13.477678571428571,1.0,0.0
41,41000000,391.26666666666665,198.24550898203591,60,167,1466.2512360339842,356.3961526454351,0.1,13.52662037037037,1.0,0.0
42,42000000,340.22727272727275,181.7542857142857,66,175,1478.0784487069718,351.743477155558,0.1,11.754419191919192,1.0,0.0
43,43000000,322.71604938271605,198.3058823529412,81,170,1365.5139182926052,351.9197652063148,0.1,11.14639060356653,1.0,0.0
44,44000000,440.97297297297297,200.44642857142856,37,168,1451.7952822732177,349.2391425352176,0.1,15.252533783783784,1.0,0.0
45,45000000,324.72,214.59638554216863,75,166,1392.8357284837598,330.0224614767126,0.1,11.215972222222224,1.0,0.0
46,46000000,396.2093023255814,215.23076923076923,43,169,1380.2378113887148,302.76443884857764,0.1,13.698239664082688,1.0,0.0
47,47000000,413.7058823529412,184.97727272727272,51,176,1375.330884423021,333.29009102021456,0.1,14.305759803921568,1.0,0.0
48,48000000,377.5147058823529,208.03571428571428,68,168,1356.108323053149,326.9660342432006,0.1,13.049121732026144,1.0,0.0
49,49000000,429.4090909090909,191.28977272727272,44,176,1440.83297527719,328.6174813438016,0.1,14.851010101010102,1.0,0.0
50,50000000,381.6349206349207,189.25698324022343,63,179,1325.6004645509051,316.84295091536507,0.1,13.19218474426808,1.0,0.0
