iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,1915.8803986710964,1564.3731778425656,301,343,1205.321713104725,538.9521315763493,0.8020009899999999,0.0365905382725115,0.0365905382725115,0.9634094617274884
2,2000000,2322.518248175182,2009.533527696793,274,343,1211.6636409692355,466.9703851141805,0.55450099,0.062360546796488,0.062360546796488,0.937639453203512
3,3000000,2625.955056179775,2345.089285714286,267,336,1173.3718496297636,467.444923521431,0.30700099,0.0815903581342739,0.0815903581342739,0.9184096418657262
4,4000000,3156.812749003984,2813.3548387096776,251,310,1149.4303957619006,461.1815119154779,0.0595009899999999,0.1152325960267425,0.1152325960267425,0.8847674039732575
5,5000000,3597.853658536585,3142.491349480969,205,289,1119.1396503581757,446.45755772218007,0.01,0.1431828422026417,0.1431828422026417,0.8568171577973582
6,6000000,3598.443396226415,3333.6,212,275,1140.3109719079966,444.9611693775912,0.01,0.143220215864027,0.143220215864027,0.8567797841359729
7,7000000,4023.165467625899,3619.1153846153848,139,260,1144.3320217747594,448.7419711085515,0.01,0.1701362823680027,0.1701362823680027,0.8298637176319973
8,8000000,4195.803571428572,4130.244897959184,224,245,1121.5029941731227,451.66056993773685,0.01,0.1810769397907773,0.1810769397907773,0.8189230602092226
9,9000000,3912.216748768473,4493.656387665198,203,227,1142.839798787301,453.3096747276402,0.01,0.1631050888030972,0.1631050888030972,0.8368949111969027
10,10000000,4469.082969432315,4597.399103139013,229,223,1157.2964051150925,449.8188892472624,0.01,0.1983955746020035,0.1983955746020035,0.8016044253979965
11,11000000,4845.1875,4672.954545454545,160,220,1151.737545995991,446.49747509513503,0.01,0.2222305839855508,0.2222305839855508,0.7777694160144492
12,12000000,4784.0,4759.279279279279,155,222,1116.983620263461,444.9269415801506,0.01,0.2183529262650907,0.2183529262650907,0.7816470737349093
13,13000000,3999.2718446601934,4939.447004608295,206,217,1150.0218482953342,443.7969714723477,0.01,0.168622063098336,0.168622063098336,0.831377936901664
14,14000000,4447.556818181818,5108.632075471698,176,212,1178.6516454160123,441.5065624128059,0.01,0.1970313899795188,0.1970313899795188,0.8029686100204811
15,15000000,4457.386363636364,5338.365384615385,176,208,1268.1670462064842,441.04268876673547,0.01,0.1976543213432849,0.1976543213432849,0.8023456786567151
16,16000000,6009.166666666667,5289.90243902439,120,205,1281.5157039517308,434.21894625795966,0.01,0.2959958596068739,0.2959958596068739,0.7040041403931261
17,17000000,4758.3050847457625,5133.720930232558,177,215,1166.5605220548323,435.8532068411904,0.01,0.2167245530432372,0.2167245530432372,0.7832754469567628
18,18000000,5027.268292682927,5445.882352941177,205,204,1241.7504157000617,439.1713748133525,0.01,0.2337696563695254,0.2337696563695254,0.7662303436304746
19,19000000,6090.533333333334,5647.1,150,200,1151.2106985798173,442.1312539439975,0.01,0.3011523390052494,0.3011523390052494,0.6988476609947505
20,20000000,6058.175182481752,5276.310679611651,137,206,1155.5608197662934,444.2791342365872,0.01,0.2991016941273013,0.2991016941273013,0.7008983058726986
21,21000000,4907.953216374269,5403.173076923077,171,208,1146.1241321422322,449.4230651135993,0.01,0.2262082585870445,0.2262082585870445,0.7737917414129555
22,22000000,4834.588235294118,5578.20895522388,170,201,1161.3327414832884,449.1983319691656,0.01,0.2215588729233574,0.2215588729233574,0.7784411270766426
23,23000000,5723.909774436091,5464.482758620689,133,203,1138.4203866405055,450.01243994606335,0.01,0.2779181706921063,0.2779181706921063,0.7220818293078937
24,24000000,4822.152777777777,5456.731707317073,144,205,1163.6746907171018,450.7715959245765,0.01,0.2207707961454911,0.2207707961454911,0.7792292038545089
