iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,20000,2239.6774575343575,33.217247097844115,603,87.33920704845815,227
2,40000,1331.8579774416933,67.35451505016722,299,478.8780487804878,41
3,60000,3853.2628619806196,144.02857142857144,140,433.4,45
4,80000,3044.831084510555,218.84782608695653,92,480.5365853658537,41
5,100000,2310.41997333197,242.59036144578315,83,499.175,40
6,120000,2846.4194354481197,303.2089552238806,67,485.0731707317073,41
7,140000,2547.9972854603225,373.0740740740741,54,500.0,40
8,160000,3022.206313655247,417.4583333333333,48,500.0,40
9,180000,2726.194309286418,448.4888888888889,45,500.0,40
10,200000,2957.4948622082597,478.54761904761904,42,500.0,40
11,220000,6016.645799215382,490.3658536585366,41,500.0,40
12,240000,3013.4299520627956,500.0,40,500.0,40
13,260000,2085.209545489737,497.2682926829268,41,500.0,40
14,280000,2647.8666994183513,500.0,40,500.0,40
15,300000,2370.5308652136464,500.0,40,500.0,40
16,320000,2208.6227120431563,500.0,40,500.0,40
17,340000,5652.519753647488,491.1707317073171,41,500.0,40
18,360000,5939.996872122158,500.0,40,500.0,40
19,380000,2594.38479990977,500.0,40,500.0,40
20,400000,6122.447535796119,500.0,40,500.0,40
21,420000,3235.9199907352463,500.0,40,500.0,40
22,440000,7445.64696792734,500.0,40,500.0,40
23,460000,4316.476023629129,500.0,40,500.0,40
24,480000,6292.016669646607,500.0,40,500.0,40
25,500000,7345.4104186316235,500.0,40,500.0,40
26,520000,2844.4992497725075,500.0,40,500.0,40
27,540000,3525.215616838388,494.1707317073171,41,500.0,40
28,560000,3916.492549002754,500.0,40,500.0,40
29,580000,6149.253569580238,500.0,40,500.0,40
30,600000,7458.030529811369,500.0,40,500.0,40
31,620000,3875.613661561983,500.0,40,500.0,40
32,640000,5348.329671759043,500.0,40,500.0,40
33,660000,2176.1935595006244,500.0,40,500.0,40
34,680000,6187.742843364127,500.0,40,500.0,40
35,700000,7341.07907228034,500.0,40,500.0,40
36,720000,2922.087648545181,500.0,40,500.0,40
37,740000,4334.982005533628,500.0,40,500.0,40
38,760000,3646.7078878810753,481.35714285714283,42,500.0,40
39,780000,6780.619851780683,500.0,40,500.0,40
40,800000,3821.5578471443214,500.0,40,500.0,40
41,820000,3083.7134804167754,500.0,40,500.0,40
42,840000,7455.496694727025,500.0,40,500.0,40
43,860000,5512.565902243098,500.0,40,500.0,40
44,880000,4838.2930164737945,500.0,40,500.0,40
45,900000,7596.168163039749,500.0,40,500.0,40
46,920000,4213.387867887394,500.0,40,500.0,40
47,940000,8620.936440675081,500.0,40,500.0,40
48,960000,8907.79541947676,500.0,40,500.0,40
49,980000,7697.415919520765,500.0,40,500.0,40
50,1000000,6712.679520518154,500.0,40,500.0,40
