iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2969.122053419878,-292.4955338446038,939,-258.1880966780389,191
2,200000,2798.0117526191725,-240.9569923442098,933,-275.03177559781193,141
3,300000,2894.004979163102,-198.23541266790969,862,-175.39870585194092,165
4,400000,2992.401622110508,-169.73645890092217,665,-123.07053586192262,136
5,500000,2910.15788355868,-96.03456548114072,533,-56.24580425671815,77
6,600000,2969.4179783494683,8.290364225800504,313,147.45563588396786,35
7,700000,2722.223304125955,277.5942707836881,156,523.1202418416165,21
8,800000,2682.224559344957,647.0952690080937,106,721.6018895895415,20
9,900000,2785.1892538348275,750.8878108043423,107,777.5169829428467,20
10,1000000,2736.4238348826475,739.6883548290641,109,733.9455516160937,21
11,1100000,2739.2061063042115,800.3995716955509,103,779.2367035476659,20
12,1200000,2790.326169465879,818.3514789311719,102,768.5445502315197,21
13,1300000,2807.459045093712,809.5815408989723,105,742.2999684717105,20
14,1400000,2725.7076988169583,799.5940040999783,106,833.9499952098492,20
15,1500000,2875.4135767288158,845.5157518409281,104,830.2077860999328,20
16,1600000,2804.7272420284403,822.6811061277169,103,862.7886028385079,20
17,1700000,2861.866081507823,822.6372238269522,104,874.4738720561134,20
18,1800000,2824.624809095041,841.5147346830972,102,864.5827246336497,20
19,1900000,2772.0600094742535,825.235184911166,102,802.5792283641607,21
20,2000000,2794.302938942482,827.0991828349721,102,850.6486033000716,20
21,2100000,2845.0310098950054,834.1557241538815,101,763.9836764053815,21
22,2200000,2860.2670681850745,857.851690840016,100,792.4566272494496,20
23,2300000,2823.026661657769,773.7942710517792,104,741.7169113708719,21
24,2400000,2832.3482989445897,807.6754404944536,100,760.5336965921539,20
25,2500000,2749.289211573904,776.1341946604612,102,781.6076311430809,20
26,2600000,2742.4582679662562,824.4053453434366,102,799.2080995441634,21
27,2700000,2723.916417711076,851.351632913513,102,840.2838795967648,20
28,2800000,2744.076644869838,836.3155825542143,101,820.2237448295002,20
29,2900000,2968.6171173458188,838.6288687705133,100,857.8808813169271,20
30,3000000,2825.6644918443885,906.3412487453801,102,938.6827263354041,20
31,3100000,2930.8211973745106,897.1068781577654,107,793.8389786286721,22
32,3200000,2969.2895641767777,812.6252960664974,108,763.3042051374706,22
33,3300000,2790.8895845143697,823.4182393291386,113,856.6389421132914,21
34,3400000,2898.6581150510206,799.7786513208691,111,858.456549064966,21
35,3500000,2857.4130985063266,850.1462543546877,110,912.6820989827595,21
36,3600000,2878.442212387523,787.1227505931678,117,921.3219676648125,20
37,3700000,2872.230679828862,860.5206020766838,107,882.8421488624952,20
38,3800000,2886.6098731991633,862.5255818972809,110,929.7754274711891,20
39,3900000,2828.1929093983504,884.2296419571132,113,930.1929618535801,22
40,4000000,2764.0284260405692,737.5213201540586,131,773.1278699577625,23
