iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,1840.968858131488,1620.877192982456,289,342,1001.7981529203092,554.6852740358992,0.8020009899999999,0.0318431419329819,0.0318431419329819,0.968156858067018
2,2000000,2788.467432950192,2135.855072463768,261,345,1027.8721310558974,483.2870935160315,0.55450099,0.0918893141702963,0.0918893141702963,0.9081106858297036
3,3000000,3408.5355648535565,2635.059880239521,239,334,1028.2578194869347,473.7990485455377,0.30700099,0.1311851177067433,0.1311851177067433,0.8688148822932567
4,4000000,3604.883720930232,3222.237288135593,215,295,1036.8158657498616,471.2790493301951,0.0595009899999999,0.1436283609068875,0.1436283609068875,0.8563716390931124
5,5000000,4338.478260869565,3791.4007782101166,184,257,1015.137043578918,462.5204033582253,0.01,0.1901187148432818,0.1901187148432818,0.8098812851567182
6,6000000,5576.602564102564,4823.9737991266375,156,229,973.2062443164632,475.6374831823443,0.01,0.2685828172060309,0.2685828172060309,0.7314171827939691
7,7000000,5466.959064327485,5267.336244541485,171,229,1016.6696985176288,466.6587621478116,0.01,0.2616343397653591,0.2616343397653591,0.7383656602346409
8,8000000,5263.423913043478,5432.683982683982,184,231,1042.6758160129784,470.0953980761472,0.01,0.2487356325006165,0.2487356325006165,0.7512643674993835
9,9000000,5915.533333333334,5702.053571428572,150,224,1009.552754468892,466.7728903129722,0.01,0.2900620002746179,0.2900620002746179,0.7099379997253821
10,10000000,5867.272727272727,5814.388185654008,154,237,1019.8440620444696,465.43018545274737,0.01,0.2870035633114311,0.2870035633114311,0.7129964366885688
11,11000000,6841.755319148936,6175.7522123893805,188,226,1061.6034363549356,467.9587749684033,0.01,0.3487598034886363,0.3487598034886363,0.6512401965113637
12,12000000,7148.260869565217,6496.04347826087,184,230,998.50673808086,465.2368796580295,0.01,0.3681840913568375,0.3681840913568375,0.6318159086431625
13,13000000,6060.099502487562,6988.699551569507,201,223,984.7905607941852,464.208985493058,0.01,0.2992236447598189,0.2992236447598189,0.7007763552401811
14,14000000,7031.752577319588,6957.1551724137935,194,232,1011.4320149825438,468.9960127882898,0.01,0.3608005689229435,0.3608005689229435,0.6391994310770565
15,15000000,7606.935483870968,7210.969162995595,186,227,973.6900552784402,470.0609649305617,0.01,0.3972518447270806,0.3972518447270806,0.6027481552729195
16,16000000,7476.608187134503,7257.224669603524,171,227,1010.892172785496,469.4255063716577,0.01,0.3889925654890525,0.3889925654890525,0.6110074345109475
17,17000000,8082.4157303370785,7447.777777777777,178,225,1038.247412443988,467.793570067955,0.01,0.4273846275444138,0.4273846275444138,0.5726153724555861
