iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon,normalized_return,capped_normalized_return,human_gap
1,1000000,-20.72159090909091,-20.204545454545453,176,264,1301.2070277346018,339.9842282334571,0.8200008999999999,-0.0006116404841617,-0.0006116404841617,1.0006116404841618
2,2000000,-12.50632911392405,-18.825,79,200,1335.8862180143135,263.5017705921955,0.5950008999999999,0.2321153225517266,0.2321153225517266,0.7678846774482734
3,3000000,-7.323529411764706,-16.81045751633987,68,153,1292.408244998793,254.29220674406352,0.3700008999999999,0.3789368438593568,0.3789368438593568,0.6210631561406432
4,4000000,0.6341463414634146,-9.521739130434783,41,92,1299.1901252287698,260.39108102095224,0.1450009,0.6043667518828163,0.6043667518828163,0.3956332481171837
5,5000000,-14.683333333333334,2.689189189189189,120,74,1311.4348954499546,271.9292337330476,0.1,0.1704438149197356,0.1704438149197356,0.8295561850802644
6,6000000,19.82456140350877,9.914893617021276,114,94,1337.7562062339275,269.1652920899728,0.1,1.148004572337359,1.0,0.0
7,7000000,19.446428571428573,13.35576923076923,112,104,1256.5814191641043,271.2156467457172,0.1,1.137292594091461,1.0,0.0
8,8000000,18.900990099009903,13.058252427184469,101,103,1304.1107195480208,256.47718902552856,0.1,1.1218410792920654,1.0,0.0
9,9000000,18.88785046728972,13.839622641509434,107,106,1315.2582871124118,272.8002863479095,0.1,1.1214688517645814,1.0,0.0
10,10000000,18.82456140350877,13.36697247706422,114,109,1346.6486564403913,271.0816953569179,0.1,1.119675960439342,1.0,0.0
11,11000000,19.7948717948718,13.283018867924527,117,106,1387.1494500828535,272.29092191417743,0.1,1.1471635069368782,1.0,0.0
12,12000000,19.946428571428573,13.6697247706422,112,109,1281.641740687448,271.21294327022053,0.1,1.1514569000404695,1.0,0.0
13,13000000,19.56756756756757,14.963636363636365,111,110,1284.4101634209574,265.9418127765423,0.1,1.140724293698798,1.0,0.0
14,14000000,20.623931623931625,16.07017543859649,117,114,1314.8159070698905,267.7791748982031,0.1,1.1706496210745505,1.0,0.0
15,15000000,19.02857142857143,15.535087719298245,105,114,1288.786597760294,264.4738796767511,0.1,1.1254552812626468,1.0,0.0
16,16000000,20.198275862068964,15.796610169491526,116,118,1352.7462225665893,266.557903227099,0.1,1.1585913841945883,1.0,0.0
17,17000000,20.71186440677966,15.114035087719298,118,114,1309.754204069891,264.315419434708,0.1,1.173140634752965,1.0,0.0
18,18000000,20.14406779661017,15.508474576271189,118,118,1326.9313631762795,260.92006289570867,0.1,1.1570557449464638,1.0,0.0
19,19000000,19.88429752066116,14.96551724137931,121,116,1295.0697633371942,261.2824649659452,0.1,1.1496968136164634,1.0,0.0
20,20000000,20.557377049180328,15.152542372881356,122,118,1339.0331095960937,255.04889207089903,0.1,1.1687642223563832,1.0,0.0
