datetime,black,white,game,game_result,game_length
2023-05-31 20:55:43,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,0,B+3.5,81
2023-05-31 20:55:48,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,1,W+0.5,88
2023-05-31 20:55:50,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,2,W+0.5,97
2023-05-31 20:55:54,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,3,W+0.5,82
2023-05-31 20:55:41,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,4,B+3.5,58
2023-05-31 20:55:55,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,5,B+8.5,109
2023-05-31 20:55:49,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,6,B+3.5,92
2023-05-31 20:55:46,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,7,W+0.5,79
2023-05-31 20:55:56,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,8,W+0.5,89
2023-05-31 20:56:03,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,9,W+4.5,99
2023-05-31 20:56:03,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,10,W+5.5,106
2023-05-31 20:55:42,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,11,B+1.5,52
2023-05-31 20:56:03,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,12,W+4.5,133
2023-05-31 20:56:04,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,13,B+6.5,116
2023-05-31 20:55:51,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,14,W+0.5,84
2023-05-31 20:55:51,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,15,W+0.5,78
2023-05-31 20:56:17,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,16,W+6.5,123
2023-05-31 20:55:55,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,17,B+25.5,45
2023-05-31 20:55:56,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,18,B+20.5,61
2023-05-31 20:56:02,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,19,B+17.5,70
2023-05-31 20:56:10,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,20,B+1.5,91
2023-05-31 20:56:22,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,21,B+1.5,102
2023-05-31 20:56:04,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,22,B+0.5,45
2023-05-31 20:56:14,./checkpoints/go/9x9_11b128/training_steps_139000.ckpt,./checkpoints/go/9x9_12b64/training_steps_182000.ckpt,23,W+2.5,70
