iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,20000,2803.193377968874,30.02391629297459,669,278.77464788732397,71
2,40000,2851.5567424422097,81.89795918367346,245,195.4607843137255,102
3,60000,3620.1934082373823,149.4402985074627,134,454.6279069767442,43
4,80000,6128.5024823255035,235.50588235294117,85,202.53061224489795,98
5,100000,2848.272022313232,209.40625,96,257.1948051948052,77
6,120000,6110.937126791465,271.18918918918916,74,493.625,40
7,140000,3163.8358762721336,334.08196721311475,61,499.775,40
8,160000,7580.275019856067,417.46938775510205,49,500.0,40
9,180000,7359.469596807159,427.25531914893617,47,494.175,40
10,200000,2299.8162526655083,466.90697674418607,43,500.0,40
11,220000,2787.997801546998,481.4761904761905,42,500.0,40
12,240000,3175.164823347787,485.85714285714283,42,500.0,40
13,260000,3946.2495408745394,481.26190476190476,42,500.0,40
14,280000,2130.46547234387,494.3170731707317,41,500.0,40
15,300000,3911.117906067797,496.3170731707317,41,500.0,40
16,320000,2810.6364716464996,500.0,40,500.0,40
17,340000,2092.095346115289,490.3170731707317,41,500.0,40
18,360000,4403.5899217035785,500.0,40,500.0,40
19,380000,4811.955724756853,500.0,40,500.0,40
20,400000,2066.5130075382967,500.0,40,500.0,40
21,420000,3143.605694057322,500.0,40,500.0,40
22,440000,2943.096889782984,500.0,40,500.0,40
23,460000,2374.373720925172,500.0,40,500.0,40
24,480000,2848.983220646059,500.0,40,500.0,40
25,500000,2464.7619111485274,500.0,40,500.0,40
26,520000,3721.158665304383,500.0,40,500.0,40
27,540000,5696.682058472495,500.0,40,500.0,40
28,560000,1944.0916598218885,500.0,40,500.0,40
29,580000,2760.3227553008705,500.0,40,500.0,40
30,600000,3560.4531782288236,500.0,40,500.0,40
31,620000,4020.7783855351317,500.0,40,500.0,40
32,640000,3197.899688044819,500.0,40,500.0,40
33,660000,5935.898273746683,500.0,40,500.0,40
34,680000,3836.173978299873,500.0,40,500.0,40
35,700000,6956.906396762883,500.0,40,500.0,40
36,720000,8502.471753281061,500.0,40,500.0,40
37,740000,6835.410707842953,500.0,40,500.0,40
38,760000,6251.134494979591,500.0,40,500.0,40
39,780000,3366.3151924277277,500.0,40,500.0,40
40,800000,2991.962780749264,500.0,40,500.0,40
41,820000,3590.1016047215326,500.0,40,500.0,40
42,840000,7806.458435467555,500.0,40,500.0,40
43,860000,7461.004300008704,500.0,40,500.0,40
44,880000,3420.683956464264,500.0,40,500.0,40
45,900000,3151.618868437378,500.0,40,500.0,40
46,920000,4472.213136340424,500.0,40,500.0,40
47,940000,7802.84966711127,500.0,40,500.0,40
48,960000,3504.667104474647,500.0,40,500.0,40
49,980000,5045.41634297605,500.0,40,500.0,40
50,1000000,5681.491981867197,500.0,40,500.0,40
