iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2764.4285338097825,77.78193376565169,4251,84.63235975459662,786
2,200000,2804.213492988545,97.35605503582505,3477,111.68128695648143,614
3,300000,2425.582446678028,138.88266792691624,2514,158.64076874797232,446
4,400000,2451.6906139571042,188.01775562611567,1935,197.8394555191386,373
5,500000,2427.319747033559,216.2837771096607,1754,222.29723789862948,348
6,600000,2315.4273517908728,227.13826631091328,1709,225.5922713969248,345
7,700000,2175.2341098123907,239.1959046086476,1651,234.09015372353582,336
8,800000,2400.4673540626,239.9657159034238,1656,230.35987093704446,344
9,900000,2346.690228559036,244.0616764396737,1640,244.88199836556873,327
10,1000000,2328.4965991263184,249.41967870277907,1616,248.18756132918634,323
11,1100000,2282.13406422237,249.73163966525908,1621,251.03820111629258,322
12,1200000,2361.578134058973,252.63077169607143,1616,252.44608752788886,323
13,1300000,2258.82951587656,255.65490785576736,1601,256.33477051654336,317
14,1400000,2262.991242279654,255.84935480574745,1591,250.1007339739192,324
15,1500000,2262.481671463956,261.6514606274413,1572,255.5216960272854,318
16,1600000,2271.5695272839625,259.44262774015385,1582,261.4660720010673,314
17,1700000,2345.1587674009115,264.06040626709864,1555,268.82411337222993,304
18,1800000,2319.739094712411,264.67897242706897,1554,267.9273603746703,306
19,1900000,2246.2106890496443,267.52392710922663,1532,266.3956751262976,305
20,2000000,2305.9019227693448,265.41681490603,1542,257.94537996419365,314
21,2100000,2382.725864685348,269.35465926383654,1514,267.1223594860426,306
22,2200000,2385.562091515164,269.93896745426383,1509,268.83958902974865,304
23,2300000,2278.9874701100152,272.01498927346705,1510,270.5953004821067,305
24,2400000,2259.9985925931546,274.7286859797515,1503,285.6661943546118,287
25,2500000,2283.3923095711566,275.5986570694027,1488,275.78189557236345,299
26,2600000,2365.4856868631064,280.72035698003924,1464,279.5177360229288,294
27,2700000,2198.2952509698366,283.0840392191934,1460,283.1530024436465,292
28,2800000,2202.9992655065944,282.6758306553394,1474,286.9298799332834,292
29,2900000,2268.8364018069515,284.76429752111676,1458,284.64420719903063,292
30,3000000,2358.87959086295,288.4599534794934,1437,291.97063634693995,284
31,3100000,2411.7156347418318,288.3514061670615,1441,289.9171378826281,285
32,3200000,2435.0471300769013,291.2061664760992,1422,293.95003398217966,281
33,3300000,2358.0639418608434,292.49254736395903,1410,293.89404108783486,279
34,3400000,2423.6742699320607,294.9151641583255,1393,299.53749254319223,273
35,3500000,2359.904240941927,294.93698212700275,1395,295.69747364305346,277
36,3600000,2336.205671973132,298.9444124781547,1376,300.13420565539064,272
37,3700000,2414.6141083513703,301.1550696613645,1367,297.9442270960833,274
38,3800000,2441.69297521372,296.5049699110858,1385,296.6391761111253,278
39,3900000,2390.310259254548,300.4260607023653,1355,295.89400568031203,275
40,4000000,2418.940901002391,297.8179025174131,1364,301.46339680611277,269
41,4100000,2378.9630203264114,300.88392548672454,1351,306.0532208025751,268
42,4200000,2349.577336992059,298.9926894221844,1370,301.4655745260634,271
43,4300000,2411.534848627484,301.6800039530592,1358,304.5065815275128,270
44,4400000,2309.5849211444947,308.4792410137562,1329,302.4756294807705,267
45,4500000,2357.3225722437614,311.26356817967087,1312,312.42778506449093,260
46,4600000,2393.65779408029,306.65662676469475,1324,308.51679800938484,261
47,4700000,2457.1007687723404,307.21338895788375,1324,299.4993334397075,270
48,4800000,2474.767390996607,307.2723505708159,1325,309.15085978744656,263
49,4900000,2288.981581008461,309.3993779966294,1315,313.5286397799215,258
50,5000000,2456.2408078718204,316.05756800048783,1274,323.3289840707597,250
51,5100000,2441.7809933903177,320.9880339291423,1271,324.37651057115096,255
52,5200000,2359.362310518663,325.44047757426745,1253,325.0031572645701,250
53,5300000,2433.6562327896486,318.08141467862157,1283,328.41140712641067,248
54,5400000,2406.3270829382973,322.4187962174855,1262,325.8126375616634,250
55,5500000,2351.6653743762045,326.30907844124937,1260,331.8266137206703,248
56,5600000,2303.688525540052,331.25696212704344,1244,337.3543417636753,244
57,5700000,2426.1980949760427,338.62125985240317,1222,337.03170789782047,246
58,5800000,2455.999372764272,336.94089581066817,1225,336.99296954466894,243
59,5900000,2447.43718530392,337.5989771814812,1220,341.56041532954526,243
60,6000000,2366.3852601658373,346.20068971612244,1198,329.95109286524615,249
61,6100000,2400.9360702077333,341.08259031730074,1215,342.5239486165442,242
62,6200000,2423.662404624319,337.3067504049536,1216,346.0461848155279,237
63,6300000,2384.387301359872,344.07903837216315,1200,343.0365676549141,241
64,6400000,2321.376775146836,349.489056615233,1186,345.87407596052907,238
65,6500000,2283.8233563401127,342.94158479459566,1207,356.52967179906517,231
66,6600000,2367.843114493072,346.31821338984594,1195,352.2024587994794,234
67,6700000,2533.3488758006847,348.4174037567528,1200,350.97523750023043,236
68,6800000,2435.2080618336995,349.74719718064154,1187,346.1049931081358,240
69,6900000,2444.3924106578097,347.55331441661156,1192,343.4809451239898,240
70,7000000,2277.8302427805015,352.7009693575523,1176,356.1409183064424,233
71,7100000,2374.6012146049547,352.22238066523636,1184,358.62396330154894,233
72,7200000,2362.5109480899237,356.440733076485,1171,346.19798047633554,239
73,7300000,2341.8903029035746,353.91270018944704,1180,358.5908477353265,231
74,7400000,2354.995324356301,354.87666793970095,1179,357.9585432473859,232
75,7500000,2375.3245641414333,360.8034265963511,1162,355.50732309305437,234
76,7600000,2337.7478481597655,362.3490646090268,1153,377.2359138165512,221
77,7700000,2351.496024450078,367.351771932696,1143,374.49622068470325,223
78,7800000,2397.9698431196502,377.2023091462538,1118,372.53882782215754,224
79,7900000,2383.121996410772,370.93828949142693,1132,365.1409895894778,230
80,8000000,2434.240529144277,366.5767115003962,1144,375.49832101339376,222
