iteration,step,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_step_rate,train_step_rate,train_exploration_epsilon
1,20000,-200.0,-200.0,100,100,19119.78916830649,4783.828197974995,0.9010099
2,40000,-200.0,-200.0,100,100,18821.362377671136,2723.641686036336,0.7030099000000001
3,60000,-200.0,-200.0,100,100,23741.659857575298,2726.1735565234194,0.5050099
4,80000,-200.0,-200.0,100,100,22526.94155754828,2711.7817406406134,0.3070099
5,100000,-200.0,-199.43,100,100,18512.3512658335,2712.018196782388,0.1090099
6,120000,-200.0,-198.34,100,100,18146.40563619022,2717.026912645701,0.01
7,140000,-200.0,-198.79,100,100,19100.2946405531,2743.0701903156887,0.01
8,160000,-200.0,-197.87128712871288,100,101,21217.92337867168,2824.960689863017,0.01
9,180000,-200.0,-199.83,100,100,20554.51284396461,2845.540742410366,0.01
10,200000,-200.0,-199.71,100,100,21428.763744052754,2684.092722453561,0.01
11,220000,-200.0,-200.0,100,100,21963.311965381068,2688.0493212751558,0.01
12,240000,-200.0,-198.57,100,100,20402.31508741408,2732.306532848067,0.01
13,260000,-200.0,-197.4158415841584,100,101,22749.713095940955,2699.136900299766,0.01
14,280000,-200.0,-197.5049504950495,100,101,18703.715854874696,2702.397645831002,0.01
15,300000,-200.0,-199.15,100,100,19157.751597410825,2849.3883265944105,0.01
16,320000,-200.0,-197.1683168316832,100,101,22295.95228565371,2680.896813333574,0.01
17,340000,-200.0,-198.51,100,100,21935.0301865947,2694.8139574913025,0.01
18,360000,-200.0,-198.87,100,100,19156.506032711324,2621.907060649888,0.01
19,380000,-200.0,-199.67,100,100,22115.25322422016,2730.574867436921,0.01
20,400000,-200.0,-196.7128712871287,100,101,21639.157105576363,2781.1154740287698,0.01
21,420000,-200.0,-195.3235294117647,100,102,17482.656564363868,2691.833684311768,0.01
22,440000,-200.0,-193.72815533980585,100,103,18523.315954422007,2747.271626820378,0.01
23,460000,-200.0,-195.2941176470588,100,102,22654.00555441045,2803.043787295578,0.01
24,480000,-200.0,-197.2871287128713,100,101,18285.75011325455,2648.5338209919296,0.01
25,500000,-200.0,-195.343137254902,100,102,24615.016677708987,2705.6600011493206,0.01
26,520000,-200.0,-194.90196078431373,100,102,18802.289831970455,3000.172000160592,0.01
27,540000,-170.76724137931035,-184.5,116,108,18779.228531200653,2573.1739606561764,0.01
28,560000,-141.72340425531914,-178.08928571428572,141,112,19535.003849402518,2665.360139110626,0.01
29,580000,-140.1267605633803,-163.09016393442624,142,122,19958.657935352563,2841.973158357826,0.01
30,600000,-136.6917808219178,-146.8235294117647,146,136,21831.98731110604,2801.3428163394588,0.01
31,620000,-137.68965517241378,-141.46428571428572,145,140,20000.560035698123,2656.754314547855,0.01
32,640000,-108.81967213114754,-133.50335570469798,183,149,20745.986248093766,2753.662835942472,0.01
33,660000,-140.3943661971831,-130.04575163398692,142,153,21007.116719593,2833.751805883401,0.01
34,680000,-146.7941176470588,-165.1404958677686,136,121,19315.951518294936,2620.871510957548,0.01
35,700000,-136.5205479452055,-148.2537313432836,146,134,23218.950602556622,2696.1230770232764,0.01
36,720000,-149.66917293233084,-150.93939393939394,133,132,21996.12454680584,2725.7340388851226,0.01
37,740000,-134.97278911564626,-141.77142857142857,147,140,21184.958561229418,2844.32153779661,0.01
38,760000,-149.62406015037595,-136.9794520547945,133,146,20936.77232941909,2726.540570200763,0.01
39,780000,-123.79503105590062,-141.43971631205673,161,141,21283.423784015828,2705.226792261651,0.01
40,800000,-127.0,-132.39333333333337,157,150,21059.57838012141,2679.510842225216,0.01
41,820000,-121.2,-127.0828025477707,165,157,21137.22656433982,2730.014575717539,0.01
42,840000,-128.95483870967743,-127.73717948717947,155,156,18915.45997146739,2586.117015831886,0.01
43,860000,-132.48666666666668,-128.8774193548387,150,155,19244.77407844273,2651.511648858097,0.01
44,880000,-133.93288590604027,-130.83552631578948,149,152,18353.71510641378,2590.740659204475,0.01
45,900000,-140.07042253521126,-135.13513513513513,142,148,18834.930545317144,2698.105179968662,0.01
46,920000,-131.82781456953643,-130.5686274509804,151,153,19582.05372607338,2643.217969911322,0.01
47,940000,-130.66447368421052,-134.1275167785235,152,149,19057.62987539026,2644.2108575601496,0.01
48,960000,-136.55479452054794,-132.05960264900662,146,151,18633.04051533291,2756.6924296887023,0.01
49,980000,-127.8846153846154,-134.75,156,148,21694.29017628368,2681.852499466967,0.01
50,1000000,-136.54109589041096,-133.51677852348993,146,149,25260.145938714988,2799.7164817266707,0.01
