iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,2812.9671289622474,78.66663915645735,4212,86.56898623110602,770
2,200000,2735.1563913463456,94.46830529588202,3584,101.4203452075561,669
3,300000,2677.6225800837033,120.01941753207886,2868,131.00132645870121,530
4,400000,2658.338964121959,156.11359355217093,2252,180.5477775477287,396
5,500000,2708.485149733635,199.95640576120323,1802,197.80906209661376,367
6,600000,2608.701962205146,220.64725897478343,1658,225.94481608137698,324
7,700000,2503.6985023331727,237.65307436798827,1570,239.4995354360355,312
8,800000,2513.304574187742,246.81744656608393,1527,240.11808335201718,316
9,900000,2555.296047148561,250.657776332263,1526,258.5309315541943,296
10,1000000,2536.227848449909,255.92140196809868,1508,252.23672587879892,304
11,1100000,2518.0711489929686,260.65565437851416,1486,263.3636240689698,295
12,1200000,2496.1657563141,262.38225731508993,1487,262.78038658466954,296
13,1300000,2589.4006442539803,268.7325103445012,1456,266.7165589403545,293
14,1400000,2522.743309836,271.13290913693396,1455,267.52031962942374,294
15,1500000,2620.2034725701096,276.1038859731533,1430,285.15462732420457,278
16,1600000,2593.720231212246,279.94291285982337,1417,278.2998930378295,288
17,1700000,2617.2715566652373,289.0551841177234,1385,286.47914676470873,277
18,1800000,2622.6058252975126,284.63339817267484,1405,292.7845201764372,274
19,1900000,2608.899296065548,291.0459134195191,1390,292.51021975071376,277
20,2000000,2257.2462857874625,302.04804089172734,1341,302.2666468973496,268
21,2100000,2198.053523905293,302.80882151241144,1346,302.6710349244513,270
22,2200000,2186.742686606103,297.9304121102003,1349,302.3787703226526,265
23,2300000,2238.714506714407,299.9712202541105,1349,304.48847423889885,267
24,2400000,2137.175989766538,308.31187326193873,1324,302.85309361986236,270
25,2500000,2178.1264599612464,314.4369743375854,1310,304.6536769471287,272
26,2600000,2105.3373323671344,316.81535919882384,1319,319.8320926848612,259
27,2700000,2136.527633651223,313.6414469327673,1331,313.610704920688,263
28,2800000,2229.1500755370066,310.4332137281086,1335,308.6020505534542,268
29,2900000,2098.9574162952454,312.7862368463439,1309,314.07587656690225,259
30,3000000,2223.6560876003505,315.3508962160513,1308,310.34272169383155,265
