datetime,black,white,game,game_result,game_length
2023-05-31 17:10:01,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,0,W+0.5,103
2023-05-31 17:09:46,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,1,W+3.5,74
2023-05-31 17:09:48,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,2,W+4.5,86
2023-05-31 17:09:58,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,3,W+3.5,126
2023-05-31 17:09:47,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,4,W+5.5,81
2023-05-31 17:09:50,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,5,B+1.5,79
2023-05-31 17:10:00,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,6,W+0.5,93
2023-05-31 17:09:59,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,7,B+1.5,91
2023-05-31 17:09:50,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,8,W+2.5,79
2023-05-31 17:10:04,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,9,W+5.5,141
2023-05-31 17:09:57,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,10,B+1.5,99
2023-05-31 17:09:49,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,11,B+1.5,69
2023-05-31 17:09:47,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,12,W+1.5,70
2023-05-31 17:09:54,./checkpoints/go/9x9_11b128/training_steps_137000.ckpt,./checkpoints/go/9x9_11b128/training_steps_146000.ckpt,13,W+2.5,80
