iteration,step,train_step_rate,train_episode_return,train_num_episodes,eval_episode_return,eval_num_episodes
1,100000,973.5141322948118,185.22860254750913,1851.9375,232.15939031115755,305
2,200000,974.8921548825952,279.27955952099626,1239.6875,267.7136420130773,282
3,300000,946.0092105779283,409.34728666352976,907.375,325.5046977662103,245
4,400000,951.2912942457987,612.353247216209,632.75,354.7411454196026,219
5,500000,959.2840932731117,965.2393614707321,422.375,353.3591531709958,216
6,600000,981.4854832123026,1655.1819513214843,267.1875,379.0649178361175,200
7,700000,971.7543665245478,2353.645379798855,199.5625,400.6444123651865,199
8,800000,976.4716818991378,2866.5688345443655,171.75,395.07466302842994,203
9,900000,983.0880473571505,2994.1769063656066,163.1875,379.9049847179643,208
10,1000000,971.5498101556175,3029.8290503897842,161.6875,351.03260426340023,220
11,1100000,973.1382578302586,2848.715664890021,167.3125,281.3458838662054,258
12,1200000,980.0150939598782,2750.7718759267145,166.0,282.8781351234777,255
13,1300000,992.8266362313277,2670.413294932009,166.75,312.7368277077741,239
14,1400000,997.8367429087617,2735.329921474332,161.5625,352.568342228144,216
15,1500000,1004.8211900918421,2882.6459479317464,155.5,336.9049617064285,221
16,1600000,1003.0245328636172,2882.1943780330985,162.3125,335.37036429495544,216
17,1700000,1008.3253897470161,2920.9917693073926,168.25,304.1098417701934,234
18,1800000,1009.1484171764495,3265.858241510448,156.4375,289.49426984760265,242
19,1900000,1016.5161298742321,3168.816991258045,162.625,272.6621677424207,249
20,2000000,1009.321103216432,3189.087514200927,172.3125,274.53093434025266,256
21,2100000,1023.9115524067546,3345.5826284126397,167.8125,289.57057899097805,243
22,2200000,1014.7006052642149,3406.6680575654154,160.9375,251.1762316502717,266
23,2300000,1005.6999239243816,3183.777546009877,175.5,255.55704252020374,261
24,2400000,1009.9538314188449,3288.8173038229083,167.875,244.15827782203976,267
25,2500000,1016.7872600821865,3315.3231940895134,173.625,247.99983442205746,261
26,2600000,1012.185026940072,3409.760788633159,169.9375,232.15447314064843,268
27,2700000,1011.413554698136,3311.894587139771,181.6875,219.57922361310406,274
28,2800000,1005.6008832268681,3466.944571830076,172.1875,194.7982550359157,288
29,2900000,1012.6711398293112,3304.376651354114,180.875,183.6294296729763,291
30,3000000,1017.0635067373482,3511.667056132196,170.8125,203.1537425859759,272
31,3100000,1010.8156731829954,3517.78192232736,171.4375,180.50468943560233,286
32,3200000,1013.6813167690362,3582.6137183230508,167.625,203.56826902024707,271
33,3300000,1011.9871714092883,3658.886818518623,163.375,200.5859925618978,271
34,3400000,1014.2015108471153,3619.612648155312,169.4375,194.75025676677674,274
35,3500000,1012.5419663581017,3655.478539210746,172.75,175.35101480286983,283
36,3600000,1000.5075548985933,3538.9266961556823,178.875,181.9126602975577,282
37,3700000,1014.2342944481476,3584.324581607553,178.0,216.75831860378742,256
38,3800000,1003.1611387542839,3641.294904552268,179.4375,205.6444437120702,263
39,3900000,1014.1398304978261,3429.778243131055,188.4375,202.00783965038914,260
40,4000000,1013.4356590316772,3606.560317047347,173.25,272.9298626989939,222
41,4100000,1006.9910814567435,3465.081199408066,181.0625,276.34646204701903,221
42,4200000,1004.7860087665911,3311.7415538261366,191.6875,261.19001729948025,229
43,4300000,998.2193007284203,3049.1889875070906,209.0625,255.72415784453935,228
44,4400000,991.4424845978822,3172.3711084617644,197.6875,218.79664278793723,249
45,4500000,989.3314550978411,3118.178665976788,198.3125,219.5774566832885,251
46,4600000,993.3670190107786,3147.171352055564,192.3125,275.25108955020534,228
47,4700000,1000.2863362114923,3201.148626314766,192.25,279.276404640761,224
48,4800000,990.1230264389965,3198.094095930628,190.5625,305.67002553170926,212
49,4900000,994.0890962438864,3079.4299377356047,204.0,298.0826421294423,209
50,5000000,989.0744289491666,2970.1067628280903,211.0625,279.9072813825051,217
51,5100000,988.80341075765,3083.883346443862,196.8125,245.92399079351895,232
52,5200000,994.6820155672332,3072.1384018551407,200.625,327.47781152064726,196
53,5300000,992.553756700126,3185.695822663011,186.25,278.207591888389,211
54,5400000,991.9264816616062,3075.746571443019,190.75,320.65351515848846,189
55,5500000,991.0045028776474,3101.875429909179,191.0625,342.115922012823,185
56,5600000,993.2746639990622,3051.9664041289034,188.0,419.2980265399272,160
57,5700000,997.2915151244898,3227.0638984266616,179.8125,401.72009461129124,167
58,5800000,991.1836577896865,2916.041790952786,198.125,417.59183586103035,163
59,5900000,995.7108968243706,3020.4898343353534,190.5625,516.4177635643914,144
60,6000000,998.6753122147052,2996.8669245299943,193.0,623.5113034816095,129
61,6100000,990.5562722499809,3174.0102285102166,187.0625,549.8466852521652,141
62,6200000,992.887731636519,3071.978181621642,188.0,482.86325027795306,149
63,6300000,993.5699219359168,2882.6425449229027,194.1875,467.22601779078343,152
64,6400000,998.2076738815381,2734.1848018028177,198.25,591.331385362141,128
65,6500000,996.2640146233202,2697.715378388545,203.125,510.3060690732304,142
66,6600000,994.009385455467,2840.0158577416996,195.9375,621.9492562946607,126
67,6700000,997.2368822905516,3059.8886283307074,184.375,792.2220982757794,106
68,6800000,988.632287017572,3063.5680481194695,183.3125,610.5517773796514,129
69,6900000,992.5067149123624,2719.1467883246296,204.125,569.4568936726909,135
70,7000000,986.276504465065,2560.512454985334,219.1875,480.6254251956018,151
71,7100000,992.1886089910979,2833.2526020538617,197.9375,561.3965009873681,134
72,7200000,990.6262282132179,2875.507570626689,195.4375,422.9766533267078,161
73,7300000,984.9230570840747,2774.7689782207513,200.5,372.9747515496935,170
74,7400000,988.7497292639387,2793.2274833412366,197.9375,471.03944387186857,147
75,7500000,994.7359454091732,2858.4971575096456,192.0,487.17784534795885,143
76,7600000,987.391933000012,2745.7360820706535,201.4375,363.9915593648496,168
77,7700000,995.760200886494,2404.4136941610714,228.5625,349.68879012698045,172
78,7800000,993.6788531101092,2802.5199581089246,195.3125,339.019015889959,175
79,7900000,987.7515728117402,2827.2085475085564,191.8125,341.56860523378543,174
80,8000000,993.539716264662,2837.530602875622,189.9375,364.935463048338,164
